838	29	3	C	77342.00	2016-04-18 00:00:00	2013-11-19 21:36:30	2014-08-25 00:00:00
838	49	0	I	46552.00	2016-07-23 00:00:00	2013-11-21 17:05:29	2014-08-24 00:00:00
940	5	2	I	93757.00	2016-06-29 00:00:00	2014-04-26 16:29:45	2014-08-25 00:00:00
940	30	1	I	99467.00	2015-09-12 00:00:00	2013-10-28 14:08:30	2014-08-25 00:00:00
1039	71	0	I	60961.00	2015-11-20 00:00:00	2014-07-31 04:28:04	2014-08-26 00:00:00
1163	56	2	C	65980.00	2015-10-01 00:00:00	2014-01-10 16:58:14	2014-08-26 00:00:00
1212	35	1	C	54624.00	2016-01-23 00:00:00	2013-11-07 05:49:34	2014-08-24 00:00:00
1212	66	3	C	84028.00	2015-10-22 00:00:00	2014-05-24 23:48:48	2014-08-25 00:00:00
1225	23	1	I	61335.00	2016-08-02 00:00:00	2013-10-07 22:10:48	2014-08-25 00:00:00
1225	37	3	C	34877.00	2015-11-19 00:00:00	2014-01-04 11:07:08	2014-08-26 00:00:00
1341	90	0	C	82869.00	2016-08-22 00:00:00	2013-10-31 22:50:54	2014-08-25 00:00:00
1377	59	0	C	81165.00	2015-12-14 00:00:00	2014-06-05 21:49:16	2014-08-24 00:00:00
1433	14	2	C	24101.00	2015-08-29 00:00:00	2014-07-28 19:43:07	2014-08-26 00:00:00
1433	21	1	C	67736.00	2015-09-30 00:00:00	2014-01-16 08:18:13	2014-08-24 00:00:00
1436	36	2	C	90254.00	2015-09-11 00:00:00	2014-02-12 17:49:27	2014-08-24 00:00:00
1501	90	0	I	90728.00	2016-06-08 00:00:00	2013-09-13 10:53:14	2014-08-24 00:00:00
1527	68	1	C	26857.00	2015-11-08 00:00:00	2013-11-25 08:40:45	2014-08-25 00:00:00
1570	73	2	I	22995.00	2016-02-17 00:00:00	2013-10-16 18:30:03	2014-08-26 00:00:00
1570	80	1	I	93223.00	2016-02-13 00:00:00	2014-03-16 21:18:10	2014-08-25 00:00:00
1570	90	1	C	24358.00	2015-12-26 00:00:00	2014-05-13 22:14:18	2014-08-24 00:00:00
1588	12	3	I	44958.00	2016-05-17 00:00:00	2014-02-07 00:21:44	2014-08-26 00:00:00
1714	81	3	C	58615.00	2016-07-27 00:00:00	2013-10-20 20:00:55	2014-08-26 00:00:00
1761	83	2	C	99059.00	2016-07-01 00:00:00	2014-07-09 20:23:00	2014-08-26 00:00:00
1834	52	3	I	84965.00	2015-11-10 00:00:00	2013-11-17 11:30:31	2014-08-25 00:00:00
1845	20	2	I	57106.00	2016-04-28 00:00:00	2014-05-10 11:23:19	2014-08-26 00:00:00
1916	20	1	C	31198.00	2016-03-18 00:00:00	2013-11-03 00:41:55	2014-08-25 00:00:00
1967	23	1	I	65707.00	2016-04-22 00:00:00	2014-07-29 14:05:24	2014-08-26 00:00:00
1967	80	3	I	71454.00	2016-01-21 00:00:00	2014-02-22 05:41:27	2014-08-24 00:00:00
1967	90	3	I	90599.00	2016-01-27 00:00:00	2014-06-12 21:40:26	2014-08-25 00:00:00
1990	39	0	C	62898.00	2016-06-17 00:00:00	2013-11-22 19:15:59	2014-08-24 00:00:00
2061	52	3	I	40355.00	2016-07-10 00:00:00	2014-03-05 12:56:08	2014-08-24 00:00:00
2065	78	0	I	60303.00	2016-05-14 00:00:00	2014-05-07 04:17:03	2014-08-24 00:00:00
2065	90	1	C	92724.00	2016-08-05 00:00:00	2014-05-27 01:30:39	2014-08-26 00:00:00
2120	8	2	I	23138.00	2016-02-05 00:00:00	2014-03-22 11:04:31	2014-08-24 00:00:00
2120	80	1	C	28419.00	2016-08-17 00:00:00	2013-11-09 07:48:53	2014-08-25 00:00:00
2120	87	1	I	21884.00	2016-01-09 00:00:00	2014-08-13 22:30:23	2014-08-24 00:00:00
2120	92	2	I	92134.00	2016-01-16 00:00:00	2013-12-04 03:23:00	2014-08-26 00:00:00
2170	73	3	C	85868.00	2016-03-29 00:00:00	2013-10-30 05:36:05	2014-08-26 00:00:00
2170	87	1	C	34851.00	2016-06-09 00:00:00	2013-11-15 13:41:36	2014-08-25 00:00:00
2268	60	2	I	46707.00	2016-02-02 00:00:00	2014-06-24 03:36:27	2014-08-25 00:00:00
2321	38	2	C	74631.00	2016-04-24 00:00:00	2013-09-15 17:31:51	2014-08-24 00:00:00
2381	83	1	I	90625.00	2016-01-14 00:00:00	2014-02-01 02:48:52	2014-08-25 00:00:00
2435	74	2	C	81192.00	2016-03-30 00:00:00	2013-09-09 14:23:48	2014-08-25 00:00:00
2435	86	1	I	61916.00	2015-08-25 00:00:00	2014-08-22 09:19:20	2014-08-26 00:00:00
2460	34	2	C	33162.00	2016-01-03 00:00:00	2013-09-05 18:10:02	2014-08-26 00:00:00
2460	86	1	C	59111.00	2015-12-22 00:00:00	2014-01-22 21:06:48	2014-08-24 00:00:00
2698	69	2	C	36198.00	2016-04-10 00:00:00	2014-01-13 23:30:43	2014-08-26 00:00:00
2744	54	1	I	11560.00	2016-07-23 00:00:00	2013-11-26 01:58:19	2014-08-25 00:00:00
2757	59	3	C	32305.00	2016-04-15 00:00:00	2014-01-05 05:37:26	2014-08-25 00:00:00
2757	70	2	C	21706.00	2016-05-26 00:00:00	2013-09-10 20:26:16	2014-08-25 00:00:00
2768	70	3	C	28501.00	2015-10-05 00:00:00	2014-01-09 03:37:31	2014-08-24 00:00:00
2768	95	1	C	16577.00	2016-06-17 00:00:00	2014-02-09 23:13:03	2014-08-24 00:00:00
2771	54	1	I	25351.00	2016-03-23 00:00:00	2014-08-18 10:54:03	2014-08-26 00:00:00
2879	86	0	I	77913.00	2016-01-18 00:00:00	2014-05-06 02:00:49	2014-08-26 00:00:00
2881	21	0	I	49477.00	2016-07-18 00:00:00	2014-04-03 21:22:46	2014-08-25 00:00:00
2891	12	1	I	93353.00	2016-03-27 00:00:00	2013-10-06 09:13:36	2014-08-25 00:00:00
2891	60	1	C	44814.00	2016-03-15 00:00:00	2013-10-21 19:14:53	2014-08-25 00:00:00
							
