afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,11
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,12
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,13
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,14
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,15
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,16
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,17
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,1000.00,1
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,1000.00,2
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,1000.00,4
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,1
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,2
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,3
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,4
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,5
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,6
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,7
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,8
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,9
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,10
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,11
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,12
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,13
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,14
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,15
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,16
ec97e437-8b0e-4042-a09a-4f53a7e39e3e,1000.00,100.00,17
