0b579406-78b0-4c01-aab7-dcc8142e0f5d	531	6	14	44.76	2014-01-27 00:00:00
2d457555-0555-473f-8ed1-e460a0142f83	531	9	2	62.83	2014-01-26 00:00:00
2e632c92-1dbd-42fa-b231-d41b891d69af	531	1	63	93.54	2013-08-16 00:00:00
56262fd4-7c24-47bc-9db4-79a645247f17	531	5	47	78.85	2014-04-02 00:00:00
71c14efc-ed3f-433c-813c-ef45bdc2d659	531	2	59	27.46	2014-01-24 00:00:00
9cfe35db-1bbc-4319-9ceb-c124a06bf2f4	531	7	1	35.26	2014-03-18 00:00:00
acd6c5d9-66fb-49f5-8006-dd86cfde36ff	531	7	93	41.68	2014-07-17 00:00:00
ae1744dd-60bd-4603-8dfc-ce899cf462f8	531	3	79	86.00	2014-01-13 00:00:00
ddf97776-3391-465b-acdc-9f3c1d74db79	531	1	86	58.61	2014-04-20 00:00:00
e98a46e8-76e5-4f35-b898-bcaa091f30e3	531	2	76	82.45	2014-03-31 00:00:00
ea30d75c-3ab8-47ea-bdf2-db18c9f6967c	531	5	18	86.43	2013-08-10 00:00:00
f2aee931-fa06-419d-a9a9-73f0050d0cc5	531	9	96	85.82	2014-06-02 00:00:00
f549f500-3c5d-4cb5-8011-46afa010eccb	531	11	16	71.14	2014-03-24 00:00:00
23f73394-8623-4b01-9ebc-4b908ee6ce71	543	9	99	59.46	2014-06-15 00:00:00
354ccf01-2f74-406d-9a85-8ed4e0503d89	543	11	62	14.69	2013-09-19 00:00:00
72f3a2cd-32fe-4590-bc94-593684e5ce91	543	5	35	37.77	2013-10-06 00:00:00
8d15b7e6-1b6d-40c6-8ab1-5735d560c700	543	2	17	92.83	2014-01-31 00:00:00
96027e2e-3b5a-43a2-9829-e62aff4a9738	543	7	41	52.93	2014-06-24 00:00:00
c91c53b1-dfd0-4f2c-9aff-f0fe66546289	543	9	45	99.40	2014-07-28 00:00:00
cd669041-3ce4-4921-9cd9-75883eba40cf	543	6	3	23.22	2013-10-21 00:00:00
d9ed2d39-0684-4b60-92d0-4836683b2fb4	543	9	50	40.30	2013-11-18 00:00:00
e44603ff-4e5f-4961-8fa8-abee24073261	543	11	1	69.11	2013-10-20 00:00:00
0081207a-56dc-4d67-95ca-59032446ade9	581	5	62	34.93	2013-10-18 00:00:00
25622278-32ff-4574-b10a-bb217abf3475	581	7	68	18.91	2014-03-03 00:00:00
62df558e-480f-472a-889d-f5f28fdd3666	581	8	85	88.20	2014-02-21 00:00:00
bcbda315-cb83-488e-b5b1-67a97d3bc542	581	2	47	6.49	2013-10-30 00:00:00
cd5440c5-1360-475d-a4da-de8f2d90a3fb	581	11	67	54.04	2014-02-21 00:00:00
db622abf-529f-4fdb-93af-139c43dafe47	581	2	5	68.44	2014-03-02 00:00:00
ecccc890-6ff0-4859-a9ac-2e144f13e795	581	5	94	74.61	2013-09-08 00:00:00
edef95c2-7bc4-4bc8-ac2f-ac79ddec366a	581	2	93	3.35	2014-06-23 00:00:00
f7eea739-1d0a-48b9-af34-532b251546d1	581	1	37	27.64	2014-01-07 00:00:00
218aaa10-ba63-4688-8355-9729df73c0a1	991	1	33	88.24	2013-11-22 00:00:00
3e13e1da-fb23-4392-ac50-6a60a598bcf3	991	9	56	13.61	2013-09-27 00:00:00
42d581cd-74e1-49cb-8373-f47ad02672f2	991	9	69	95.30	2014-07-30 00:00:00
48b5c1b8-de13-4c77-a319-424d88a1d145	991	2	45	26.77	2014-05-31 00:00:00
58b0a664-f4df-4b42-8018-3dd9095522d2	991	6	91	24.62	2014-06-04 00:00:00
961c5816-d241-4f82-9202-78647376f590	991	9	33	4.09	2013-09-21 00:00:00
cfd9f2ec-4e7d-4175-abaa-f1500dd52873	991	10	62	13.57	2014-06-10 00:00:00
f2107473-8ac9-41f2-9088-fbc367328ba0	991	5	57	41.30	2014-03-13 00:00:00
0da3ebeb-2289-4e59-9f26-3f176e9cd3da	992	1	74	68.43	2014-04-30 00:00:00
1fd1d685-70ae-4c80-b6d1-4b13061be8e8	992	10	15	68.29	2013-08-23 00:00:00
6e0c08b8-0c18-433e-8d69-52d36eaab8dc	992	5	85	74.94	2014-02-11 00:00:00
8abee24b-1191-4761-8d1d-988084629db3	992	3	44	5.40	2014-07-13 00:00:00
904cb922-c102-495d-ae86-411ef7371fc1	992	4	24	5.14	2014-01-11 00:00:00
be423c8d-8469-4c12-a1c3-75eb73d7d7eb	992	8	32	13.64	2014-04-24 00:00:00
cf9d1148-5d01-4fb5-bba7-cbd9b8c73527	992	4	32	64.31	2014-08-04 00:00:00
d36335d2-3179-4378-a990-d600a43f2a2f	992	10	19	28.49	2013-09-05 00:00:00
da4247c1-f1a3-4005-a384-ed51b71bc549	992	8	57	45.31	2014-02-17 00:00:00
f2ee5693-2c0a-4c6d-90e8-6269cee0be5a	992	4	10	21.75	2013-08-09 00:00:00
3aa0dc26-4335-41a7-aaa6-d90794d7c500	993	1	54	70.73	2014-01-29 00:00:00
7e7a786d-1745-41b6-929d-dc19f9465be7	993	9	44	58.99	2013-08-10 00:00:00
8f13e3cc-2a6c-434b-b8f6-cea171402ab6	993	8	76	90.93	2014-03-10 00:00:00
a25eff6f-6871-4ad7-ba9b-01b8479ca6e9	993	3	99	52.02	2014-08-03 00:00:00
c9358ad3-aff6-4b83-9c2e-323c903c275c	993	1	41	95.96	2013-12-23 00:00:00
cc3a5335-4a50-47bb-8d5a-685f46b0e98b	993	3	10	83.81	2013-10-19 00:00:00
e4168f51-7ac8-409f-aa51-b00bb18f0e0a	993	7	86	29.74	2014-03-30 00:00:00
eb5aeb61-4b22-46e2-b7be-1c7547873954	993	7	79	62.74	2013-10-17 00:00:00
f4f49e18-1342-48f8-b351-deafc5cf120a	993	10	37	91.52	2013-09-10 00:00:00
10d40a4a-4132-4b14-bc64-3ab1213e4b6a	994	6	70	29.89	2014-04-06 00:00:00
2ea0d2b7-1071-45ef-be93-20b96a828322	994	8	49	75.30	2014-07-28 00:00:00
32f2a104-1a19-44c4-b2c4-96573052a9dc	994	8	56	14.16	2013-11-29 00:00:00
48a3b7bd-da10-4438-a07a-d15490adf263	994	11	96	77.76	2014-07-09 00:00:00
605590ba-7f5e-45bb-8fed-69b9ca657152	994	5	38	90.22	2013-11-24 00:00:00
807294d4-5bfa-40be-b327-e0871d47c1f4	994	2	70	57.48	2013-09-16 00:00:00
809c6298-9212-4859-b4dc-74df11082120	994	6	39	94.82	2013-10-09 00:00:00
af8a58bc-e60b-4b88-83c9-62ca40abec3a	994	6	20	24.76	2014-03-27 00:00:00
ecdfc281-c3d5-4526-8a0e-06fc4577c7fe	994	11	51	53.48	2013-08-04 00:00:00
1677a562-2ed5-4358-9488-f2f54a2d22aa	995	8	70	73.01	2013-09-30 00:00:00
22887891-4e6a-4b23-b27f-fd2993fbd78a	995	10	14	82.58	2013-11-08 00:00:00
28c4b86f-4bcb-4efd-8fdc-bae4e37c1c1f	995	1	94	37.90	2014-07-20 00:00:00
6daab838-ec6b-41f1-9e0c-11ed3e9b652d	995	1	73	70.99	2014-07-23 00:00:00
7292ec30-b6a2-4d81-b679-fb67ba388ab9	995	3	46	35.04	2014-07-23 00:00:00
77188113-dbe6-4a34-88eb-e10a2cede6ce	995	11	93	51.33	2014-06-28 00:00:00
a86bfa04-dd7f-4e7a-b4aa-01cc938b411b	995	11	80	60.15	2014-05-17 00:00:00
a9817bdf-22d0-437a-8ae5-9e3b0e4a082f	995	8	41	22.82	2013-08-21 00:00:00
b569174e-cfd7-4d48-a59a-4c46ad93bcfa	995	7	67	31.20	2013-10-29 00:00:00
c67affa2-431b-4572-a8f7-722fc8430c63	995	10	6	98.44	2014-06-05 00:00:00
d73d14a7-b1c7-4ead-b044-135e091b9fc2	995	7	6	93.11	2013-09-28 00:00:00
21125cca-66e6-4d01-988c-1699d4f15c28	996	6	32	22.10	2013-12-30 00:00:00
23624053-5fca-4784-9487-2479169a6884	996	9	73	17.87	2013-10-23 00:00:00
263e6e46-bc88-4ef0-8629-625b153ebc5b	996	2	65	23.38	2014-05-15 00:00:00
38d094b4-fb16-46e4-ac14-5d12184ec2fe	996	9	92	82.32	2014-06-16 00:00:00
7d2afab5-cf2f-48b2-97c2-4e2bc2ed77a1	996	7	89	46.21	2014-06-09 00:00:00
7ec6a43a-a9c8-44a8-83e4-af860834a427	996	8	87	35.99	2014-02-10 00:00:00
8782763d-43c6-49f1-bffb-60a201362fa1	996	1	93	72.42	2013-11-12 00:00:00
90acb9f3-ec89-4b5d-b4b2-cca0e4778d9b	996	5	44	50.95	2014-07-20 00:00:00
96602146-efcf-44e4-81be-c7c166807efd	996	4	21	3.19	2014-04-26 00:00:00
a4abb13d-cfbd-4193-a786-1dcec093e6f4	996	2	4	55.77	2013-09-09 00:00:00
d214e038-dc9b-48a5-8c2e-ec7294460361	996	1	71	56.11	2013-10-10 00:00:00
d318d233-f405-493a-8c11-2599e35579e8	996	6	94	46.49	2013-10-06 00:00:00
dbead51e-1d65-4fa6-878c-85ca6c7573df	996	6	21	39.41	2014-05-02 00:00:00
1fc77cce-b29b-40f6-98d4-a1ad5685b815	997	8	72	53.46	2013-09-14 00:00:00
20345a99-0379-4f0f-8649-2dafdbc194de	997	2	10	58.05	2014-06-18 00:00:00
35121c3b-4376-439f-b3cc-42230f461384	997	6	93	77.46	2013-09-24 00:00:00
649ba22d-5080-4f5b-b6b6-dc4e20af5cd6	997	8	83	65.91	2013-10-05 00:00:00
6c9870be-ae3d-4f08-a96d-5ebed4f2061a	997	5	29	44.53	2013-10-09 00:00:00
72fde3e6-7cb3-443b-a149-f14ae5c43cf7	997	1	15	93.28	2014-02-04 00:00:00
7e3384d8-2531-41d2-9960-3f52428da43a	997	8	35	25.23	2014-01-27 00:00:00
a5dc383e-02cd-42f2-8b17-d381303bdc63	997	2	75	61.84	2014-06-17 00:00:00
b6bf0848-55d9-4ffc-8f3e-4f24fa76cadb	997	2	47	32.35	2013-11-23 00:00:00
ef36b78f-93c5-4210-91f4-1ce0841ca4fb	997	8	2	79.13	2014-07-09 00:00:00
4f0e719c-c18d-4f85-9601-6a84c4546b7e	1013	5	25	53.81	2013-10-18 00:00:00
56913c93-d8f0-403a-aeb7-2fb57cdf22c0	1013	1	2	68.63	2014-01-30 00:00:00
733ddf6d-9e89-4a53-ba2d-1af85ce5c029	1013	3	26	99.06	2014-03-26 00:00:00
73cc4a90-d37d-4a27-bdf7-c65f70689bb6	1013	7	62	54.64	2014-04-18 00:00:00
95313873-ceb5-4c43-96ef-742fc435bb55	1013	1	56	51.64	2014-03-10 00:00:00
a26fd995-b99e-4ad7-a776-18b98baea6a2	1013	7	63	96.49	2013-11-17 00:00:00
b06bfe4d-3a3a-4451-b2ab-7f070aeccea5	1013	8	83	13.93	2014-04-17 00:00:00
00776145-f898-4890-9387-212b01930f9f	1017	5	45	30.26	2014-02-28 00:00:00
016f3dc5-d77d-4687-b59f-815eb60b737e	1017	3	63	81.09	2013-12-25 00:00:00
0b7005dc-b79c-4a98-9e38-54ea990458d7	1017	3	9	56.32	2014-06-27 00:00:00
4413df0a-7143-429c-9b61-7c8af904d773	1017	6	7	91.21	2013-11-16 00:00:00
670738a3-09af-443b-83ce-333ab86620cf	1017	7	3	98.94	2013-10-28 00:00:00
709a41c3-c5f8-43ee-9378-e9d6d82e7023	1017	2	78	26.12	2013-11-09 00:00:00
b42a6a83-67b3-42bd-a259-c225ef6cd1c6	1017	5	57	25.92	2013-12-08 00:00:00
bc00f032-4684-4fe3-9b94-949af1b2654e	1017	11	42	14.10	2014-05-15 00:00:00
bf79ab84-e051-4106-a267-6eddd2da0aec	1017	4	77	20.57	2014-01-05 00:00:00
eb273c05-8b1b-4c4f-b5c4-d289053307d1	1017	9	12	87.75	2014-08-01 00:00:00
03026585-02de-42a1-b525-506d285b40d0	1039	8	93	94.21	2014-01-03 00:00:00
1cb40a93-b83b-4de0-9c1b-f055bd1d0bda	1039	5	59	29.17	2013-08-10 00:00:00
32a43dc1-224c-47b4-a5d0-951543735f89	1039	3	78	64.56	2014-06-20 00:00:00
82a4b8cb-7637-49a2-8dee-b4ce05c82865	1039	10	100	15.03	2013-10-31 00:00:00
92001607-2fce-4400-a745-43bb7f0e267d	1039	7	93	19.40	2013-09-23 00:00:00
da57f77b-0d16-4605-8801-93a7dea0ac70	1039	10	94	90.65	2014-03-05 00:00:00
de6f347e-33e2-49eb-9c6a-2ec839b2b0ad	1039	9	26	18.31	2014-01-01 00:00:00
0c52db75-e9dd-49f6-ad3b-246b59c770bc	1068	10	61	2.63	2014-06-07 00:00:00
0feb0615-c300-4164-99bf-0e4b02e8f62a	1068	1	44	74.04	2014-03-30 00:00:00
16075cd9-7053-4669-b787-36838f5990be	1068	3	32	50.65	2014-02-27 00:00:00
29f010c5-0067-46f3-a342-4b41d0239131	1068	3	61	44.63	2014-01-21 00:00:00
7b3b0026-a15a-445b-91ae-9cd0a3390b0f	1068	2	10	97.71	2013-09-29 00:00:00
858bf38a-5607-4438-be6c-36e392777a45	1068	10	72	31.44	2013-09-04 00:00:00
b6909dae-ba48-404e-8569-198b8a8a90f9	1068	5	82	83.81	2014-04-13 00:00:00
c960e476-e756-4d40-ba67-72205dab4f38	1068	2	50	90.91	2014-04-30 00:00:00
df65099c-a2ba-4c21-8daf-98b2b75ef1b6	1068	3	38	86.21	2014-01-26 00:00:00
1ff0d12d-52be-4af0-b85c-bf6d9d422ba7	1137	1	84	8.51	2013-09-02 00:00:00
3c3e49da-583e-4132-869e-155f02f27e3a	1137	9	2	74.24	2014-01-13 00:00:00
5b7db686-9844-4b02-accb-0e30c0fe609b	1137	11	20	62.49	2014-07-19 00:00:00
85900e6e-f57a-41d4-a205-fa8952f59851	1137	5	69	33.24	2014-04-04 00:00:00
87fa1a21-e433-497c-8b79-acbc712cd808	1137	10	80	19.19	2013-08-24 00:00:00
901a1bb5-6e18-468a-930f-704b27b56f44	1137	1	59	61.43	2014-03-20 00:00:00
9affb0e1-bf5f-4c8f-94b0-7a8424fb7d0d	1137	8	66	24.28	2013-10-14 00:00:00
d9400c28-8257-4b61-b7aa-7209995a6596	1137	3	89	99.75	2013-12-08 00:00:00
de64f196-3818-419b-8a14-540c8df97dbf	1137	6	70	15.53	2014-07-01 00:00:00
f6e1c43c-b4b1-4fa4-912a-9a94f0800e07	1137	4	47	16.09	2014-06-07 00:00:00
f93921ad-9a66-49cc-a8bb-6ec4542638bf	1137	6	89	36.60	2013-08-16 00:00:00
fecc2280-9bb5-4225-8e08-3540bc1adf22	1137	9	33	55.92	2014-02-22 00:00:00
1c312c65-1636-46c2-9116-9800f9f516ef	1144	11	100	36.80	2013-09-17 00:00:00
2acac4c6-4580-426e-b1d5-fb63b06e96c6	1144	6	82	19.26	2013-10-24 00:00:00
45286697-5c86-4803-8228-bf8db0abd27c	1144	2	48	89.05	2014-08-02 00:00:00
7839ad41-8373-47cd-a7ba-73cfdfaf5bc3	1144	2	100	20.08	2013-10-15 00:00:00
7b9b692f-cb84-40e3-90dd-a2557e69ecc2	1144	6	77	23.48	2014-07-06 00:00:00
7ef859d3-8b63-4661-9f63-294bd90c4aae	1144	5	91	74.12	2014-07-31 00:00:00
81fba1fa-a568-43fc-a096-77e07aeb9f62	1144	6	97	35.45	2013-12-24 00:00:00
8a977a93-02e1-4b45-9dd6-3327c455f615	1144	11	60	94.39	2014-05-06 00:00:00
c6c018ef-1c04-4af6-a964-67e99d27691a	1144	7	92	60.99	2014-05-10 00:00:00
d747be61-8d2d-41d8-8cce-5cbd27a3d6eb	1144	1	75	48.19	2014-04-09 00:00:00
ea3dedb4-a393-431e-bb26-4c20045bf6e7	1144	4	1	33.25	2013-10-02 00:00:00
f8fafad2-9a35-4942-941c-7c7545253e34	1144	9	36	20.56	2013-10-19 00:00:00
0fc1479e-33d8-450f-a345-86a38eca4e3b	1174	9	49	94.67	2014-03-07 00:00:00
45588ba6-b944-4745-a9d6-d106e24b754c	1174	5	57	50.44	2013-09-15 00:00:00
61ff0c73-39b4-4787-976c-b403b00e0d33	1174	10	95	8.68	2013-12-14 00:00:00
dd7d3c7a-989a-4212-be3b-0eb983fb4fa7	1174	8	4	76.01	2014-06-15 00:00:00
e8f4cffc-1672-45c2-9f16-c1ae3ab99784	1174	5	65	63.38	2014-01-08 00:00:00
