b858144e-69a2-4fcc-9703-b5097db6f8dd	1	50	7004034.31	0.00	0.00	3.11	D	2014-06-08 04:55:00	2014-07-09 09:47:00
d5f2bbe9-fe83-45e6-baf1-b56a9c5d69f8	1	56	7995683.84	7991163.84	4520.00	5.89	A	2014-06-08 04:55:00	2014-07-09 09:48:00
eb990799-c4af-4605-8121-f549828b7447	1	10001	9926084.93	0.00	0.00	6.42	D	2014-06-08 04:55:00	2014-07-09 09:47:00
f10bf29b-0464-4de7-a05c-ea75be72369b	1	77	1622512.36	1622512.36	0.00	4.78	A	2014-06-08 04:55:00	2014-07-09 09:47:00
f428de71-7c40-4d6a-807d-ea863cd35d11	1	79	3321915.28	3309355.28	12560.00	7.67	A	2014-06-08 04:55:00	2014-07-09 09:48:00
f91cc059-ffa7-45bb-83a2-47a9b0f763f2	1	10001	773232.12	0.00	0.00	6.94	D	2014-06-08 04:55:00	2014-07-09 09:47:00
fdd0c66e-6379-4e86-b501-7854bf111cc4	1	33	6563330.62	6556250.62	7080.00	2.59	A	2014-06-08 04:55:00	2014-07-09 09:47:00
606c1554-0be8-4de4-b761-6818015d8185	3	21	3958786.33	0.00	0.00	1.02	D	2014-06-08 04:55:00	2014-07-09 09:47:00
668f88aa-4dd4-4589-ad4e-2c5420f46a37	3	18	5119140.44	0.00	0.00	7.14	P	2014-06-08 04:55:00	2014-07-09 09:48:00
6d8aa26a-3af5-41f3-b691-f736cdc0ec0f	3	48	3084702.62	3082742.62	1960.00	5.31	A	2014-06-08 04:55:00	2014-07-09 09:48:00
6ee08c42-aeec-433d-80e6-31e1afbd8075	3	74	1478975.19	1466535.19	12440.00	2.03	A	2014-06-08 04:55:00	2014-07-09 09:48:00
9a85d330-60ec-459b-ab06-bfbd66cf91e3	3	49	347538.80	0.00	0.00	4.34	D	2014-06-08 04:55:00	2014-07-09 09:48:00
a3840fba-4d17-4d7e-a36d-82875310c751	3	13	1591721.87	1584601.87	7120.00	2.09	A	2014-06-08 04:55:00	2014-07-09 09:47:00
cc19010e-20cd-4ae2-99e6-90e9c7fd2e29	3	85	8762431.29	0.00	0.00	6.54	P	2014-06-08 04:55:00	2014-07-09 09:48:00
f1928ec2-0df9-416c-8f14-e6344147c24f	3	42	4894549.55	0.00	0.00	14.09	P	2014-06-08 04:55:00	2014-07-09 09:48:00
2e934ee4-db5a-46f9-8980-7be23a6d7359	5	32	6164452.60	0.00	0.00	5.35	D	2014-06-08 04:55:00	2014-07-09 09:48:00
2eb16d15-471e-4327-811a-c36db044ce8f	5	22	6175453.48	0.00	0.00	7.54	D	2014-06-08 04:55:00	2014-07-09 09:48:00
5844678c-dd55-40e9-bf9e-32e5ccc08462	5	27	7036696.77	0.00	0.00	2.33	D	2014-06-08 04:55:00	2014-07-09 09:48:00
6016ee06-d58d-4b0a-ad11-078a2be7f0e3	5	17	8164305.47	8156245.47	8060.00	5.28	A	2014-06-08 04:55:00	2014-07-09 09:47:00
98d4a8ec-1e49-4ad5-bd09-e693005cb30e	5	75	3270002.67	0.00	0.00	9.58	D	2014-06-08 04:55:00	2014-07-09 09:48:00
cbb046d9-b2a8-493a-8104-b15a87d36fa1	5	67	7241982.64	7233422.64	8560.00	5.06	A	2014-06-08 04:55:00	2014-07-09 09:47:00
e454ccf7-b0d0-42f8-8fd1-f51211fe2fd8	5	23	862741.49	0.00	0.00	8.48	P	2014-06-08 04:55:00	2014-07-09 09:48:00
ebc30d55-d298-49fb-82dc-09b66ec0d6b2	5	85	4755485.63	0.00	0.00	9.53	D	2014-06-08 04:55:00	2014-07-09 09:47:00
f547218d-a5ea-4d2a-acf2-77220e36fa44	5	42	9884138.28	0.00	0.00	9.94	D	2014-06-08 04:55:00	2014-07-09 09:48:00
07a504f1-f3b7-49c6-8e81-6f70935fa9a9	6	85	6757942.46	0.00	0.00	8.18	P	2014-06-08 04:55:00	2014-07-09 09:48:00
31b8df85-81b4-40a6-8338-91b8290ae5e3	6	75	9011749.40	0.00	0.00	7.99	D	2014-06-08 04:55:00	2014-07-09 09:48:00
66802530-1f89-45b0-b3f6-4d138d2286f3	6	11	3099490.87	0.00	0.00	4.31	P	2014-06-08 04:55:00	2014-07-09 09:47:00
6fc514e9-67c9-4eab-b059-f31e5856ce20	6	94	7579117.80	7572617.80	6500.00	16.71	A	2014-06-08 04:55:00	2014-07-09 09:48:00
8c7bba29-d904-41bf-9469-7b9a4f006775	6	52	6992709.13	6978789.13	13920.00	13.69	A	2014-06-08 04:55:00	2014-07-09 09:48:00
b84c39f4-dea8-49a0-be15-5f35e6ef5005	6	56	1288842.71	0.00	0.00	5.32	P	2014-06-08 04:55:00	2014-07-09 09:47:00
bc176111-0e86-4ec0-a527-67594419431d	6	82	7030586.18	0.00	0.00	11.75	P	2014-06-08 04:55:00	2014-07-09 09:48:00
c34f70c5-be7a-47b9-a257-0a8a1519d003	6	31	4130409.21	0.00	0.00	2.40	D	2014-06-08 04:55:00	2014-07-09 09:47:00
ce03a759-6d9e-486b-a93f-9e60eda34f1e	6	37	6166323.75	0.00	0.00	8.05	D	2014-06-08 04:55:00	2014-07-09 09:47:00
ffe1ceac-6913-49c5-aa72-9669e6c0db98	6	22	2958960.17	2946320.17	12640.00	9.41	A	2014-06-08 04:55:00	2014-07-09 09:48:00
092c8035-0ca9-4870-a4df-ffb78eb1d20f	8	58	1183196.68	0.00	0.00	11.05	P	2014-06-08 04:55:00	2014-07-09 09:48:00
3fe7fc28-6907-4836-ba2d-61c4a14a8d3b	8	81	7895418.98	7894698.98	720.00	4.81	A	2014-06-08 04:55:00	2014-07-09 09:47:00
64f51283-76a0-46f3-8f14-e03a273c4e0c	8	92	1788697.92	0.00	0.00	9.49	D	2014-06-08 04:55:00	2014-07-09 09:48:00
8e9d3723-c0ea-4162-9a2e-749517ed611c	8	80	5287320.78	0.00	0.00	3.81	D	2014-06-08 04:55:00	2014-07-09 09:48:00
cbef501f-7a23-47a1-b966-20cf50cc8243	8	76	7670943.83	7663723.83	7220.00	5.44	A	2014-06-08 04:55:00	2014-07-09 09:48:00
d3e5af87-3711-4b6b-9dad-d4267c75168b	8	5	2044108.15	0.00	0.00	8.62	P	2014-06-08 04:55:00	2014-07-09 09:48:00
d62dc369-163c-408f-90e8-62f8ec6d75c6	8	23	7554883.38	0.00	0.00	9.98	P	2014-06-08 04:55:00	2014-07-09 09:47:00
ec538c84-3222-4cd5-b798-31f49119b8e8	8	62	5329802.27	0.00	0.00	2.27	D	2014-06-08 04:55:00	2014-07-09 09:48:00
03bbd23a-5384-48b2-9060-f00f23fa0618	33	54	8787026.62	0.00	0.00	3.31	P	2014-06-08 04:55:00	2014-07-09 09:48:00
11835d5a-341b-4021-8a2d-ee8ee0bf26c4	33	14	434855.46	0.00	0.00	2.63	D	2014-06-08 04:55:00	2014-07-09 09:48:00
36d40187-e5ab-4c43-b95d-c0c5e1d8ff82	33	71	1418571.55	0.00	0.00	3.90	D	2014-06-08 04:55:00	2014-07-09 09:48:00
5ef6feb8-9d41-417b-b2c5-086f9987d8e8	33	60	8649625.77	0.00	0.00	4.08	D	2014-06-08 04:55:00	2014-07-09 09:48:00
61b92815-a677-4123-9249-212d2e69bb38	33	98	9027706.34	9018486.34	9220.00	3.23	A	2014-06-08 04:55:00	2014-07-09 09:48:00
74a73e16-db80-46ca-b7b4-654a3a66d8af	33	23	1390939.61	1386239.61	4700.00	4.71	A	2014-06-08 04:55:00	2014-07-09 09:48:00
81ee6666-5efc-4013-8135-55d98384c9c6	33	55	3321677.22	3302557.22	19120.00	4.26	A	2014-06-08 04:55:00	2014-07-09 09:48:00
82c36685-604b-4e8a-b8b1-76571c7bf1f1	33	28	4626422.22	0.00	0.00	2.95	P	2014-06-08 04:55:00	2014-07-09 09:48:00
a49073a4-eb49-442c-a9c5-8c6c8482fede	33	83	1086729.23	0.00	0.00	3.13	D	2014-06-08 04:55:00	2014-07-09 09:48:00
a639d3de-78b6-47f4-babf-b57a152c7bc8	33	82	2654612.71	2638512.71	16100.00	7.32	A	2014-06-08 04:55:00	2014-07-09 09:48:00
cec5905b-baa5-4755-9193-34020d9d9db6	33	37	7983671.55	7969791.55	13880.00	5.11	A	2014-06-08 04:55:00	2014-07-09 09:47:00
dbb8de7d-7b69-4ee3-8a8d-13c0158e5775	33	31	7275302.14	7272642.14	2660.00	12.76	A	2014-06-08 04:55:00	2014-07-09 09:48:00
df29d4dc-5c7e-4d02-bc7d-da7c8c0ef3ab	33	91	2632198.01	0.00	0.00	3.61	D	2014-06-08 04:55:00	2014-07-09 09:47:00
0264b732-5f65-4f7b-8369-3fa60cac96d6	80	78	1764202.86	1752602.86	11600.00	6.18	A	2014-06-08 04:55:00	2014-07-09 09:48:00
2b60664d-36b3-4e6c-81fc-6b421a6481fa	80	42	6542354.28	0.00	0.00	5.24	P	2014-06-08 04:55:00	2014-07-09 09:48:00
3c21654d-1709-40ac-8736-ef37c1234cd2	80	61	3099194.86	0.00	0.00	5.02	P	2014-06-08 04:55:00	2014-07-09 09:47:00
3ee4184a-a318-4e5b-a879-e839dfefae74	80	14	4479442.87	0.00	0.00	5.78	D	2014-06-08 04:55:00	2014-07-09 09:48:00
5019887d-e206-4187-aec2-7baea8c713c4	80	90	3330867.88	0.00	0.00	9.64	P	2014-06-08 04:55:00	2014-07-09 09:47:00
905a2005-3fd4-4c3d-8cfb-8fa54d3a1198	80	88	5449070.17	5442570.17	6500.00	7.29	A	2014-06-08 04:55:00	2014-07-09 09:48:00
982b71d5-6d4e-49f3-a65d-fea747f902ca	80	45	7943506.02	7930186.02	13320.00	9.11	A	2014-06-08 04:55:00	2014-07-09 09:48:00
a269c3e0-cc51-4693-b160-810bc36d18c3	80	50	6630951.04	0.00	0.00	6.55	P	2014-06-08 04:55:00	2014-07-09 09:47:00
eaebb456-15e6-467d-a468-a891fa6d81b3	80	43	9292073.83	0.00	0.00	9.65	D	2014-06-08 04:55:00	2014-07-09 09:48:00
0ddf0dbb-0eba-415e-a4e8-2e15fb8a065a	116	79	990.52	0.00	0.00	4.87	P	2014-06-08 04:55:00	2014-07-09 09:47:00
18aae984-65fa-4f14-b826-93107c7b0540	116	58	1856104.41	1854124.41	1980.00	5.63	A	2014-06-08 04:55:00	2014-07-09 09:48:00
3c392435-0020-4f45-b830-ef4d22f15964	116	16	3575643.97	3557523.97	18120.00	5.51	A	2014-06-08 04:55:00	2014-07-09 09:47:00
3d584800-bad4-411f-bed5-d6b9d64b2185	116	76	5007639.35	0.00	0.00	4.09	P	2014-06-08 04:55:00	2014-07-09 09:48:00
45f57f54-1849-4c5f-b489-b96942fba29b	116	38	2057224.19	2049344.19	7880.00	6.13	A	2014-06-08 04:55:00	2014-07-09 09:47:00
4d54db1d-5365-43c1-b20f-651541e4851a	116	14	3055994.41	3048794.41	7200.00	6.28	A	2014-06-08 04:55:00	2014-07-09 09:48:00
542095b8-be44-4234-b145-390d701cc996	116	37	7202354.48	0.00	0.00	5.22	D	2014-06-08 04:55:00	2014-07-09 09:47:00
641e6ea0-8f75-4c6e-8ade-b49b16715f6c	116	38	6360713.31	0.00	0.00	7.69	P	2014-06-08 04:55:00	2014-07-09 09:48:00
899ea8ed-30d1-4099-a0c8-9cd20d6fac9f	116	12	7265827.46	7260527.46	5300.00	19.91	A	2014-06-08 04:55:00	2014-07-09 09:47:00
dac2e286-510b-457b-832a-0e2d5e3f539f	116	44	2634874.31	0.00	0.00	4.27	D	2014-06-08 04:55:00	2014-07-09 09:48:00
e0aef141-9d7e-4796-b9e1-b0263f28099d	116	82	6860067.34	0.00	0.00	8.91	D	2014-06-08 04:55:00	2014-07-09 09:47:00
e4c9bbc6-861d-4e0c-bbac-7bb330df1790	116	54	2680913.52	0.00	0.00	7.99	P	2014-06-08 04:55:00	2014-07-09 09:47:00
e97f3bd1-fbed-48d8-aea7-783f92a230ea	116	79	7263323.48	0.00	0.00	9.41	P	2014-06-08 04:55:00	2014-07-09 09:48:00
25934edb-6abf-42cb-94f7-3cff7eab8dfd	119	72	4423685.83	0.00	0.00	9.13	P	2014-06-08 04:55:00	2014-07-09 09:48:00
2f5cbe8b-6510-4862-a7cb-f4012c12f266	119	75	515438.63	0.00	0.00	20.00	D	2014-06-08 04:55:00	2014-07-09 09:48:00
458da239-5b2c-491e-badc-e55b235fa349	119	91	5408867.62	0.00	0.00	7.75	D	2014-06-08 04:55:00	2014-07-09 09:47:00
4f149028-a716-4cad-9135-e7cf72ed3fae	119	4	8645976.19	8631016.19	14960.00	9.86	A	2014-06-08 04:55:00	2014-07-09 09:47:00
5bf51f1e-74df-4918-ac34-ac78267b15fb	119	8	6553824.68	6545284.68	8540.00	3.17	A	2014-06-08 04:55:00	2014-07-09 09:48:00
6f5a6d29-0555-4f4e-954a-b5c3359750d7	119	66	7796401.23	0.00	0.00	6.50	D	2014-06-08 04:55:00	2014-07-09 09:48:00
8e4ef399-8074-4c0a-b721-30ee99eb30ec	119	69	6709297.76	0.00	0.00	3.48	P	2014-06-08 04:55:00	2014-07-09 09:47:00
95c73878-47fc-4570-ae0a-a45c5e0c71e0	119	51	3625288.77	0.00	0.00	19.45	D	2014-06-08 04:55:00	2014-07-09 09:48:00
9c78b114-13bd-448a-9818-2ee09fcefb6e	119	53	4735498.51	4734098.51	1400.00	7.31	A	2014-06-08 04:55:00	2014-07-09 09:48:00
9ea70edc-24c7-4f64-af9e-1660f2146cb8	119	64	279882.46	0.00	0.00	7.29	P	2014-06-08 04:55:00	2014-07-09 09:47:00
bbe8c41f-5edd-4b22-b809-2ceaed6719a1	119	5	9134063.34	0.00	0.00	6.55	P	2014-06-08 04:55:00	2014-07-09 09:47:00
fdbc55d8-253e-495d-9cd6-6d90ced855bc	119	70	8144300.52	8130000.52	14300.00	16.50	A	2014-06-08 04:55:00	2014-07-09 09:47:00
22e145fa-c632-4301-9a0d-715f69394ce9	312	41	9832246.05	0.00	0.00	5.38	P	2014-06-08 04:55:00	2014-07-09 09:48:00
3ad5fdce-c4cf-43ec-bdad-5655683d888e	312	9	493798.78	0.00	0.00	6.64	P	2014-06-08 04:55:00	2014-07-09 09:47:00
3c341240-d883-4498-a5c4-98eba5fc75ae	312	86	551240.92	0.00	0.00	1.65	D	2014-06-08 04:55:00	2014-07-09 09:48:00
549e8e70-7c67-4c54-b74f-a555e7d9d0e7	312	16	7071309.93	0.00	0.00	8.78	P	2014-06-08 04:55:00	2014-07-09 09:47:00
6b1f3c16-1218-4463-9e27-1d4278e214db	312	82	1647141.81	0.00	0.00	6.76	P	2014-06-08 04:55:00	2014-07-09 09:48:00
7998e6fd-a154-4fd7-9f30-cfa8a965215f	312	86	3647560.99	0.00	0.00	4.55	P	2014-06-08 04:55:00	2014-07-09 09:48:00
db27ab79-894a-4567-b008-c83bf50b3960	312	85	8069358.09	0.00	0.00	9.18	P	2014-06-08 04:55:00	2014-07-09 09:47:00
e54bc584-0164-47bc-8745-fe29ac6975ef	312	88	784948.53	770588.53	14360.00	16.36	A	2014-06-08 04:55:00	2014-07-09 09:48:00
f8c30722-223e-460d-9e78-6f208593e131	312	75	806815.48	0.00	0.00	8.68	P	2014-06-08 04:55:00	2014-07-09 09:48:00
fde304bb-d032-4081-acde-43232f4eaf96	312	85	2654703.22	0.00	0.00	3.76	P	2014-06-08 04:55:00	2014-07-09 09:47:00
1d873772-012b-4654-b844-413871934054	399	44	6867336.35	0.00	0.00	6.23	D	2014-06-08 04:55:00	2014-07-09 09:48:00
29233d1f-026b-48fe-9bb9-eb8f4806b7d8	399	59	399331.54	396071.54	3260.00	7.72	A	2014-06-08 04:55:00	2014-07-09 09:48:00
2ce18038-5c1f-4ac4-ad40-c4f49490c60e	399	88	8526989.83	8515389.83	11600.00	4.16	A	2014-06-08 04:55:00	2014-07-09 09:48:00
34c6ef00-1a14-407f-9d9f-ce76f8457800	399	7	2193510.75	0.00	0.00	3.61	P	2014-06-08 04:55:00	2014-07-09 09:47:00
3e1f1814-6761-46f4-ad67-3a8758f40843	399	34	2585757.47	0.00	0.00	13.84	P	2014-06-08 04:55:00	2014-07-09 09:47:00
448934d4-e693-44c2-9fdc-993179b37122	399	80	3975906.21	0.00	0.00	2.98	P	2014-06-08 04:55:00	2014-07-09 09:47:00
78852d11-bf5e-48ef-a5d1-333df0fa7592	399	72	3717473.83	0.00	0.00	6.05	P	2014-06-08 04:55:00	2014-07-09 09:48:00
8da8ea41-2e3a-4313-9245-c5bcbf13e8a7	399	41	1380928.67	0.00	0.00	13.17	P	2014-06-08 04:55:00	2014-07-09 09:48:00
9c0b7d14-e216-4b9e-87cb-8fb15a5887fc	399	29	783907.97	0.00	0.00	4.06	D	2014-06-08 04:55:00	2014-07-09 09:48:00
adb2d0c6-5bdf-4e23-9a7e-d29a0a321d6b	399	64	2950499.77	2944679.77	5820.00	7.57	A	2014-06-08 04:55:00	2014-07-09 09:47:00
b55a1ba1-011f-49db-96b7-863518ddd9a1	399	43	3337469.19	0.00	0.00	5.78	P	2014-06-08 04:55:00	2014-07-09 09:47:00
e6739d0d-7ba1-4e8f-ad6b-800384f0e2d7	399	96	9773016.58	9765096.58	7920.00	7.05	A	2014-06-08 04:55:00	2014-07-09 09:48:00
1c43629f-5380-48f6-a9a6-573f9cc4daf5	432	10	7578361.35	7560561.35	17800.00	4.73	A	2014-06-08 04:55:00	2014-07-09 09:48:00
25044ca7-9de4-4648-b256-3bd7520594e5	432	7	129430.71	0.00	0.00	6.54	D	2014-06-08 04:55:00	2014-07-09 09:48:00
43230dc7-e0df-44ce-adb9-a1e0820d7e15	432	16	3520864.76	0.00	0.00	5.60	P	2014-06-08 04:55:00	2014-07-09 09:48:00
6aa6a5ae-9bf0-4e70-845e-35fa2e2d5b59	432	100	9100956.97	0.00	0.00	3.81	D	2014-06-08 04:55:00	2014-07-09 09:48:00
7be93157-9d08-426f-acac-d9270827b3e7	432	95	6952249.50	0.00	0.00	7.47	P	2014-06-08 04:55:00	2014-07-09 09:48:00
82fd795a-847d-406d-9c0d-09154ade2711	432	15	6917695.87	6900035.87	17660.00	7.10	A	2014-06-08 04:55:00	2014-07-09 09:48:00
87e7e9dc-ca8c-4467-9836-73906f8e19db	432	87	6968395.59	0.00	0.00	4.46	P	2014-06-08 04:55:00	2014-07-09 09:48:00
8a7576d8-e685-471b-af35-f3ed1d15524b	432	17	5104759.59	0.00	0.00	10.59	D	2014-06-08 04:55:00	2014-07-09 09:48:00
94c54c9f-e9fc-44b3-896d-78af1f3341f3	432	27	7897810.36	0.00	0.00	5.37	D	2014-06-08 04:55:00	2014-07-09 09:48:00
a3a1b3d8-0164-490e-b85c-d45cd0b299e5	432	2	3392403.48	0.00	0.00	18.65	P	2014-06-08 04:55:00	2014-07-09 09:47:00
ba4d7c36-8554-4efb-9cfa-d50f5456a2d8	432	87	3254217.20	3253957.20	260.00	3.00	A	2014-06-08 04:55:00	2014-07-09 09:48:00
d5c3a335-b321-4e82-a9c6-be304f3071d1	432	14	8285109.90	8283729.90	1380.00	8.90	A	2014-06-08 04:55:00	2014-07-09 09:48:00
da0e496e-c88a-4a5e-b680-2d5a0b2512e5	432	44	1881705.00	0.00	0.00	9.27	P	2014-06-08 04:55:00	2014-07-09 09:48:00
f85f1154-bb53-40a3-bbf1-b141e7efdf62	432	67	2226964.20	0.00	0.00	3.43	D	2014-06-08 04:55:00	2014-07-09 09:47:00
0f237638-e7f3-4b78-8f2e-61bd44d27322	531	81	4013184.43	0.00	0.00	2.56	D	2014-06-08 04:55:00	2014-07-09 09:48:00
31b69357-4eb7-40b1-9f8e-7e41845ec115	531	73	7298447.37	7296327.37	2120.00	4.58	A	2014-06-08 04:55:00	2014-07-09 09:48:00
9357c4ce-6902-4b0b-a7d2-846912a8c6d4	531	38	703603.44	0.00	0.00	4.76	P	2014-06-08 04:55:00	2014-07-09 09:48:00
a7970601-1594-4cc9-8674-81b1d9fea6d2	531	75	7425484.13	0.00	0.00	5.07	D	2014-06-08 04:55:00	2014-07-09 09:48:00
aaaa6b22-cbb3-474b-9c8b-48902a356045	531	43	3277054.21	0.00	0.00	9.04	P	2014-06-08 04:55:00	2014-07-09 09:48:00
ace027df-2fdb-4bf3-9c10-441185e8a6b5	531	9	2442110.14	0.00	0.00	8.63	P	2014-06-08 04:55:00	2014-07-09 09:48:00
c1e655ae-dd09-4197-ade7-dc15a62939b0	531	26	6170281.15	0.00	0.00	2.64	P	2014-06-08 04:55:00	2014-07-09 09:48:00
e4121775-6854-4df0-809b-d93459bba007	531	76	9187689.16	0.00	0.00	2.50	D	2014-06-08 04:55:00	2014-07-09 09:47:00
e6b12d84-51b4-4d45-a03d-3e38c2e22aba	531	78	2931837.68	0.00	0.00	6.90	D	2014-06-08 04:55:00	2014-07-09 09:47:00
f28c9e74-40e2-4fdc-9fd9-d8924d279de2	531	51	556649.12	0.00	0.00	9.40	D	2014-06-08 04:55:00	2014-07-09 09:47:00
1b4157da-0a40-4006-a770-54e38e082cc3	543	71	6717347.67	0.00	0.00	3.55	D	2014-06-08 04:55:00	2014-07-09 09:48:00
2c767497-0c8c-4691-a211-2f0c44c661b4	543	20	7593083.92	0.00	0.00	9.56	D	2014-06-08 04:55:00	2014-07-09 09:48:00
76581edc-f2d2-4fab-87c0-4d8c7713e93d	543	9	6490948.90	0.00	0.00	3.72	P	2014-06-08 04:55:00	2014-07-09 09:47:00
7eb13dc7-1ab6-47ba-b557-322472e0c70f	543	39	4688702.86	0.00	0.00	14.84	P	2014-06-08 04:55:00	2014-07-09 09:48:00
ed5277d9-1d4b-4cd2-9be1-e0babc803ff5	543	47	6551815.80	0.00	0.00	5.66	P	2014-06-08 04:55:00	2014-07-09 09:48:00
0375c201-42c9-4a5a-8599-884021c8a4c2	581	68	4585786.23	4580666.23	5120.00	3.86	A	2014-06-08 04:55:00	2014-07-09 09:48:00
0409c455-6348-49f8-a740-d9651e6359ab	581	99	4106822.93	4091782.93	15040.00	8.65	A	2014-06-08 04:55:00	2014-07-09 09:47:00
0e65bafc-6bbe-491f-a7e3-c2722a5fe16c	581	66	3920815.37	0.00	0.00	2.95	P	2014-06-08 04:55:00	2014-07-09 09:48:00
26d2e7c9-8688-40e4-a2bb-1b6b1017d581	581	46	7571694.46	7567954.46	3740.00	2.10	A	2014-06-08 04:55:00	2014-07-09 09:48:00
41227077-f070-4de3-9536-8003bbf951bb	581	67	1673702.45	1664522.45	9180.00	4.57	A	2014-06-08 04:55:00	2014-07-09 09:48:00
44ef20da-7bfd-4595-89dc-7dff7601d2d7	581	10	942517.11	0.00	0.00	2.07	D	2014-06-08 04:55:00	2014-07-09 09:47:00
5b79738c-4739-4611-9db9-8049ebc90fb8	581	46	1822990.10	1804910.10	18080.00	2.36	A	2014-06-08 04:55:00	2014-07-09 09:47:00
714cebfe-10d4-4ab5-a901-b32c357cb504	581	64	3068380.37	0.00	0.00	3.26	P	2014-06-08 04:55:00	2014-07-09 09:48:00
7a8e11e7-714f-4382-9a36-1860b2a8c145	581	18	349936.53	0.00	0.00	3.98	D	2014-06-08 04:55:00	2014-07-09 09:48:00
7e53dd30-816c-4376-b52b-d3a9e2048bb9	581	38	4928984.03	0.00	0.00	2.62	P	2014-06-08 04:55:00	2014-07-09 09:48:00
9652035e-2d94-485d-995c-5d5b55683bca	581	30	5277607.06	0.00	0.00	5.17	P	2014-06-08 04:55:00	2014-07-09 09:47:00
ae986a08-1fdc-459c-989f-63db0c1a20be	581	15	5558609.11	0.00	0.00	3.02	P	2014-06-08 04:55:00	2014-07-09 09:48:00
bee5564e-14a0-44bf-b907-48ea4ab3193f	581	24	3771970.91	3764730.91	7240.00	2.56	A	2014-06-08 04:55:00	2014-07-09 09:47:00
cbed3545-877b-446c-ab7b-f5f18497caa3	581	26	1495828.49	0.00	0.00	2.62	P	2014-06-08 04:55:00	2014-07-09 09:48:00
6254e71f-5399-44ec-bac8-aa179b07097f	991	43	9099019.82	0.00	0.00	9.25	D	2014-06-08 04:55:00	2014-07-09 09:48:00
b4b86c9b-5940-4a43-8d4e-b16f0c5184e7	991	81	664838.13	649158.13	15680.00	9.95	A	2014-06-08 04:55:00	2014-07-09 09:47:00
b57c01b9-7515-42fd-9c85-d7999dec7ec6	991	23	1025214.90	0.00	0.00	2.38	D	2014-06-08 04:55:00	2014-07-09 09:48:00
babf4001-bd90-4e6f-a774-b40bc6362010	991	63	4204387.06	0.00	0.00	2.48	D	2014-06-08 04:55:00	2014-07-09 09:48:00
ca9d451a-b831-4113-a5ac-f9628b717ad0	991	82	7817908.22	7808668.22	9240.00	11.37	A	2014-06-08 04:55:00	2014-07-09 09:47:00
d7b52869-9652-42a0-98a3-ac2f4e9e11bb	991	35	3655605.46	0.00	0.00	9.78	P	2014-06-08 04:55:00	2014-07-09 09:48:00
ebbaaaf4-cefd-4327-83d5-152db31e1b64	991	12	9460998.94	0.00	0.00	2.46	P	2014-06-08 04:55:00	2014-07-09 09:47:00
ecab6c1a-a8ac-4ea5-8e90-4f50a7b57c0e	991	5	7707060.71	0.00	0.00	19.73	D	2014-06-08 04:55:00	2014-07-09 09:48:00
f41f07ba-1475-4448-8e60-260f420c8fa7	991	46	6007515.75	0.00	0.00	7.60	P	2014-06-08 04:55:00	2014-07-09 09:48:00
1b1a2db0-49f8-4907-81ff-c2c258c60722	992	99	3504594.35	0.00	0.00	4.67	P	2014-06-08 04:55:00	2014-07-09 09:48:00
