14375731-bbbd-4304-8531-271a9caa904c,10.00,1
14375731-bbbd-4304-8531-271a9caa904c,10.00,2
14375731-bbbd-4304-8531-271a9caa904c,10.00,3
14375731-bbbd-4304-8531-271a9caa904c,10.00,4
14375731-bbbd-4304-8531-271a9caa904c,10.00,5
14375731-bbbd-4304-8531-271a9caa904c,10.00,6
14375731-bbbd-4304-8531-271a9caa904c,10.00,7
14375731-bbbd-4304-8531-271a9caa904c,10.00,8
14375731-bbbd-4304-8531-271a9caa904c,10.00,9
14375731-bbbd-4304-8531-271a9caa904c,10.00,10
14375731-bbbd-4304-8531-271a9caa904c,10.00,11
14375731-bbbd-4304-8531-271a9caa904c,10.00,12
14375731-bbbd-4304-8531-271a9caa904c,10.00,13
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,1
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,2
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,3
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,4
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,5
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,6
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,7
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,8
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,9
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,10
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,11
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,12
15bcfea6-cbe9-464b-87fa-bf2c7eef8d19,10.00,13
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,1
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,2
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,3
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,4
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,5
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,6
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,7
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,8
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,9
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,10
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,11
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,12
1765f176-ecfb-4e19-b4fa-0ce236bd9956,10.00,13
19e89196-de07-44da-a43d-2639a8aea67b,10.00,1
19e89196-de07-44da-a43d-2639a8aea67b,10.00,2
19e89196-de07-44da-a43d-2639a8aea67b,10.00,3
19e89196-de07-44da-a43d-2639a8aea67b,10.00,4
19e89196-de07-44da-a43d-2639a8aea67b,10.00,5
19e89196-de07-44da-a43d-2639a8aea67b,10.00,6
19e89196-de07-44da-a43d-2639a8aea67b,10.00,7
19e89196-de07-44da-a43d-2639a8aea67b,10.00,8
19e89196-de07-44da-a43d-2639a8aea67b,10.00,9
19e89196-de07-44da-a43d-2639a8aea67b,10.00,10
19e89196-de07-44da-a43d-2639a8aea67b,10.00,11
19e89196-de07-44da-a43d-2639a8aea67b,10.00,12
19e89196-de07-44da-a43d-2639a8aea67b,10.00,13
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,1
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,2
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,3
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,4
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,5
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,6
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,7
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,8
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,9
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,10
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,11
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,12
1bb63f12-9f27-4030-95d1-a0e6b698879d,10.00,13
1d5e7aa0-326c-490e-8588-645a96505098,10.00,1
1d5e7aa0-326c-490e-8588-645a96505098,10.00,2
1d5e7aa0-326c-490e-8588-645a96505098,10.00,3
1d5e7aa0-326c-490e-8588-645a96505098,10.00,4
1d5e7aa0-326c-490e-8588-645a96505098,10.00,5
1d5e7aa0-326c-490e-8588-645a96505098,10.00,6
1d5e7aa0-326c-490e-8588-645a96505098,10.00,7
1d5e7aa0-326c-490e-8588-645a96505098,10.00,8
1d5e7aa0-326c-490e-8588-645a96505098,10.00,9
1d5e7aa0-326c-490e-8588-645a96505098,10.00,10
1d5e7aa0-326c-490e-8588-645a96505098,10.00,11
1d5e7aa0-326c-490e-8588-645a96505098,10.00,12
1d5e7aa0-326c-490e-8588-645a96505098,10.00,13
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,1
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,2
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,3
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,4
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,5
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,6
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,7
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,8
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,9
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,10
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,11
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,12
1d6e49c4-13a0-4a4b-9d10-e2af563bf117,10.00,13
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,1
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,2
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,3
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,4
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,5
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,6
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,7
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,8
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,9
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,10
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,11
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,12
1ef0226a-5471-43de-9ef2-bbec8a5fbfc4,10.00,13
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,1
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,2
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,3
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,4
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,5
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,6
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,7
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,8
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,9
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,10
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,11
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,12
20001003-695f-49d1-8c96-54c16a5ff62b,10.00,13
21474286-4f36-4d84-b4b7-6467b1686257,10.00,1
21474286-4f36-4d84-b4b7-6467b1686257,10.00,2
21474286-4f36-4d84-b4b7-6467b1686257,10.00,3
21474286-4f36-4d84-b4b7-6467b1686257,10.00,4
21474286-4f36-4d84-b4b7-6467b1686257,10.00,5
21474286-4f36-4d84-b4b7-6467b1686257,10.00,6
21474286-4f36-4d84-b4b7-6467b1686257,10.00,7
21474286-4f36-4d84-b4b7-6467b1686257,10.00,8
21474286-4f36-4d84-b4b7-6467b1686257,10.00,9
21474286-4f36-4d84-b4b7-6467b1686257,10.00,10
21474286-4f36-4d84-b4b7-6467b1686257,10.00,11
21474286-4f36-4d84-b4b7-6467b1686257,10.00,12
21474286-4f36-4d84-b4b7-6467b1686257,10.00,13
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,1
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,2
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,3
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,4
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,5
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,6
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,7
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,8
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,9
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,10
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,11
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,12
214ca8c8-6de9-4098-91eb-ce06ed9daf42,10.00,13
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,1
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,2
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,3
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,4
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,5
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,6
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,7
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,8
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,9
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,10
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,11
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,12
23aad0f8-f43f-44c9-aa31-ee30b2810d9e,10.00,13
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,1
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,2
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,3
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,4
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,5
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,6
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,7
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,8
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,9
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,10
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,11
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,12
2684a00e-0d45-44b6-8d78-0916c28e8560,10.00,13
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,1
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,2
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,3
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,4
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,5
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,6
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,7
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,8
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,9
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,10
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,11
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,12
2a1d62a1-ba49-49ce-928c-1ec4141754e7,10.00,13
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,1
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,2
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,3
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,4
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,5
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,6
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,7
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,8
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,9
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,10
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,11
2ad21114-3e5e-4c02-aa83-8257cf7497a2,10.00,12
