66,418,4,67,4142.99,621.4485,2001-07-24 00:00:00
1,712,4,74,4605.16,690.774,2001-04-24 00:00:00
48,967,7,90,8110.25,1216.5375,2001-09-05 00:00:00
17,842,4,99,614.96,92.244,2006-12-02 00:00:00
91,682,3,54,89733.65,13460.0475,2007-04-06 00:00:00
113,44,9,61,61827.89,9274.1835,2009-09-18 00:00:00
44,219,3,93,41092.78,6163.917,2011-08-26 00:00:00
25,158,4,74,7640.34,1146.051,2003-04-16 00:00:00
103,780,10,53,11566.16,1734.924,2011-12-06 00:00:00
98,13,7,75,80063.78,12009.567,2002-01-13 00:00:00
80,392,2,95,32730.36,4909.554,2008-09-05 00:00:00
127,436,10,76,58335.33,8750.2995,2011-04-06 00:00:00
19,615,3,59,14993.97,2249.0955,2011-01-21 00:00:00
118,485,9,86,63799.82,9569.973,2007-01-08 00:00:00
4,8,3,89,98852.26,14827.839,2005-01-10 00:00:00
5,216,7,53,16135.01,2420.2515,2006-09-25 00:00:00
84,373,7,85,19903.28,2985.492,2007-04-21 00:00:00
40,857,2,66,42113.15,6316.9725,2010-09-11 00:00:00
88,263,7,78,13079.97,1961.9955,2001-06-04 00:00:00
103,972,9,55,15403.29,2310.4935,2003-06-09 00:00:00
87,562,3,54,24754.21,3713.1315,2004-11-19 00:00:00
89,361,9,93,22472.99,3370.9485,2005-10-10 00:00:00
42,307,4,72,68928.66,10339.299,2001-03-18 00:00:00
13,10,5,67,16410.51,2461.5765,2005-10-27 00:00:00
40,300,2,52,36812.64,5521.896,2007-04-05 00:00:00
94,248,2,70,25719.26,3857.889,2010-03-07 00:00:00
59,762,3,100,80262.46,12039.369,2003-10-06 00:00:00
75,436,6,61,7829.89,1174.4835,2009-04-01 00:00:00
56,475,9,54,72015.32,10802.298,2011-04-24 00:00:00
125,965,9,56,36665.51,5499.8265,2003-09-22 00:00:00
96,839,9,90,94165.6,14124.84,2007-10-03 00:00:00
48,981,3,96,79164.33,11874.6495,2012-09-28 00:00:00
84,831,5,91,40025.4,6003.81,2011-09-14 00:00:00
25,141,4,52,96426.29,14463.9435,2003-06-14 00:00:00
8,541,10,72,6.64,0.996,2005-12-23 00:00:00
10,214,2,75,40828.41,6124.2615,2006-05-24 00:00:00
93,175,8,56,569.93,85.4895,2003-11-12 00:00:00
18,314,7,93,54385.23,8157.7845,2005-01-24 00:00:00
113,603,10,64,21900.72,3285.108,2001-07-02 00:00:00
14,225,5,73,10213.27,1531.9905,2011-06-25 00:00:00
56,719,5,87,50488.27,7573.2405,2001-12-11 00:00:00
66,19,8,89,95995.02,14399.253,2005-08-23 00:00:00
42,597,5,90,33857.2,5078.58,2008-08-14 00:00:00
20,662,6,72,11167.49,1675.1235,2008-08-26 00:00:00
17,938,10,77,54380.35,8157.0525,2001-10-03 00:00:00
11,202,2,52,55618.45,8342.7675,2012-06-22 00:00:00
32,393,5,64,14767.89,2215.1835,2009-06-11 00:00:00
91,380,2,94,57272.94,8590.941,2011-10-20 00:00:00
11,894,8,86,93493.53,14024.0295,2005-03-25 00:00:00
105,3,7,88,43371.04,6505.656,2008-06-06 00:00:00
7,952,5,96,22055.12,3308.268,2007-10-18 00:00:00
20,207,2,61,96402.26,14460.339,2010-08-11 00:00:00
41,686,2,65,31597.51,4739.6265,2006-04-26 00:00:00
103,762,4,57,94719.94,14207.991,2002-01-08 00:00:00
85,439,5,77,20565.87,3084.8805,2008-11-24 00:00:00
3,253,5,100,7991.25,1198.6875,2003-03-26 00:00:00
75,157,4,81,46502.47,6975.3705,2006-02-05 00:00:00
59,847,6,55,22994.07,3449.1105,2010-02-27 00:00:00
4,799,9,90,70302.06,10545.309,2004-02-09 00:00:00
113,252,3,93,297.94,44.691,2002-04-19 00:00:00
128,161,1,64,5300.55,795.0825,2012-05-02 00:00:00
22,253,6,96,12382.26,1857.339,2011-12-03 00:00:00
46,449,7,51,77419.14,11612.871,2005-08-26 00:00:00
29,21,2,95,43594.9,6539.235,2007-03-13 00:00:00
46,517,9,100,76247.6,11437.14,2006-11-16 00:00:00
39,434,10,82,32618.43,4892.7645,2009-01-14 00:00:00
128,924,5,66,77037.22,11555.583,2008-03-14 00:00:00
91,132,9,52,64650.88,9697.632,2002-08-10 00:00:00
83,123,10,58,44647.48,6697.122,2012-12-14 00:00:00
83,234,8,91,19827.19,2974.0785,2002-01-09 00:00:00
121,470,2,97,48954.85,7343.2275,2006-01-07 00:00:00
91,835,5,99,58268.59,8740.2885,2003-11-27 00:00:00
8,745,3,54,78920.7,11838.105,2011-12-11 00:00:00
116,124,2,67,23549.56,3532.434,2006-04-01 00:00:00
32,806,10,65,47388.96,7108.344,2006-01-05 00:00:00
119,679,9,71,45616.6,6842.49,2008-07-07 00:00:00
63,955,8,79,5090.77,763.6155,2002-12-27 00:00:00
10,325,6,66,20384.15,3057.6225,2009-03-22 00:00:00
118,620,7,58,90525.8,13578.87,2005-01-21 00:00:00
24,241,10,93,5683.11,852.4665,2008-06-02 00:00:00
111,549,7,62,24431.05,3664.6575,2003-01-22 00:00:00
58,818,9,63,81694.63,12254.1945,2005-04-18 00:00:00
57,775,3,52,32781.4,4917.21,2002-05-27 00:00:00
2,752,4,93,56660.82,8499.123,2001-05-25 00:00:00
17,854,1,89,12247.59,1837.1385,2010-08-15 00:00:00
46,178,8,100,64050.16,9607.524,2011-02-20 00:00:00
22,213,5,93,1211.83,181.7745,2004-06-22 00:00:00
62,883,9,62,90074.11,13511.1165,2005-10-19 00:00:00
62,183,2,60,46031.13,6904.6695,2001-03-21 00:00:00
38,362,10,65,71606.66,10740.999,2010-06-06 00:00:00
57,395,8,97,25498.02,3824.703,2005-08-22 00:00:00
19,364,5,79,44130.02,6619.503,2009-09-12 00:00:00
26,941,5,74,99832.09,14974.8135,2002-02-10 00:00:00
116,449,6,77,33759.23,5063.8845,2004-09-06 00:00:00
52,961,10,78,31957.18,4793.577,2012-09-16 00:00:00
9,417,3,73,39205.95,5880.8925,2010-09-24 00:00:00
42,807,8,67,6425.17,963.7755,2007-08-05 00:00:00
119,594,5,72,50128.78,7519.317,2001-09-07 00:00:00
103,764,9,80,20361.54,3054.231,2005-07-11 00:00:00
55,188,8,100,94343.19,14151.4785,2003-03-03 00:00:00
108,427,8,67,38123.2,5718.48,2009-06-10 00:00:00
100,373,1,89,11119.25,1667.8875,2011-07-19 00:00:00
66,963,2,86,78105.1,11715.765,2008-05-07 00:00:00
24,157,9,97,45621.84,6843.276,2002-06-04 00:00:00
104,612,4,97,589.76,88.464,2012-07-19 00:00:00
21,960,9,91,27593.38,4139.007,2003-09-25 00:00:00
80,677,5,71,88774.18,13316.127,2012-01-01 00:00:00
17,375,6,93,42948.25,6442.2375,2012-12-03 00:00:00
18,910,2,56,30566.48,4584.972,2007-04-04 00:00:00
28,988,1,78,68639.24,10295.886,2004-11-02 00:00:00
68,367,9,70,90029.76,13504.464,2009-05-22 00:00:00
41,562,6,56,7204.49,1080.6735,2006-04-22 00:00:00
100,814,9,52,68399.31,10259.8965,2011-11-20 00:00:00
22,81,3,58,25634.46,3845.169,2001-04-11 00:00:00
89,72,5,61,36465.66,5469.849,2005-11-01 00:00:00
3,33,5,76,55870.5,8380.575,2001-12-05 00:00:00
64,837,3,66,74944.67,11241.7005,2007-03-01 00:00:00
105,688,9,98,67524.12,10128.618,2005-10-11 00:00:00
64,845,9,73,71120.26,10668.039,2010-01-25 00:00:00
59,952,6,90,12158.52,1823.778,2010-10-10 00:00:00
76,577,3,90,18511.18,2776.677,2002-09-24 00:00:00
105,774,3,57,17328.14,2599.221,2010-07-06 00:00:00
80,872,7,72,1887.81,283.1715,2008-11-06 00:00:00
98,909,10,87,90976.72,13646.508,2001-11-01 00:00:00
116,136,6,69,91023.6,13653.54,2011-04-11 00:00:00
102,831,1,59,70338.27,10550.7405,2012-05-25 00:00:00
113,178,8,93,130.45,19.5675,2001-02-25 00:00:00
46,529,6,62,51049.24,7657.386,2002-11-25 00:00:00
128,523,6,81,17957.25,2693.5875,2003-01-07 00:00:00
9,788,3,75,55405.71,8310.8565,2009-07-15 00:00:00
56,960,2,73,82294.3,12344.145,2002-06-20 00:00:00
122,938,9,70,84058.27,12608.7405,2001-06-18 00:00:00
23,781,2,83,56838.35,8525.7525,2009-02-14 00:00:00
104,807,6,66,91921.93,13788.2895,2002-10-28 00:00:00
90,332,2,91,54846.64,8226.996,2011-07-04 00:00:00
30,945,5,74,39904.4,5985.66,2007-03-06 00:00:00
56,563,8,98,25022.27,3753.3405,2008-09-24 00:00:00
24,424,2,56,17513.79,2627.0685,2008-03-26 00:00:00
48,622,3,85,27677.62,4151.643,2004-04-18 00:00:00
129,484,3,86,41129.67,6169.4505,2002-11-26 00:00:00
46,809,6,92,20610.17,3091.5255,2008-02-28 00:00:00
25,549,9,52,75498.93,11324.8395,2009-03-09 00:00:00
88,905,9,63,79473.42,11921.013,2009-10-10 00:00:00
47,723,1,64,555.14,83.271,2011-12-13 00:00:00
33,631,8,93,38698.84,5804.826,2009-04-27 00:00:00
74,458,6,67,69050.47,10357.5705,2001-02-04 00:00:00
79,658,10,58,52970.09,7945.5135,2007-11-19 00:00:00
108,746,8,93,4526.71,679.0065,2001-02-03 00:00:00
75,490,9,91,40094.35,6014.1525,2002-10-17 00:00:00
1,61,7,74,9356.54,1403.481,2008-06-25 00:00:00
52,474,9,94,10572.22,1585.833,2008-09-23 00:00:00
122,762,4,68,24404.59,3660.6885,2001-12-18 00:00:00
39,131,6,52,46064.48,6909.672,2012-03-03 00:00:00
101,224,7,91,99878.36,14981.754,2007-05-10 00:00:00
9,322,9,90,68908.98,10336.347,2008-09-02 00:00:00
113,851,5,98,45325.74,6798.861,2006-06-23 00:00:00
70,827,5,56,89097.09,13364.5635,2010-10-10 00:00:00
22,362,10,87,33005.13,4950.7695,2005-04-02 00:00:00
49,267,1,62,92242.89,13836.4335,2004-11-05 00:00:00
63,540,2,93,18711.55,2806.7325,2009-06-23 00:00:00
123,244,7,69,69654.95,10448.2425,2012-03-03 00:00:00
125,340,3,74,14565.48,2184.822,2007-02-25 00:00:00
53,310,10,95,47173.41,7076.0115,2008-07-06 00:00:00
19,698,1,56,90143.99,13521.5985,2010-11-13 00:00:00
8,783,2,64,47643.57,7146.5355,2007-03-28 00:00:00
126,600,10,87,99188.74,14878.311,2007-10-28 00:00:00
75,47,6,91,15353.46,2303.019,2010-01-16 00:00:00
29,497,10,52,60011.51,9001.7265,2008-09-27 00:00:00
41,345,3,54,55827.27,8374.0905,2010-09-23 00:00:00
111,975,8,100,94737.71,14210.6565,2012-05-03 00:00:00
44,56,4,97,45170.48,6775.572,2011-11-25 00:00:00
60,421,2,60,94797.69,14219.6535,2006-04-28 00:00:00
81,592,6,65,66004.95,9900.7425,2009-01-14 00:00:00
125,676,9,64,183.51,27.5265,2007-05-14 00:00:00
42,85,2,100,3467.95,520.1925,2001-04-15 00:00:00
118,342,9,63,2659.96,398.994,2001-04-09 00:00:00
78,582,9,69,15369.05,2305.3575,2004-04-20 00:00:00
52,713,7,57,89080.05,13362.0075,2011-08-09 00:00:00
65,736,6,71,53828.08,8074.212,2004-02-03 00:00:00
16,532,6,69,25752.32,3862.848,2011-04-04 00:00:00
110,682,7,96,72346.8,10852.02,2003-05-16 00:00:00
54,934,9,57,69686.21,10452.9315,2006-12-06 00:00:00
102,825,1,51,14503.56,2175.534,2012-07-06 00:00:00
41,524,5,98,1665.83,249.8745,2005-12-15 00:00:00
56,401,1,65,5675.79,851.3685,2002-06-22 00:00:00
50,838,1,64,76965.53,11544.8295,2006-11-18 00:00:00
76,283,9,60,18125.53,2718.8295,2008-01-16 00:00:00
63,668,8,71,42518.02,6377.703,2005-09-24 00:00:00
43,567,7,96,55898.17,8384.7255,2010-08-03 00:00:00
3,21,3,78,71304.07,10695.6105,2001-03-24 00:00:00
105,205,2,69,79607.17,11941.0755,2002-11-17 00:00:00
109,360,4,90,65886.61,9882.9915,2009-03-16 00:00:00
126,942,7,75,71715.46,10757.319,2003-06-17 00:00:00
62,904,4,73,35830.31,5374.5465,2002-04-27 00:00:00
89,422,6,58,13549.93,2032.4895,2003-03-16 00:00:00
99,167,4,93,95478.11,14321.7165,2010-11-20 00:00:00
96,176,6,83,14159.98,2123.997,2006-12-11 00:00:00
40,937,6,54,13717.33,2057.5995,2001-03-04 00:00:00
40,88,6,85,11700.34,1755.051,2009-12-13 00:00:00
19,49,10,64,61672.97,9250.9455,2003-07-12 00:00:00
84,973,5,76,57012.97,8551.9455,2012-04-14 00:00:00
85,821,10,58,11130.39,1669.5585,2006-01-08 00:00:00
80,207,6,97,34597.2,5189.58,2011-02-06 00:00:00
85,154,7,92,90878.44,13631.766,2006-09-02 00:00:00
31,571,6,100,89401.27,13410.1905,2004-07-25 00:00:00
1,975,9,50,34645.09,5196.7635,2011-06-04 00:00:00
83,762,7,91,88924.87,13338.7305,2010-01-04 00:00:00
52,755,6,64,38086.73,5713.0095,2003-04-05 00:00:00
76,201,10,96,68625.17,10293.7755,2007-08-27 00:00:00
82,105,3,94,95698.98,14354.847,2002-07-24 00:00:00
34,794,5,85,34762.87,5214.4305,2001-12-24 00:00:00
22,47,2,81,33866.25,5079.9375,2011-08-02 00:00:00
49,278,2,56,30014.66,4502.199,2010-12-13 00:00:00
67,583,1,68,44601.84,6690.276,2004-01-26 00:00:00
99,387,7,81,52489.77,7873.4655,2010-06-08 00:00:00
93,143,5,98,50513.13,7576.9695,2009-05-03 00:00:00
65,521,8,81,32374.83,4856.2245,2009-03-11 00:00:00
38,556,9,67,12566.96,1885.044,2011-04-07 00:00:00
79,56,7,67,90310.58,13546.587,2003-04-28 00:00:00
52,221,9,78,47029.96,7054.494,2002-07-27 00:00:00
126,360,5,90,19047.15,2857.0725,2009-07-18 00:00:00
44,146,4,55,986.6,147.99,2001-01-23 00:00:00
6,85,3,83,52201.72,7830.258,2006-12-23 00:00:00
98,90,10,96,14419.66,2162.949,2012-07-25 00:00:00
114,410,7,60,52674.26,7901.139,2004-02-25 00:00:00
37,211,2,83,87906.49,13185.9735,2001-05-24 00:00:00
102,175,5,68,82737.18,12410.577,2005-11-18 00:00:00
93,420,8,75,84069.83,12610.4745,2001-09-01 00:00:00
10,819,8,90,59747.88,8962.182,2003-11-13 00:00:00
34,516,5,97,78991.28,11848.692,2003-06-19 00:00:00
4,939,2,93,25912.79,3886.9185,2009-01-22 00:00:00
117,858,4,51,276.07,41.4105,2001-09-26 00:00:00
119,284,5,67,68376.44,10256.466,2004-10-20 00:00:00
28,299,4,73,24701.14,3705.171,2012-01-24 00:00:00
43,706,3,88,73010.56,10951.584,2002-07-25 00:00:00
43,292,9,92,24207.07,3631.0605,2002-02-10 00:00:00
10,484,8,64,4086.8,613.02,2005-04-22 00:00:00
60,707,7,98,29776.8,4466.52,2012-08-02 00:00:00
41,929,9,56,33345.98,5001.897,2002-05-28 00:00:00
80,350,5,67,98659.48,14798.922,2012-03-17 00:00:00
45,619,3,94,86660.28,12999.042,2002-06-22 00:00:00
96,489,2,89,33963.12,5094.468,2009-11-06 00:00:00
25,646,1,61,53679.84,8051.976,2001-06-12 00:00:00
117,618,5,91,84600.77,12690.1155,2001-01-27 00:00:00
58,87,3,65,84987.64,12748.146,2004-05-25 00:00:00
45,847,5,81,58224.38,8733.657,2001-12-16 00:00:00
101,614,9,69,51832.88,7774.932,2005-08-20 00:00:00
72,629,1,54,95362.38,14304.357,2008-12-25 00:00:00
39,803,9,74,44438.9,6665.835,2003-08-15 00:00:00
83,784,2,72,55913.68,8387.052,2004-02-06 00:00:00
57,351,5,53,35256.41,5288.4615,2012-03-10 00:00:00
93,169,5,92,97058.46,14558.769,2012-08-10 00:00:00
109,590,1,90,28997.93,4349.6895,2007-03-24 00:00:00
13,967,4,88,33242.86,4986.429,2010-08-12 00:00:00
16,762,5,86,38891.29,5833.6935,2011-02-17 00:00:00
41,106,6,68,64166.46,9624.969,2011-02-04 00:00:00
88,366,6,90,28823.56,4323.534,2003-04-18 00:00:00
38,266,9,57,48006.14,7200.921,2004-08-13 00:00:00
96,326,7,64,25091.93,3763.7895,2004-07-14 00:00:00
81,11,2,90,77881.84,11682.276,2003-08-28 00:00:00
127,343,9,84,25444.51,3816.6765,2005-03-23 00:00:00
68,22,5,89,4980.45,747.0675,2003-07-18 00:00:00
78,87,3,89,10762.47,1614.3705,2007-08-09 00:00:00
88,498,6,67,35066.56,5259.984,2003-07-19 00:00:00
22,660,10,74,55969.53,8395.4295,2004-09-18 00:00:00
100,849,9,68,8329.74,1249.461,2001-11-26 00:00:00
91,69,7,62,17131.75,2569.7625,2012-09-23 00:00:00
35,780,3,76,7396.68,1109.502,2009-07-01 00:00:00
46,613,6,55,67835.07,10175.2605,2002-06-08 00:00:00
82,371,8,90,857.08,128.562,2012-02-23 00:00:00
107,619,9,67,59188.01,8878.2015,2012-06-16 00:00:00
123,197,9,62,90180.73,13527.1095,2001-12-27 00:00:00
120,169,4,51,63636.51,9545.4765,2012-05-12 00:00:00
29,366,9,51,58772.99,8815.9485,2001-08-09 00:00:00
68,555,5,54,32044.56,4806.684,2005-03-09 00:00:00
13,716,2,58,85155.84,12773.376,2005-10-08 00:00:00
123,822,2,96,69482,10422.3,2002-09-06 00:00:00
106,659,10,51,71101.19,10665.1785,2004-11-20 00:00:00
30,18,7,70,91431.47,13714.7205,2004-11-09 00:00:00
111,7,7,62,23130.89,3469.6335,2002-07-05 00:00:00
18,92,4,67,26764.84,4014.726,2008-07-05 00:00:00
126,668,4,91,23255.83,3488.3745,2011-12-23 00:00:00
83,87,6,71,24629.29,3694.3935,2008-11-10 00:00:00
121,973,3,96,67830.19,10174.5285,2002-10-19 00:00:00
86,103,8,58,57531.3,8629.695,2012-03-09 00:00:00
13,604,3,51,43284.52,6492.678,2009-03-09 00:00:00
11,476,3,72,75371.88,11305.782,2010-03-09 00:00:00
70,119,10,62,48621.25,7293.1875,2004-10-20 00:00:00
54,824,6,90,97875.24,14681.286,2011-09-20 00:00:00
17,683,10,89,91469.78,13720.467,2002-04-15 00:00:00
49,981,3,67,1109.03,166.3545,2001-11-24 00:00:00
71,611,7,71,11546.19,1731.9285,2007-07-15 00:00:00
28,65,10,91,29813.57,4472.0355,2002-08-25 00:00:00
43,910,6,94,82294.96,12344.244,2001-01-10 00:00:00
52,838,7,74,79323.52,11898.528,2007-12-17 00:00:00
28,658,7,51,60717.67,9107.6505,2011-03-14 00:00:00
109,381,6,57,29822.64,4473.396,2012-10-28 00:00:00
38,684,10,100,96940.31,14541.0465,2009-07-01 00:00:00
10,616,6,75,27007.73,4051.1595,2012-10-09 00:00:00
43,835,6,64,39167.57,5875.1355,2002-02-03 00:00:00
8,637,6,59,80933.27,12139.9905,2009-09-25 00:00:00
6,501,8,75,14344.71,2151.7065,2011-11-21 00:00:00
102,545,6,73,62748.99,9412.3485,2008-07-10 00:00:00
126,686,3,69,90999.52,13649.928,2007-05-05 00:00:00
76,340,5,56,31936.19,4790.4285,2011-08-01 00:00:00
17,463,3,53,39665.41,5949.8115,2006-11-08 00:00:00
84,87,6,94,11019.96,1652.994,2012-01-05 00:00:00
69,998,9,67,1514.09,227.1135,2012-04-09 00:00:00
65,371,5,77,77132.98,11569.947,2002-02-18 00:00:00
23,72,7,88,56625.2,8493.78,2007-09-02 00:00:00
20,825,7,62,81447.23,12217.0845,2007-04-24 00:00:00
43,686,3,78,25229.88,3784.482,2006-09-27 00:00:00
44,638,4,95,13865.96,2079.894,2007-02-07 00:00:00
97,950,8,80,82492.89,12373.9335,2012-09-12 00:00:00
77,177,3,55,3698.82,554.823,2003-08-20 00:00:00
45,648,2,50,83529.2,12529.38,2011-11-03 00:00:00
70,423,10,82,8672.32,1300.848,2001-05-03 00:00:00
125,358,3,78,36160.26,5424.039,2006-04-20 00:00:00
115,955,2,67,73485.71,11022.8565,2007-02-02 00:00:00
93,537,3,89,7168.43,1075.2645,2008-10-01 00:00:00
10,557,4,91,26236.73,3935.5095,2009-07-09 00:00:00
110,508,4,86,55838.11,8375.7165,2011-02-26 00:00:00
48,259,7,92,94965.97,14244.8955,2005-04-10 00:00:00
102,171,2,67,31738.47,4760.7705,2006-10-10 00:00:00
45,520,4,75,78215.1,11732.265,2001-11-01 00:00:00
91,848,8,57,74384.36,11157.654,2008-11-02 00:00:00
112,98,3,54,59701.2,8955.18,2002-07-21 00:00:00
20,816,5,82,53714.19,8057.1285,2001-12-01 00:00:00
81,175,7,92,65542.73,9831.4095,2006-10-10 00:00:00
66,932,9,81,51498.53,7724.7795,2010-05-27 00:00:00
64,870,1,50,79768.45,11965.2675,2004-07-25 00:00:00
109,553,10,50,90900.34,13635.051,2010-08-26 00:00:00
23,656,1,50,95295.72,14294.358,2003-08-22 00:00:00
53,119,10,55,23780.64,3567.096,2006-09-13 00:00:00
118,198,9,56,64925.28,9738.792,2009-02-25 00:00:00
58,858,1,96,53194.83,7979.2245,2006-10-04 00:00:00
114,977,1,65,70212.08,10531.812,2001-08-23 00:00:00
106,263,2,83,88515.65,13277.3475,2002-08-23 00:00:00
126,52,4,68,55133.99,8270.0985,2006-06-11 00:00:00
128,413,10,94,88350.52,13252.578,2003-09-22 00:00:00
38,150,10,78,91226.53,13683.9795,2003-09-15 00:00:00
125,185,1,57,32077.55,4811.6325,2010-11-15 00:00:00
76,226,1,93,58024.75,8703.7125,2012-10-04 00:00:00
76,62,10,62,17103.46,2565.519,2006-12-17 00:00:00
18,25,4,57,57532.3,8629.845,2005-07-25 00:00:00
127,18,9,72,43984.93,6597.7395,2001-11-14 00:00:00
48,698,8,100,58618.03,8792.7045,2003-09-04 00:00:00
37,279,10,100,27029.8,4054.47,2001-06-04 00:00:00
90,714,6,62,58952.11,8842.8165,2001-08-03 00:00:00
32,162,7,58,73355.37,11003.3055,2001-11-28 00:00:00
