f86b228a-4ddf-4ed4-a1d3-bb29ffadcfce,34,26260,9,8,4
710445a5-9fc3-4b1e-b14e-fe3e0848dfb8,35,9788,5,9,3
dbb51aaf-5b54-4bb5-9860-5e8a15b4d63c,36,49946,9,3,5
990ee679-5a48-4d90-ae08-cb1a66aef554,37,68649,9,2,9
3865922c-a74b-4e8a-8f0b-b533930cc32a,38,31364,2,6,5
f529420f-4e03-4698-b15e-a3598e069531,39,63141,7,10,8
36fdfb22-b7cf-4d67-b405-aa6fb22078de,40,31682,8,4,3
213fec20-6151-4c7c-a9af-a8bb86aa05db,41,19677,8,10,3
07bd9627-4ff8-49f2-a091-63045d7fd2a5,42,24745,9,3,9
dd2a22b3-f150-41f8-8d53-3c1218afe0af,43,49283,9,7,6
c76ebe30-9b65-4c4a-a002-c42db7d5e77f,44,10374,3,7,5
d7db55e4-e2e7-453a-ace9-f5620ce0b137,45,58121,1,5,5
197a8ecf-a8e7-4b22-b021-a0d200a014d9,46,97361,8,8,9
f595eefd-7de4-4cea-a7c7-dbd1a008844f,47,79623,3,4,5
fc596e62-5879-4b41-82a1-62c6f402503a,48,64240,1,1,2
c84a3cef-4d41-40ba-8a94-78a5521ea142,49,76059,10,3,4
4c87de1a-95c5-4a3b-b273-7ebc24ec9776,50,54989,7,8,5
b33433ce-0903-4d32-bcbd-181a240903c3,51,70415,10,10,2
9fbad791-d185-42ee-8f4b-14497755da1e,52,4584,6,6,6
b3979b3e-83d3-481f-a2b4-e3975ca0ad0f,53,46179,6,5,3
3ed6d624-544e-4021-8d3e-48e8dc00fb91,54,66225,5,7,10
18650c5e-864a-4306-8684-e489836bad81,55,37702,6,5,5
bcfcbc4d-ce54-4420-981e-413ae13a6cda,56,14703,5,6,5
9625f247-db59-4b26-82de-5cac23220e48,57,51083,5,8,4
0eb2d0e8-d072-4df9-8abc-bd968f406012,58,96111,10,2,1
336ff94d-ce14-4e4c-ac3d-4a123035831e,59,3793,8,8,1
fe7ca8ce-e5e0-40a2-a280-bc9163fdc465,60,94810,2,8,8
d734dba7-2b42-435c-a02e-6e51534262a9,61,22875,4,6,3
1255abc7-e98a-4aa5-88f9-fea5cef58bb7,62,49506,1,7,4
9ce2463e-1766-46f3-9131-7eaa413bac12,63,83396,10,9,6
892536bd-8d1a-4782-b993-833d389224b5,64,46744,10,9,1
0bbf930d-6fb6-4370-8ef2-829b9926a312,65,85596,7,5,8
69d037ad-6eaa-44cb-94f5-e8eee1423366,66,17337,3,4,2
9c8906d1-7a4b-4cda-8c94-15f784a49ca6,67,83202,2,6,6
0d69e20f-1c99-4f94-b47a-f9708d707be5,68,1300,4,5,9
cd83502c-862d-4a56-af3c-e5dc62187de7,69,65559,8,1,1
cdcfa8c8-9568-4600-8494-d67f43982e90,70,19084,8,1,2
fdbd6aa2-1683-4efa-9a57-eede69ae1cce,71,89813,2,5,10
2f9a6358-d431-444a-90da-9388270d1c1f,72,95660,7,4,9
3de2d5fa-e15c-45f7-b0e9-098cf5a85a29,73,58780,1,6,6
d8a29c75-148f-4263-a530-756048c80f1f,74,35338,7,8,6
b828a78b-42a4-4a72-b30f-a3ff192ac012,75,90448,3,4,10
9402c0e3-323b-4940-ad1a-0009dda89fb7,76,63347,9,4,2
3287152c-232e-4645-a1a2-b961a4c3143e,77,42309,7,4,5
f9864a91-55e9-4653-a064-465e4ec2cdd3,78,89720,10,4,8
2bbbb1fa-c0aa-49aa-83b4-d5e450a74d69,79,32127,9,7,6
8d6206df-43ae-4dd5-80a4-da2e094b8b02,80,41020,3,8,6
1c386444-ce28-423e-9ffe-7309faedcd8e,81,22485,7,4,2
be47e11b-34eb-4fbc-802c-722b32d71b0c,82,20509,3,10,10
42eb28ba-5a65-4f77-a571-8102a63b7479,83,59353,4,6,7
4d311109-27b5-4738-8693-f6a018a08992,84,12380,10,1,5
cbac444b-5448-4e0e-9f85-e649a5ee5a70,85,9903,3,8,8
fa05decc-b255-404b-bf2a-7432cadb0fcf,86,39896,3,2,4
cb077a33-6540-4db0-88e4-2aec4cb9060d,87,3796,9,7,2
f7d280a0-7af7-4653-89ea-3a8e211543ee,88,86850,8,9,3
06bb386c-9ddc-4277-b436-9c24c60d93e3,89,84682,2,9,10
22325d71-d9c2-4bb7-ab7f-82dfd9d964f4,90,84267,7,2,6
9ff70041-3a29-4106-a346-6466e331488e,91,33468,8,5,1
6b406847-9e05-44eb-9124-68fac65e5693,92,29825,9,5,7
518d8f2e-0d0a-4580-ac84-4feb6a079eab,93,90916,1,2,8
e26d61fb-942f-4cbc-9e2d-d9fa0be7b662,94,37033,6,9,3
c74b6654-6897-42ca-8b5f-63cc37af407c,95,2638,8,8,1
2f62a398-d054-4b16-9bc9-610ae57cef0b,96,82398,6,9,6
2f5534ac-ba0d-4ec2-80aa-78e878eea8d3,97,46786,10,5,2
74180e1b-7a97-4f0b-9df8-6a370e907053,98,66965,10,1,5
0879535c-fd82-471a-94db-373a3d2ec7ef,99,56527,6,6,8
d714c393-fc9b-4e50-8701-d6622817fe69,100,14191,4,4,8
e7455742-155a-4ca6-9ff0-f83dd13b429a,101,12774,8,4,2
b8c673e6-59d0-4e7e-981b-19e023462e54,102,8104,4,7,2
73afc4f3-2eac-494d-b4b8-40e71b4c9bf8,103,11357,5,9,7
56040c48-11fe-4f8b-8111-e93793b2886d,104,6598,9,3,7
33db1728-5e76-44b6-94c9-d3f5dfb19fe9,105,79417,10,8,7
ec064f4a-f3f6-42bf-bbb1-e08ac53a2b34,106,22344,5,9,5
a6ecfe6b-0b30-4ca5-9dc2-f12f57055a30,107,8240,9,4,9
cfc51d24-2c15-4fe2-9158-a8171206b831,108,66329,7,4,6
985bd173-b220-416f-87a5-7f0784aee636,109,55335,5,10,9
a36101fa-74ec-4e94-b378-241c349fe207,110,40644,4,4,2
d77c1076-1694-4472-b3fa-aedc96357b46,111,57651,2,7,6
c6723c25-44c1-4f5a-946d-a48a40345d6f,112,77333,1,1,3
187a8080-7f23-48eb-9ed9-da64acdc7b23,113,21472,2,1,2
2fb8e60e-1f36-4a35-976f-85c4861a2f67,114,35407,7,10,4
5062f4aa-b2de-4345-ac3e-621069d19300,115,38491,1,1,3
2fb82159-72d5-4f91-9d9f-24d9829af349,116,33290,2,6,4
5b6bd5b1-9605-4dd3-ac0b-d2521ceac2e0,117,82026,6,6,3
497165e4-5c45-4c9d-8fc3-8f375b687c5a,118,48147,8,4,10
5dd689d7-d6a7-4c83-9254-ad8cb347c850,119,68007,5,7,1
b159f0b0-aaaf-448d-bd42-f07182b929a0,120,73804,8,7,3
9549f7ca-c393-49f7-8182-c05f8c482bbb,121,90879,3,8,5
26038e53-0971-458f-8014-892ada90acab,122,67069,10,7,5
3d5c3deb-ec50-4762-9c5a-54ccbff88c58,123,48676,8,6,6
5dc949c5-7733-4ba9-927c-d0a84d6934d2,124,53104,9,2,2
202afab9-5107-4d4e-9205-ad83a3631a14,125,47832,4,4,4
e6753fe9-4cf0-43f8-ad39-2341f58d9d5b,126,66827,1,3,9
a768297a-46a2-472f-bd71-42aba16db085,127,10109,4,1,4
6f2dbca5-283a-497e-a606-d1c9347e0658,128,46953,6,6,7
698d3172-1a48-49ec-b037-8dd670d5a628,129,35182,8,8,5
a36c2d9a-df3a-4c25-81f7-33a2a6b6cf9a,130,66850,1,7,9
e76152ab-671d-4b45-b24e-1d7cff106df7,131,71232,6,7,7
747b8233-68e1-4590-8344-61543e8f6fc4,132,70218,3,3,3
ecc5ba42-2848-4c7e-bacd-bb9ef4fc231d,133,19904,6,7,2
a693eee5-c42c-4fb8-9628-518026ac36c1,134,84594,4,4,1
d0b59ad0-0546-4a3e-995f-4114ba9d8a87,135,56148,6,4,9
32331f2b-dc9b-42e9-a271-caaea928898a,136,49712,2,9,6
448fa366-d281-465b-83f8-9be201aa3796,137,30917,2,10,1
a661df8a-aee8-4f9c-b7bd-55b3c1050d2b,138,91064,6,10,8
d3d81410-4677-4112-a882-df19353e16cd,139,26849,6,5,9
1d200a7b-56eb-4cf0-8a1c-70175b386fca,140,41593,10,9,7
3f6a4562-e04f-44ef-ab68-61669a97743c,141,8987,7,6,10
11e0e79a-0b95-4c14-b663-74b62a8b192b,142,63034,6,5,3
accb3d0e-0199-4304-8852-5a7bf08883e5,143,31140,7,10,2
6928600d-a5f7-447d-ae10-0072ebbd347f,144,78722,8,8,6
59700167-074b-4e29-adc7-7f6712db3bbf,145,72086,1,6,9
5277b03b-8e49-4523-9795-a2efe33277f0,146,91298,5,3,1
19016840-4fce-4033-9c3c-e7b56cdc18a0,147,83591,7,4,3
c296fc69-5e2d-4e8e-af8f-59a4ca5e0ae2,148,58741,8,10,8
bda0a516-c7a4-4081-8696-89c598e5ebfc,149,77081,8,10,7
1a6736a4-b5f6-498a-b122-fabc845e9925,150,91818,10,3,4
3b6fa3a9-28d1-4302-b5bb-4d6c269ee772,151,73042,5,10,8
cc8bdcd0-3f21-4260-873f-ef0d9647c78e,152,71080,5,8,7
67de2dd6-cec5-4732-9acf-d18efb86d4c3,153,33259,2,1,10
9304bd72-89ab-4714-838e-4779a14da11d,154,29419,5,9,5
88041e7c-2ec7-4527-8075-c430b40369f9,155,88575,3,4,6
2a1dac4b-eed9-46c0-b5aa-8a9a2884d1af,156,71906,2,9,7
1be866af-0982-49ff-943b-ca3f1105e5eb,157,26747,10,2,1
cf13510b-32d2-4340-975d-7d23e8f21c79,158,81490,9,3,1
29a60def-fe25-497a-88ad-a68101b3e304,159,25423,4,1,9
ceb3acbc-752a-40a7-816b-42baefe114e6,160,79162,10,1,5
e712f9d3-84e3-41d4-ba7d-fd21dda9433b,161,56198,9,2,4
e1c4c127-c4fe-4724-adf0-7f0654f8fbf1,162,96141,8,7,1
fe034bb3-3855-4fc3-a9a2-c4e640d6e7bd,163,98693,9,5,6
0881bc09-14b4-4594-8593-311e51e23ef8,164,6282,7,10,8
a2ca3a5a-dafa-4410-a442-f284751795f0,165,60243,10,4,1
14971cdc-b0e5-4320-a7ef-8fbd73d25b80,166,49689,4,8,9
e8be09b8-8955-452b-b1a1-543fbbbd66cf,167,43692,9,3,5
95fee9f4-1ed6-4e34-86e6-ad01864a3650,168,42883,5,9,9
99bb654e-517f-4d52-9866-4c57df223bb9,169,83286,9,7,10
e56cefcf-0110-4bab-aa17-bff89daa1fa0,170,28600,8,6,4
1a8f699a-4990-4f55-bf9c-9f5e1ab71d23,171,31288,4,7,3
745d4213-9e60-45b4-94fe-ee1208a93863,172,94714,2,10,9
124c94c0-e891-4a5c-98e2-49b52160ed03,173,35793,10,5,8
648fb916-9a91-4b5d-9a01-b33eef471582,174,1,10,9,6
23203b31-e120-409b-bcf3-3bfcd2ab09a0,175,12174,1,9,1
19f1a031-1c6d-4e6b-a230-10d3095beda9,176,51424,4,9,8
c1c807cd-c453-4d0c-98a5-f405039508b8,177,32536,2,5,1
26271959-f65e-437c-a1fb-9c7dd619f811,178,1617,2,5,3
23c4f944-b33a-4df3-8978-95c37a108a74,179,51778,6,3,2
4e46afd3-703d-430c-9f19-b044c2b1d192,180,80508,4,10,2
6a84f28a-5abd-4005-9adc-ea7d3d125177,181,32079,3,5,3
a42ef675-ab9e-4e00-9097-f9f414471e44,182,68650,8,3,1
f393bd19-7dc9-4387-874c-6410eda4a5b9,183,40353,4,5,10
21677479-294f-41fd-8289-16052f91dbe4,184,93799,3,7,2
bfb3c778-2865-4321-bc3e-80f852913715,185,65626,3,3,5
67a69a91-96c4-4216-a6f8-082bb520e093,186,20665,3,8,9
a35608f0-f042-4012-8cc2-ff3aab0bcec6,187,44220,10,10,3
cba2aa1c-d4b6-4451-9458-9d2ae4c1693d,188,48090,3,6,4
19e0a4e2-2e05-41db-b912-1585860f2adc,189,49367,9,10,2
8a4f9b92-9618-4efd-a07b-a69571e04e2e,190,36532,8,6,7
063849b2-ec0a-468c-863b-13b36d8f15ef,191,51668,9,9,7
e2616713-2b55-4194-b9cc-46708f08e1db,192,93370,3,7,4
574bca4c-9b6a-4a10-ad9f-374a01427a95,193,71431,2,2,7
83c140f7-f1d3-4145-bb1f-e8244452d011,194,80128,10,6,5
0fdba013-ef92-4327-b1e4-49f026a18fae,195,76996,3,10,3
616b29ae-6b9b-4d85-b42e-fbb652f5731d,196,94741,2,1,3
dd522637-8ad7-4123-acdb-eb6d7fc2c892,197,18451,9,1,3
606e7470-b658-47ae-9171-c4a0c420ec97,198,64389,7,6,6
6dd9fc44-675a-47bb-aa3a-cbbbba12a423,199,75982,8,2,7
5dd9f6c4-c774-446b-ba80-f481b4650778,200,65226,6,1,7
b635e464-14c2-4011-994d-ba7a7d0ee968,201,46080,6,8,9
09582169-e1ce-4270-97e3-4cea3d8a6a39,202,39911,5,1,6
ec36cdd9-993c-4159-b96f-c0e52c233f0c,203,12090,9,8,6
0c085ab7-8ef3-4133-bad2-9b4124662980,204,47024,10,4,6
20aff57d-0603-4325-88dd-475f9583ce74,205,55615,10,1,9
6a7d63f2-4b66-4e55-8168-f5b1fd5b2849,206,42319,1,1,9
9efabf0d-14c6-44f4-a226-68361da3ca86,207,20657,1,1,2
769532c4-99da-453c-8730-5e5ce0a3b9ea,208,47679,7,3,3
45d2623d-bf54-49c8-ac2c-82b0ee377b40,209,15317,2,10,7
a152a0f7-71d8-4e82-92ee-7e9266b332c8,210,8604,3,4,2
c5e6e067-f0d2-49f0-bf6b-d2604396c132,211,60752,10,7,2
05c3d081-d37b-4933-876f-bcd601517a52,212,35515,3,2,10
852b0f2d-7be7-449d-81a1-047612e169cd,213,14574,10,3,10
3937de90-4e03-40d6-9c19-663bbb3c5dc7,214,49049,6,5,1
4e82a47c-e8ee-45c5-90e9-f1edc53f1539,215,37930,4,7,2
767eb957-add2-41ea-b958-947e92725186,216,36320,3,9,2
d07d1701-4671-4141-a398-384c100bd688,217,27698,8,4,3
1ed7cdcb-8cd8-4b7f-a7ee-095b10d8cb51,218,96157,2,10,1
8d30dcc4-91db-4f38-8a62-28e9daef4a8d,219,70483,9,10,9
21bbd80d-606f-41e3-8e49-9d0bd32ac602,220,25218,8,5,5
168445a4-c50e-4309-a216-c99b92e28c53,221,4161,4,2,4
203510aa-b8d9-4a7c-bbae-089f42d0c392,222,21404,5,4,5
108a3b4a-a263-4f40-9d3e-9088cbf98393,223,49972,10,1,6
b6eaea50-0de4-4e5a-b786-c17deb153600,224,40466,3,1,5
12e1812b-738d-4273-b1a4-0b52947fc3a6,225,24259,9,1,1
70f8dafd-6898-4dd2-90da-13e48a3991f0,226,6881,1,2,8
42b10219-7c05-4cd3-b079-33263648bb09,227,72447,1,5,10
168a0683-f4c4-4d57-a71a-a3d46ae12f0b,228,51716,3,3,9
c133ff1a-9383-49da-addf-23f477a45584,229,45569,10,5,10
cf281c82-bdcd-4e06-98a9-684b464c3899,230,99199,10,9,2
9ff91564-c91f-412a-8586-548d8945092f,231,22159,4,5,3
001669c3-cd09-4d4a-ba30-dc12da868c3f,232,58229,9,9,1
7a1db2f4-2cb0-4cef-8cd3-eaa337a304ee,233,20304,5,5,5
6d2341f1-c433-4920-91c7-e7fb542f42e0,234,80933,4,4,1
67a00aed-ec17-498d-a7f4-8a4a67f7109c,235,2619,3,9,2
ed2c5cae-f4ff-403d-a6d5-618759c6ffba,236,83490,5,5,4
c8383f53-1245-4a37-986b-75f9ed586018,237,1,1,4,2
28440f24-9752-4d8c-813f-b58c4af2ee5d,238,99797,6,1,2
f0d730c1-081f-4e4d-9806-bd19faf25923,239,75752,7,3,7
964e2a62-81dc-4e76-88e8-58c7c8592ad9,240,87004,2,7,6
19d9eae8-69b6-4cae-8a0a-6bf8a8a227b8,241,37064,8,4,7
34b94767-d592-4bfb-ab8b-d5e0041ee062,242,37498,5,2,1
a8a51dfd-d722-4aed-a738-177b87132328,243,53419,10,2,10
ad2437c3-b059-4776-9354-dca264556f63,244,95852,3,2,8
23c2c5db-8a5b-450b-a174-83a466e8188c,245,76466,1,7,1
111afa75-3b85-4103-aede-22eb61e58a5a,246,71832,10,8,6
99971f58-b657-469f-84dd-08cbc7288472,247,78024,5,3,2
1c3c6c78-78ed-4edf-84cb-f2ed75cfe86d,248,53490,4,3,4
c9ca5eae-8707-44ae-8c2a-1fd51d6d0f1a,249,43749,1,8,7
c2f147a4-7b95-4fe9-b2a0-6e30a031f066,250,95924,1,6,7
df778403-61ce-4be5-9815-b1e63ca7572c,251,51471,7,3,3
d62b96e7-d8a0-4f6c-b037-b7c2eafd2ec3,252,30520,7,9,8
79eb9074-811f-484e-871f-825a316af1a0,253,93398,6,4,7
9f833001-fd8d-4067-a4a4-604389b66f1d,254,1,5,10,2
bc7cb23f-39cd-438e-9e5b-499e9a4d5af7,255,47823,10,6,5
5e718ddf-e4d1-4255-8213-2c26faa7b602,256,72058,4,10,1
89b38eb3-8095-4629-85c3-93449e0af111,257,4576,8,5,2
d394607b-d96b-4246-a7d2-b14f787d3d4d,258,80091,4,8,5
6fc2ccb0-d14f-4b12-8307-bce3c7de33fb,259,77229,1,3,1
3ad0ce04-a16a-4fb3-ae97-1c6ec9646d2d,260,21453,1,2,1
4c44f5b3-f3f4-4cb9-92f0-6e1061d3b435,261,7823,10,10,2
ada140e6-8480-4a23-84df-56e3560a9b52,262,81198,10,8,3
bfad8d6a-cccb-494a-adbc-5df224190a9c,263,80717,1,7,1
ada27705-c6a3-4e34-a596-9f507239b124,264,6741,9,6,3
22504b8a-5eb1-4f4d-96a6-037a8b5d5e60,265,48708,7,5,3
dd3113ca-5696-4254-a899-e0bc439fdd67,266,85361,7,8,9
4c366c92-71a0-466d-82c2-d0f6471cb37a,267,89667,4,8,10
9ecd9416-c979-4398-bd04-882071e9ea9e,268,14186,1,8,10
071e0d16-24d2-4ae0-bb73-b0947ce897e4,269,42875,4,3,7
08ffb455-db71-4125-8cb9-3f33f86418fc,270,21370,2,7,1
92f500ef-c6b3-4dff-8c48-fd3764cbc340,271,36772,7,1,3
27bce383-3ea2-411d-b371-697c12368249,272,53663,9,9,10
9983c6a5-150a-4772-9ec4-528fdeb2d761,273,1,1,3,10
91f3f520-d48a-4c4a-aa9b-220850d1f83e,274,80757,6,5,10
6250c8a7-7ca4-4a13-9903-a9853e83cfa3,275,81371,9,9,10
45a0e445-00db-41d1-bbe4-8ad976fa9fe1,276,43990,1,5,4
8f2ca275-131b-4281-aeb0-14d66bbdf979,277,14186,2,4,3
2ad6bbbf-c14f-4e75-b5cd-8f4bed2fb729,278,69993,8,9,4
a98c6870-0be3-4c4a-9fdf-5b7b83db4b89,279,16157,3,2,8
7c0d9afc-f63f-4056-a135-5956f348e19b,280,85428,5,5,2
5f894576-0ab9-4184-9dd6-5c59b55e696c,281,41090,5,3,3
f9a42e7c-1d9f-4ff2-bfb2-3d7232b5530a,282,71360,3,8,9
744537f6-787f-4ec0-9795-5e251155bf1d,283,226,6,1,9
161d2580-0ab6-49c6-be9c-ecb216467d4d,284,52285,10,4,9
bcd34f40-81c4-42d9-9f6b-79adb9a7a7a1,285,27465,9,1,9
9d4a035f-b477-4688-8553-a12120527dd4,286,12066,9,7,5
9e2af68b-72f8-48df-96f6-81c4ad690db9,287,87229,3,4,10
84933760-7454-4450-bac9-0278a74b4135,288,2052,10,10,8
0646ba94-4891-4c2d-9fad-f8b5632de9f8,289,13639,5,5,4
9af507b3-b6b5-458b-8625-93a43390c485,290,57048,5,4,9
8c0530ad-d116-4d09-9f82-bca88587a7eb,291,97092,3,5,2
460a5d0b-3cee-459e-a241-a3ff62e8cc09,292,10819,6,5,8
1e394245-ea59-47e5-b2a4-a545b01e45d1,293,9693,6,9,4
849752ae-454c-4f4e-aa81-e9c50350b889,294,83802,5,9,9
25391735-0ee2-48eb-8ed0-d1f78f849be5,295,71382,1,3,4
af9bbec0-ae6c-4426-90f8-4e825ee1b911,296,43452,8,3,5
0bd63e6a-e323-41ac-8acf-b33d6adad8f5,297,51109,7,2,8
7f6d6cc2-24f8-4e88-bbb2-ec18e176d420,298,29495,6,3,1
42d089fa-bba5-40f3-b467-5a0535204699,299,90127,2,3,8
9a4e4494-01ad-43b1-b901-98c3e7feac9d,300,47132,5,6,1
825cb212-3331-4f0d-a5f5-b4aa8c3518c9,301,54197,10,10,8
d9461ff5-a4fe-42e1-9881-3d2241bed75c,302,90750,9,2,8
3d589f43-b6a8-46f6-b95b-502253209ed2,303,28951,4,9,1
83b65ccb-579c-4d51-b570-955e2f553e70,304,49361,1,9,3
54660b4c-03d5-48d4-96eb-76c8371e805d,305,11956,9,4,9
f1a1e2a6-e0af-473e-b7fe-77bd7753e93f,306,77540,8,1,7
8738c4ca-0436-4900-8b7a-605a438d61ca,307,70566,4,3,5
506a5c2a-2aa1-40f5-b6c9-adc29c4ac627,308,95563,2,1,6
c26b441e-27ef-466a-ae11-109fe0ec1f2e,309,39886,9,5,2
7c08a1b4-21b9-46cf-b545-9b0b1a6dff37,310,84729,10,1,4
3e5b8c99-66a1-4721-9465-39f47440cb9d,311,7851,5,3,8
5de1e246-89ca-45bd-8f40-aaf4e3f3b586,312,65793,6,8,9
1baadbe8-9687-4e6e-bd9a-beb9d6074046,313,59504,8,3,4
20244bb2-4f12-4571-84d1-a614360612a9,314,34664,3,7,10
ae06e740-8a9b-47d2-aeec-c71d055f6d8e,315,22003,3,1,1
e6d1b304-91f9-42d7-97ff-48c339ac0b32,316,85580,9,7,2
a5a58dc1-5344-4668-9b06-41bcf39e71af,317,49623,1,9,9
bb335bb9-9198-48fc-a879-971d3f344ad7,318,4270,10,4,7
23d4f4af-4630-46cf-9a3b-f96955b68443,319,50232,5,9,7
2b789784-37a1-44f9-9de7-9f974ed67f9a,320,25222,4,3,10
e51c697d-1aa9-4f95-a11d-bde6bb97e72b,321,7664,10,1,5
aa4c883f-37b2-4e94-89e5-dc1c4a524e0f,322,17525,9,3,5
4fbc90b7-988e-4b78-aa23-2047b3962bcc,323,10750,7,1,10
cfb10e06-3b65-4abd-b9e7-262a821dcca2,324,63589,3,1,4
2dda0416-2389-485a-94a5-f705be09f698,325,14899,2,5,3
1991f99d-f66f-4631-93f2-ad94561db041,326,80770,7,2,5
752671cd-53a6-4657-94c5-9b38c86341e0,327,97836,5,6,2
24896d3d-df4b-4126-87fe-a082542946b1,328,27070,3,6,10
79a0b4c5-96b5-42f2-acd8-c493fe608d00,329,17531,3,8,9
f4114b06-f812-4fe3-b1e5-dfd30d08142e,330,98096,4,10,6
4fe14ec3-aadc-49b1-9ff9-a5f52dfd316a,331,50528,4,6,4
03e78072-753d-451c-925f-7b18742b0131,332,1516,10,10,9
da733060-8696-4312-b3ba-4b4e7fb1a2f1,333,58345,9,1,1
97bbdf6d-aa72-4250-92a4-b83837a6ffc0,334,11678,2,3,8
05833b98-dc35-4327-b423-822e2e2010ed,335,76234,2,4,1
567e1e64-ba35-4e20-827a-7654ca35a171,336,67886,5,7,5
5e7a99d9-9502-4ee2-a878-af506a1bc8ad,337,33966,3,6,8
dd872987-e34c-4015-9c0a-a72c4f7e0adf,338,41206,7,1,3
e5a31da5-beab-4a8d-8510-76ab4c94268a,339,21963,9,10,1
f0ee4c5c-3050-453f-b528-c888f58bff49,340,63298,2,3,8
59648d7c-e796-4068-96de-747b353cb87e,341,59921,7,3,7
f0a881b9-0a3e-4502-9ef5-e036429f416c,342,90223,3,2,8
3f3a6486-8cb3-4a29-a28e-1b11a206486f,343,39885,10,1,7
873bf068-d740-4d87-a4e8-5949f03f2852,344,599,8,4,7
7b57c4ad-77e9-453c-8a7c-974b1604f595,345,40460,6,9,4
96539264-e9f2-445a-bd71-e54b3db66309,346,45963,5,8,6
50b4e6d9-3f8e-470e-974d-f979129e802b,347,19054,3,7,2
a42ba3d7-a51e-4a0a-9de5-d99f8432726f,348,39100,2,5,3
3356bf96-36d8-4078-a12d-9dc435e1907e,349,17251,6,3,9
b697dab5-54e1-4e16-a00d-a768fde0cdf4,350,54031,5,10,8
312df8ef-701f-4984-b8ab-2f4a3a52a048,351,43240,9,3,7
a4e86308-11e4-4bea-8d0c-966fac3c719e,352,79421,6,8,1
a39746d2-e98b-4a3f-a4bb-2efae6dfcef0,353,90817,5,9,6
1abff318-41f1-48d1-a320-307dde313cb0,354,34183,3,1,1
31b03cbc-3c66-486d-ba03-d68cf08b9f97,355,91252,7,2,8
c6d78d72-9167-4aed-8f3d-16248151b33c,356,3131,1,4,5
08e73c83-a868-4cd9-8e47-0df5cff1f93c,357,72091,6,4,5
f2b1881a-27bc-425b-a740-6c1555a28a21,358,5345,9,5,6
3307d67b-28ca-4256-b3b9-e22ac6d24171,359,18119,8,3,1
c430e4c3-af94-47b1-ad37-5c0f82d12bd6,360,1,5,1,2
8ff91cdd-1cc9-46d6-97e7-dd02387cb9ae,361,1,3,2,1
1357d671-4199-47fc-a453-59a59b5ee9ff,362,1,10,4,2
f440b6ae-14cd-449d-b6cc-6cfda7e152e8,363,1,6,2,4
b98c3b4e-1cb0-4b3c-af62-439f389eff5d,364,1,9,9,6
16181135-908d-415e-a673-165979b115d1,365,1,3,4,7
6bbc1c81-386c-4be7-990d-c63514a7435a,365,1,2,5,6
e0e32a71-bdb5-4c4b-a07a-0ff5991f37fc,365,1,1,6,5
698ef091-a4fc-43b7-86ba-6ba5018002fb,365,1,6,7,4
