4401,3151
6095,6972
9668,1896
7427,1871
6497,6505
3953,6241
8195,5369
9545,9820
8775,2429
7393,1288
7897,6703
5509,6099
9817,611
1281,1083
745,442
5830,3501
8797,4252
8957,8807
6682,2610
2176,1532
2305,8229
5349,5617
4278,8098
914,6670
6154,4793
3067,3754
2629,8114
8506,6698
64,9811
7396,3305
4608,2507
7608,6995
5350,5348
5182,357
9882,3428
4521,3867
1274,3567
8735,6302
7199,5517
5301,2912
4102,5914
6840,4890
9319,5657
441,1428
395,5958
530,5435
8217,3367
1296,6853
8337,6030
554,2855
3881,646
1803,1061
5904,3224
1438,9997
528,4282
5614,279
5876,3314
1713,2113
1355,9230
4646,2871
6536,8377
3500,2963
1176,5493
63,1966
1751,8659
1526,7069
6108,3492
6527,8040
4353,6616
7599,9628
2795,3093
4174,7011
1930,3590
9391,1882
301,4146
3147,5826
5593,974
1146,1833
8940,6845
8492,6065
769,6554
94,7595
204,584
8636,1732
5849,9410
3859,254
7703,5451
41,9133
2079,3205
9158,4592
2607,1486
4765,464
1124,9619
2755,6045
391,5058
4356,3695
9526,1252
3717,7815
4519,5988
8978,2256
1632,5397
5695,6255
2136,7231
4078,2311
3260,4601
697,8574
4747,2557
4371,6450
2710,7503
8127,5282
6444,3819
7865,3950
7255,6908
4642,7249
3365,4266
5555,9775
5932,4814
5783,5823
1987,9864
9966,3998
5499,4387
4412,4891
9692,4988
8373,8986
5615,2362
7360,494
7645,3051
7769,7507
2184,3273
3641,1916
867,2734
4701,5224
8812,7073
7520,1350
9973,2323
5937,8650
513,5264
7119,3645
836,1810
7772,8264
6228,148
890,3587
3063,8303
9334,4638
7767,3248
1429,4693
9050,4029
6620,3072
8315,4160
720,1608
6480,561
2728,4319
6036,7572
4617,385
5816,637
3927,3224
1759,1988
691,39
5546,5678
6015,7328
3872,9305
5775,4066
7231,6054
153,9431
4838,3914
4776,9667
8639,5699
4884,721
8820,4712
8212,3345
2354,8576
7736,6059
4642,3273
9361,9133
4627,8173
3372,5222
7996,3144
1435,7483
4221,4212
1229,66
935,6017
7607,4342
7664,6419
1281,7671
1248,792
7760,1418
844,6426
7328,6402
2850,3460
9993,8049
1038,3375
1260,1492
4812,6723
2134,4737
2878,7129
7642,8216
5350,6046
45,608
1157,1391
5392,2928
1433,7521
325,2816
9452,5017
220,6792
3217,1027
4617,7521
5620,6449
1074,9234
9173,7129
7784,188
8087,3563
273,5016
2212,385
4721,7649
9325,3090
2427,1038
7288,1870
7852,3793
1762,2468
777,2579
361,3586
3559,3646
4077,832
7738,6572
9826,4100
9738,4550
9655,3939
6823,4899
763,6236
9844,6913
9619,4804
7593,5280
7794,1839
3817,6518
3662,2554
3573,6509
7690,898
9946,3110
5383,7301
8859,5177
9636,668
6199,5805
4631,2227
3756,1726
4524,4600
7695,943
5769,9525
5067,6313
6322,5389
7682,3828
2161,6070
8184,6820
7485,6773
5970,4762
4188,7820
512,2176
399,5246
3632,7487
6570,5085
5961,2731
3583,9515
4855,8937
8645,373
1696,2230
9492,9995
1518,3717
3405,5331
7833,2623
9904,1511
3626,381
8501,8857
5929,2297
7754,3528
6864,1272
1773,3341
9715,5232
5077,8103
5756,8088
2555,3502
8513,327
450,5811
8334,664
9177,7479
3088,5142
3280,3224
258,3929
2322,2187
3220,933
6176,6257
1754,263
6739,2815
6502,6464
5809,6858
519,4593
7322,7855
4438,2359
9,661
3363,6510
5561,2251
1946,3536
4560,5054
3276,3085
7109,9271
9152,7981
4508,2053
36,8169
7002,4005
7476,1917
4311,9922
3889,2631
7798,4289
47,9453
6658,4085
8807,6837
4318,5286
2775,6952
5206,1367
3852,959
2702,4134
6920,5875
7522,6469
2872,1729
1895,1364
7858,7419
7692,6484
1629,8101
9809,351
5028,8573
6024,5250
999,9327
3885,6156
4613,4790
5306,3599
1631,9171
5515,5185
4203,3043
5994,7478
2272,961
4602,5391
7704,8905
2239,7570
4285,4321
2978,5832
6291,9616
1496,9911
2677,8531
7701,2409
4145,5186
4823,3590
5132,8817
9965,3138
674,1140
3949,4568
6074,2454
9392,2429
9715,463
1072,7093
7116,2383
2779,4164
6228,894
5454,9090
1640,9077
3911,1055
2551,4989
5298,1916
4764,3513
5401,5817
9723,1449
1887,2279
1235,3609
1055,4605
7903,9732
442,4186
6101,8614
6707,1292
6951,8716
5085,2778
2054,5395
935,4517
369,9309
3256,3861
984,7950
4723,9330
2831,5113
9194,5993
6716,5332
968,1328
7068,5646
5836,899
7126,1721
5858,8988
4484,6011
2740,501
6910,1895
4263,2842
8794,1122
9972,60
8418,624
7031,4643
7858,4787
4335,6189
1161,398
7058,6300
7050,8392
6065,947
5631,5410
6241,6890
1301,9007
4034,7302
3861,4269
6189,5060
1949,9142
2577,4056
5172,5193
9139,1729
714,848
5160,4327
8494,4896
4628,4230
3123,3906
9167,7768
2994,3096
31,7339
1001,4531
5973,566
5724,8108
5428,1687
3738,1592
6510,834
2729,9578
806,7602
4078,5139
9,4385
3382,8017
5753,5255
8761,9183
2161,1369
2646,3636
2237,555
2156,7855
284,8017
219,2324
9937,3883
550,6218
1382,1260
5821,4572
4912,4683
364,3565
8007,777
2928,6911
1176,5607
351,1135
388,5566
5806,6119
6916,657
1882,6133
9766,8879
7010,9857
3209,9986
7933,4612
1528,5115
2308,29
1773,69
9295,9815
1887,704
156,4053
1289,391
309,8958
3576,9367
7675,4131
2110,284
6539,1068
5773,4268
5799,9509
9087,9128
1763,5288
7171,1749
8450,6893
5264,5883
6296,2308
2679,8234
1782,8457
4131,5488
5635,6182
3047,7053
8799,5947
8184,574
8441,3779
3374,1029
5628,7741
9988,8665
3219,761
7000,73
9211,7163
3592,440
9609,2635
3411,7997
4411,9098
121,8668
9695,108
6365,1020
37,8655
6083,3489
3551,2051
4213,2649
4273,2206
8575,8071
1791,3454
8067,1525
5333,9664
5989,3042
9075,5053
8420,3708
6456,5751
7188,8124
9780,3674
8978,886
2734,8751
2305,4077
8543,6668
1564,5740
6042,3723
2983,5047
6447,8419
2792,7126
1775,8199
7720,3484
763,3164
5271,4701
1902,9614
1797,6459
6791,7477
7377,1409
1489,3106
1866,7867
1296,8163
8338,3266
9617,3912
127,7397
1833,5418
6496,467
7004,5649
9547,810
3877,4606
9983,2494
8950,6927
5492,455
3701,677
127,4513
3690,5338
8990,5351
5969,4148
5706,8454
3098,1258
8513,8304
7168,9104
2230,762
2151,1051
6437,7794
338,4612
8004,8545
7326,3726
7461,5264
9890,4319
4271,974
9448,4164
6385,3849
3140,4289
6987,6947
7940,6985
2013,8563
8622,3671
739,548
7611,3178
5129,3683
9669,6647
4422,3481
8823,390
4817,911
14,2580
5895,9373
7575,8933
1455,884
8486,501
2601,8104
3611,2794
745,279
4207,9144
1189,4577
2291,4064
74,1917
8504,118
4285,6936
4995,643
1669,7751
4606,7107
2774,192
3931,9015
3304,724
4970,215
5272,7532
558,6401
8119,8414
4337,6389
5724,4806
6589,6940
8893,2376
3875,9990
5849,2287
8121,9233
806,6204
290,8443
1910,9602
2805,4379
7032,7533
286,1209
9993,443
1925,6872
5934,6926
9654,7239
3082,7642
678,3108
2091,2432
392,2662
819,7213
6849,4728
1084,3801
1316,490
8824,7137
4926,1591
3613,7233
5996,8527
5288,4086
4704,4463
4047,4497
6647,3334
4851,9226
871,3898
3888,7464
6275,255
4782,335
7198,4197
6556,9357
3650,3598
3178,5080
1969,4687
6803,9352
1752,1724
701,7426
932,5825
5893,6253
6626,9628
993,6465
4525,8328
3824,9092
3279,1075
7944,8712
363,2216
944,1272
672,1875
4005,2509
8415,8154
9600,2086
3605,2736
8217,9403
321,6217
8658,2624
5021,8325
8521,1253
1619,3097
8816,6761
7615,7638
8042,8727
6977,9362
7812,5655
9871,6740
5038,7456
8779,7651
498,9855
9545,1296
2405,9490
5940,1970
4265,3751
5868,233
7516,8262
6430,1808
1930,1146
4304,1728
217,900
1782,2824
4567,684
9489,3028
9761,1066
8362,6648
4661,8821
4603,9799
37,4981
1885,842
8058,9750
8674,9072
3013,3962
312,4732
4012,31
9063,7553
7724,81
5159,6353
7423,6720
1716,1756
2103,63
2803,5202
5392,7360
2245,7609
2892,5055
6446,8274
8508,1155
2289,6115
4994,2190
7597,3265
3143,2620
7586,1680
4394,142
4299,5251
8054,1746
4986,58
6946,2532
2891,2747
5294,9226
2278,9064
9895,1479
2139,7294
2426,737
7417,4929
606,7548
7170,9638
8402,5224
791,501
8856,726
4034,9503
8243,6057
5976,5645
9575,2774
164,1373
2804,3549
2235,9546
2072,9725
2307,7529
6524,7637
8641,6418
2224,3889
4850,9559
9269,2354
8771,4967
4712,1998
4503,8279
4781,3426
9082,2474
730,2035
2184,612
72,5561
9947,9163
7254,5818
3879,3121
6071,8
985,2081
9712,6793
6360,975
4996,6588
164,1401
7191,9396
781,5998
7285,5970
2045,3656
4652,77
490,10000
1156,4548
2281,4351
684,2152
4543,1203
1866,6372
5815,614
8651,5598
6149,8088
9634,5639
3560,7520
5904,319
3911,438
9263,30
8998,1036
807,8021
4661,3237
6022,6593
151,5265
4096,4998
6051,7276
634,2984
481,634
7090,6723
2046,7704
1005,3309
7026,9698
805,4385
9457,7400
6168,1221
3049,5116
3791,7098
8464,6257
335,6235
2159,4363
2622,1788
9607,6794
9490,8354
333,5504
2372,9500
5023,3891
9589,2062
8543,3777
8407,621
1048,7897
4072,8349
2378,8103
6167,3991
3238,7401
8488,3537
7802,70
2832,2890
7465,6685
9801,6732
8848,4907
8340,9815
1211,1644
6794,7376
9312,3118
4488,850
9472,7657
6398,671
8643,4706
3659,3676
4086,7209
4021,4405
6529,4805
8895,9367
8820,6496
4539,3069
8165,1152
971,7529
2120,3158
2788,7270
7252,9113
2642,6741
3076,9312
5799,876
691,6198
3765,5005
5773,7883
9607,7163
3224,1537
4427,7681
1303,326
2722,9822
5278,669
9664,9978
1092,857
5801,1628
2764,5205
9093,1299
5704,3368
5885,9388
2112,2358
3243,6707
8848,688
5155,7554
7881,1409
2119,6249
5711,6754
6054,1448
1014,5908
5038,2822
6398,4869
7861,1792
5150,5243
8438,833
1958,8663
7082,2584
549,1330
4044,6948
638,2353
4081,7967
3122,7239
1173,2261
9591,6998
6327,8205
1559,379
6446,7151
577,2123
2421,4947
8687,1393
5784,9222
838,7920
7363,5822
8246,7141
7489,6324
3752,5185
3259,269
7133,349
5889,8612
3123,8271
1645,9678
8426,2728
7460,2282
4794,3285
8266,9636
4667,1126
8421,6380
5626,3470
958,5549
9945,6852
6746,7361
3556,6883
1870,2539
8624,4808
9361,9173
6534,3135
6047,6753
7760,5436
8165,1450
5149,6251
992,1846
1488,6715
4067,1640
138,2331
4447,5344
5363,9543
5016,4149
9409,2079
6753,8655
710,4223
9473,5371
7797,9829
9067,6451
8167,5257
5645,7970
9599,7105
7872,2274
7561,6617
3381,2238
5188,2231
8051,3826
7342,2585
3859,962
5870,1926
5626,4221
4522,5791
6860,2176
5983,4216
6019,612
4041,5968
7475,7708
5030,1254
5710,1942
7717,4087
8870,9832
4373,4864
2060,1618
6888,4865
5210,613
6275,1270
6205,9919
6003,1042
6079,2695
2403,2255
7162,5225
9260,7597
6424,6740
6639,265
8833,1
1396,6271
7331,5361
7672,9542
1535,9019
4213,7784
9004,2797
3818,271
5180,7723
1922,4787
8023,3329
1163,5631
8984,7234
7256,8822
104,6041
2895,8028
3302,6185
6324,1949
578,2162
7272,5081
8713,7479
4732,358
4162,3602
1813,1409
130,8636
6074,1359
7312,2596
7159,5783
9022,5138
5858,4640
3321,5154
5032,3717
3603,5663
5220,2047
141,1916
8417,9898
7908,4261
7237,5479
7531,2338
6335,8165
1627,2015
5457,7072
8924,5745
8097,7122
8719,2066
3295,4934
6262,825
4331,6213
6081,3450
4095,3771
8469,9441
9934,3657
5499,6691
4357,7495
6074,2796
6249,6570
8162,3395
5472,5954
2773,1082
8191,6964
2332,3529
4935,4295
2970,4626
2708,9734
1732,9445
6982,799
7596,9914
7974,7556
9570,3693
9275,7713
4743,9829
5019,6498
6857,6442
2715,7707
5520,7168
3483,3557
8750,3551
777,8083
5488,9878
5074,6823
2254,7282
7640,8506
3202,9954
559,5050
3214,7448
5645,9947
7902,1839
1359,2592
7790,4643
7629,732
5081,8254
5022,5624
866,1326
7186,550
1379,2951
8316,2459
6702,5745
124,2827
351,8907
5194,1764
8920,9
6577,4120
8389,40
1972,154
8823,1649
9084,141
3952,3143
8541,6472
5734,6213
5713,4119
5869,3223
5936,7736
2607,8203
8967,820
6095,5284
1800,8798
3457,7762
2139,9566
3750,8596
9506,4310
3931,9833
5275,5128
3785,5754
1043,7039
8449,1507
3606,5147
7069,7386
2309,9946
1282,6076
962,8072
1427,740
2118,4339
5087,3313
2548,6211
6833,4442
707,4916
7405,4311
4129,6069
8806,6604
8661,8268
2218,5498
6735,7663
4423,7225
8471,4689
4503,6664
5711,2570
3450,7176
5735,1060
876,8192
5471,915
4710,1380
5343,6992
4948,6811
5702,8235
693,5733
2961,6227
520,7801
5851,2892
419,4094
9607,1829
7210,2624
2325,9733
9285,6075
4284,4144
3941,8290
6361,8001
3394,9816
3346,5032
404,4933
1881,626
6568,2855
5935,3252
2668,7452
3759,4664
3689,5129
4107,3437
9262,6552
7918,7725
6185,5618
7159,2506
1101,4367
5294,2086
1344,904
2074,8471
4740,5651
1184,4798
8864,5838
4392,4446
4564,9206
2430,4882
2678,537
9377,8330
927,5545
2382,6819
2180,1502
1199,9447
6601,3523
7969,7703
2298,4736
4199,9517
9647,3814
1187,7325
4797,4137
1254,2113
8323,3538
4085,8197
2928,7842
8227,4818
2192,6375
4178,7529
5767,1261
2200,4148
2812,4753
4251,6663
4459,9383
3697,4392
1059,500
8697,8890
5843,6037
5546,225
2702,3710
1878,4827
6208,5765
5272,8214
688,8972
2034,7718
3438,5687
559,2922
4799,1723
8506,3703
5519,4347
5603,3522
5608,5153
4715,9625
3135,3249
6928,217
7649,2945
3314,7373
9337,3061
371,3848
1702,3265
631,6734
3725,8082
5999,2114
9207,8423
2054,8314
9636,7289
1506,6293
6451,2209
5595,2384
7172,7361
582,1153
298,2837
4140,2106
8349,7851
4383,4813
7732,2614
9610,1987
5292,7150
3170,4234
5051,5495
9631,5070
6530,8296
3594,4542
5378,1951
5774,9475
2819,117
9054,5637
8276,953
3596,7023
5327,1332
4894,2998
3959,9835
1983,9565
2538,2710
7365,9221
1946,8835
6503,1376
2200,6046
5842,6216
6186,3643
1030,167
1492,2893
7446,6788
6634,9027
7525,3595
99,8280
2036,1814
6824,7377
1808,8591
1615,9431
8073,6614
5907,4583
4626,9032
4087,1580
4912,4439
4018,1961
7857,3064
1567,8317
8647,6970
7951,3174
8105,4774
7571,9463
1328,2198
4497,3649
1663,3060
1464,5985
5923,7046
51,9205
3644,6417
2121,5999
9558,879
4811,9817
9437,9153
7008,4577
6499,3790
3621,9629
8959,1942
5340,4250
3544,5822
880,7465
8524,2774
3736,8767
9484,5836
3290,1223
9652,9607
7878,1857
5528,5736
7573,9310
9862,6519
7204,6033
4111,4815
9661,6451
6897,5448
7178,123
4743,3477
3532,5938
3373,6023
3129,7330
9241,7251
4202,104
3619,858
4437,1692
9619,918
9142,1220
9429,4439
2294,6871
6921,3549
1988,546
5218,6402
735,8186
9203,6254
4693,7452
6846,7293
4010,5590
8010,647
528,7125
5304,3813
9132,5385
966,4826
2972,4531
3333,4044
928,7140
754,4655
6750,8485
5063,8701
682,1920
2005,8404
2789,7012
2140,4120
774,2126
800,51
5890,1829
9389,1567
4987,6663
3706,3459
1247,7170
4553,5781
7074,4046
9423,8699
7693,556
5936,4092
6184,6483
8547,1586
6532,6597
4752,1787
1599,7692
6814,7025
3151,2635
9914,8962
1398,3731
482,3642
5033,6447
9735,9582
5176,1381
2090,3577
8197,6323
6274,7661
6750,3187
7337,3360
1394,5239
5491,5103
6525,5996
4956,9912
5382,414
804,5645
3174,2455
8384,8794
315,6828
4961,6455
5822,3602
3857,7070
6973,2245
4485,6789
6506,9014
3944,5299
8338,2471
1211,1356
8629,9609
8340,6294
225,4566
686,9902
6478,6916
8681,3014
260,6668
8287,680
101,5688
3739,1918
8365,8773
9349,5438
533,2790
1580,3882
733,985
9308,4498
386,8406
9180,5976
186,1352
3014,4143
9072,2333
2687,5967
8642,2047
4144,9696
5722,4355
4401,8088
1477,571
3808,1086
8348,6558
1059,764
1605,6825
9091,9595
990,1959
7370,6725
129,8367
1971,1695
8047,170
7978,9978
5491,3412
5911,179
8309,120
3976,2051
1257,4424
2097,7876
4238,1952
8219,2635
1033,7996
7704,6370
1003,7981
8838,8338
6059,6700
6919,5040
1796,5395
2564,6059
8347,3801
772,2656
9769,1761
9833,970
3492,9564
9423,5310
447,3539
1257,9242
8208,6165
1380,812
718,6412
6875,7606
580,2363
4764,4528
7508,4147
9158,6393
8545,6181
1293,7242
1707,2753
4894,1181
2052,8421
4460,1177
390,598
8309,1216
8253,9866
6989,3845
9213,7477
3001,9818
8178,3225
3881,9527
304,6496
135,7208
7355,9224
4867,5029
8892,4343
739,9336
2295,9865
6908,2379
4225,1442
7116,8509
770,1933
6790,1573
2006,7869
8625,3977
9827,2827
7838,8822
9639,1781
3251,8629
3594,1672
6113,913
3930,9840
1717,256
6135,2216
2922,9493
150,8387
9522,1264
2359,813
810,7565
8336,3980
7156,6017
4815,6687
1632,9798
2703,3001
6797,4885
4752,9917
1159,1485
3644,173
8225,279
3160,6652
8940,2833
5706,9669
5077,9351
456,4234
5357,7086
2916,3693
2452,4617
8541,5899
5082,2050
3697,4741
7098,2994
105,8429
3660,4945
8734,6733
4117,8801
7127,3234
299,9090
4423,1664
4362,423
7643,4184
4005,3932
47,5721
4833,3169
2399,7910
1239,3615
9220,1348
4232,4000
2098,3660
5914,4617
2992,1510
7922,4810
4509,977
6697,4289
4048,3298
9583,6722
8789,3495
1689,4012
9236,4949
2041,5618
343,4659
8767,1989
5676,1438
957,3234
2851,9306
7479,1656
8530,9525
3982,2946
846,1899
5401,5839
6725,7819
5552,4522
4657,7973
4164,8598
9362,3250
3364,542
2299,5351
1899,7584
9629,5261
3609,1568
1417,1313
4365,1126
1260,4914
9514,6680
7228,6296
2791,5602
6946,7098
265,4839
6575,9847
2249,227
5259,6963
2158,8387
9676,5949
4447,4495
1733,7654
5601,4208
5378,905
3100,9096
8624,9240
1581,174
6983,1637
4007,8044
9234,424
7620,3909
8844,9566
1821,3163
4084,798
7465,1387
2837,6413
8319,2498
5204,2777
6682,2139
6498,8232
5990,7793
170,3357
8490,937
4931,7101
2178,9848
8294,6226
7339,6275
8264,9735
8554,8720
1562,9636
694,806
9517,2336
1664,7509
78,2989
8919,3160
1690,6463
4360,868
9911,1913
13,1621
5045,5432
5896,183
6208,6166
8302,745
105,2784
3303,8485
2171,7622
6413,2277
4255,3362
7729,183
4948,1337
8437,4956
3309,5376
8179,7919
6018,326
6111,2136
5207,4495
6465,4215
5327,9566
8322,122
949,7646
1590,9878
2967,1345
6248,628
383,6068
284,3035
9554,787
4770,4299
4205,1001
7479,4006
4254,2485
6059,5786
2849,4834
2184,6148
8345,6907
5785,2173
9692,7982
4362,2091
8792,6685
9865,7531
7970,3488
1218,7246
6594,5606
8514,468
7357,4218
5947,8438
5959,7170
136,3368
390,4920
7768,3794
6690,8839
4382,7398
1260,8259
7208,2644
2174,3731
7158,4116
6728,3373
8966,8260
6387,6739
144,1780
9390,309
3674,2109
1989,1019
4863,1517
126,6313
7628,7005
1248,5767
4808,4920
6215,1451
8286,3726
6105,5617
9246,1249
6159,7594
6323,9682
6502,526
4889,5389
2191,5152
5830,2713
474,6143
46,8926
1984,9975
4268,121
1069,3714
9821,5392
7609,8051
7591,5306
6126,38
4139,2913
59,6302
7422,9329
1172,7357
8153,5880
7023,5269
6828,3062
4180,199
2023,7054
2972,1451
3846,6740
1270,5781
9513,2744
3151,3487
6239,5730
4110,6786
7307,2546
8185,7969
1651,7914
1893,4987
1605,9816
6778,5299
2805,4662
5033,96
8289,2445
2316,6934
3229,150
2374,6597
4225,6459
7297,4412
1396,594
428,4965
8739,2096
5054,1797
2124,1647
7927,603
2824,100
3341,7745
7336,8709
1149,6857
3189,5491
1429,944
7463,7406
5925,8628
5419,649
8915,9454
9448,2267
1071,9625
534,3152
2879,4795
5434,7774
1928,6518
9570,1942
7088,4429
8936,1874
9963,9156
1353,6808
2138,5009
6930,6361
5928,1615
8023,9802
6932,3859
6576,578
844,4704
6483,8240
1522,2712
1910,5781
9990,9259
4873,9714
5955,1375
308,1504
4061,9445
1445,8692
9460,7757
911,6095
5658,4941
8168,7851
3403,2504
6089,2759
9061,5185
8587,5028
6264,4065
8635,3982
3749,514
2201,6302
9414,5435
9715,8805
5949,5500
2163,446
3619,3823
1592,6010
6904,8952
4959,8647
6699,5774
8236,2029
6889,5292
193,737
7550,2709
4965,8544
799,4234
8127,6987
9077,1991
3639,9963
4678,2537
1847,8987
1408,9329
2790,7892
3782,5048
7076,8298
1628,5700
1296,9259
7853,1697
7076,1983
5831,7079
6381,4191
573,9982
5290,5074
5081,2471
4717,7749
2943,1818
5032,837
6816,1486
5107,4506
5358,9242
8984,2287
7869,2128
2342,5741
5301,5472
944,1437
2303,2855
3680,9566
5986,7867
331,8007
6229,686
5799,621
6811,8214
1090,7208
8489,7089
5197,5303
5278,5999
3960,8737
140,7000
121,8527
6881,6392
2607,7072
1703,4142
8729,3258
8941,5622
5301,3245
8070,2577
4289,2260
9156,9114
128,8238
6567,2896
8105,2504
6315,5070
5063,5466
9252,463
6440,2054
2587,5524
1507,5928
4656,5952
8026,5923
1391,8240
9849,4042
1658,275
704,2200
8557,4664
2028,3763
4750,5164
6446,2892
1270,8393
7608,4394
9205,2043
1899,5937
9284,4353
7459,922
1473,5523
2243,9503
5909,1803
9194,7174
9089,3996
9236,9590
7439,1877
1450,8164
5050,9386
2025,2239
7837,1099
7901,5420
669,57
3951,4465
7134,416
6006,9168
1876,5314
873,5255
7528,236
3416,3347
6299,1754
3346,9045
9863,2830
9707,4394
4651,519
7292,797
2973,9616
6341,5797
8894,276
4937,6780
9717,9721
3548,2432
1651,1386
2210,5833
3341,6816
5189,8366
2185,7713
5620,6886
5745,6723
345,3539
3220,6305
4614,289
4856,1842
9465,7754
5101,475
8890,157
9174,7582
5901,5517
5507,7053
3403,5772
5435,4732
9076,4839
9688,7052
2160,7084
6511,6071
6760,2579
2974,1522
4685,2273
4058,2233
8223,2851
9425,6948
3120,9758
9440,3262
5973,4889
9362,3428
1898,5963
1060,1017
6899,8463
2511,8478
6516,4363
6156,3675
3096,7235
621,9569
6061,1902
8330,7664
613,132
7032,8431
1940,97
7495,2768
9319,4246
8126,9271
4264,5872
1680,5068
4564,7598
1212,2861
2679,4599
2194,1054
8590,3390
3478,853
717,1517
3033,9191
6248,1347
8895,4092
9091,5419
1289,9628
5480,4893
9525,6808
1320,5100
8721,5898
2038,1132
2569,4005
9572,8047
7113,6206
5566,3703
9370,4350
8083,7581
9341,9273
927,6343
8865,8259
2404,4207
6276,6803
1715,3006
4836,7254
7334,4320
6098,482
8948,1770
2139,67
9794,7947
5188,5669
892,9310
2287,1226
7016,8228
7878,5702
2206,6667
366,2528
1349,2437
6707,3002
1907,8912
6344,3447
5957,8274
1675,3930
5104,6050
6667,5015
3318,1165
8693,8035
8106,2925
8077,2547
4600,1793
5363,7276
1096,5649
8174,5329
9784,8053
5708,151
7061,8935
967,4559
1862,542
5396,9923
2713,5941
4257,7835
2866,7503
3010,2294
5903,9524
5271,6522
9042,444
3361,8905
7293,4577
2045,103
8762,5810
2880,8
2449,4952
3916,1910
8331,3210
7236,9546
3362,7567
4678,7353
750,6321
5532,2041
516,6408
5247,3848
8630,296
2867,2282
8269,1601
9433,5829
3294,7101
3349,8714
8655,6577
5769,4108
6059,6577
7924,5901
5376,3126
9842,6799
8476,7131
9155,9171
4190,2188
6244,2289
8384,604
9273,411
238,7558
489,3280
2789,5136
4434,3325
6592,9952
9303,2618
5522,4519
6913,8863
6005,7328
1859,1927
1776,6624
1697,4645
7260,3393
5645,7569
3576,5609
563,3037
1233,3842
7755,2992
5969,8009
997,8832
5508,2576
9716,3886
1969,3838
3152,1858
5931,7321
5132,5874
8334,6714
5711,8892
7900,1778
9300,6104
4282,2906
1394,3950
5668,9619
8407,5362
2190,1667
208,7530
5165,7317
7002,918
249,333
6577,6604
1730,9334
1990,4566
2139,2889
2138,4283
3736,55
5128,613
457,8273
5149,2795
5062,420
9529,1256
6740,2013
1884,3283
3540,1243
1909,7017
2987,531
393,9975
4081,105
9055,617
9532,4844
1357,3166
5678,2575
3383,3149
1406,7074
9141,2720
665,5129
3028,7964
6204,2611
312,4559
5248,4075
8073,9826
483,9267
4876,7213
4579,8153
6606,514
9262,2646
7247,8510
726,7285
5125,9937
6966,4508
3364,3263
9009,3700
7026,9282
1741,2481
5579,1889
2789,5645
291,8689
9101,2920
9998,7463
8409,148
4159,2880
2026,8255
8556,1336
7379,9589
6447,7371
5593,9050
8414,4976
1397,8814
1572,3049
5325,253
8845,4659
297,930
8028,7493
9599,5546
556,6165
2394,6919
9295,5945
220,8088
1429,3819
3577,1834
4252,182
5803,3941
9287,2293
9957,4583
6856,5254
3775,9434
4362,5433
6124,4807
8058,2903
1371,5033
3504,7170
5190,2351
1982,173
