8b217190-9219-4fe8-9897-c9b5a5675d7d,10,M,Q,2012-05-31 00:00:00,2013-07-12 00:00:00,48999
2c4da502-5deb-4386-8c4b-57c35fcf5fa9,11,M,,2013-02-11 00:00:00,\N,57193
58e034ac-d0d7-49c3-8298-0995425e27a7,11,M,Q,2012-06-30 00:00:00,2013-06-11 00:00:00,7018
652bbdda-f996-448d-9d29-8a8d80534a23,11,M,Q,2012-08-20 00:00:00,2013-06-26 00:00:00,21518
c7bf551e-d9fd-4024-a56f-38cb1f782ddd,11,M,Q,2012-04-03 00:00:00,2013-05-17 00:00:00,7448
c90b670b-e61e-421c-b625-e2bca129a15a,11,M,Q,2012-11-20 00:00:00,2013-06-14 00:00:00,68345
c7c8d57a-d90c-4545-b9a8-8bc3e7168d79,12,M,Q,2012-08-30 00:00:00,2013-04-18 00:00:00,16594
ec6cabc8-5482-4903-a044-7cd855b816cc,12,M,,2013-03-21 00:00:00,\N,4187
3778af88-b8ee-4e87-953f-0cad9f893217,13,M,Q,2012-09-04 00:00:00,2013-09-27 00:00:00,30051
740461da-7e33-4503-a494-051bd607b756,13,C,,2013-02-06 00:00:00,\N,83274
7a2fab8e-8a6d-40e5-ac3a-a661b30b57a9,13,M,Q,2012-10-23 00:00:00,2013-06-07 00:00:00,16367
efab54cd-eeae-49d8-b2a3-55a7e08846d3,13,M,Q,2012-08-10 00:00:00,2013-11-28 00:00:00,54588
f33a8cdc-f019-4591-b5d4-d6ac90926ca1,13,M,Q,2012-10-16 00:00:00,2014-01-11 00:00:00,32501
315b0c10-5450-4a45-bfa0-7e2d69a05359,14,M,Q,2013-01-25 00:00:00,2013-10-25 00:00:00,1689
cf31fef4-9271-4cb4-b630-37b4fdb381c5,14,M,,2013-03-19 00:00:00,\N,26790
12705c55-9185-41d1-a639-ed1abc8eecdd,15,M,Q,2012-12-21 00:00:00,2013-08-19 00:00:00,6040
50187573-13ad-4341-ba5d-575dd06552ec,15,M,E,2012-11-12 00:00:00,\N,72173
2507ef4a-239a-4ce6-8abc-6567c34947c7,16,M,Q,2012-04-04 00:00:00,2014-03-16 00:00:00,21680
a45741e3-5e08-4000-9d86-eb6decdcb88b,16,M,Q,2013-01-07 00:00:00,2013-04-27 00:00:00,72340
af1d42ea-8449-444a-8a18-10b3f997110a,16,M,Q,2012-03-23 00:00:00,2013-12-30 00:00:00,25283
b027d326-fe0e-41b2-a434-457acf1af19d,16,M,Q,2012-08-29 00:00:00,2013-04-28 00:00:00,38089
cb7e7675-e2e8-4480-b6e0-09438a35fb7e,16,M,,2013-03-10 00:00:00,\N,83476
cba4b44a-db2a-4fcc-82d3-67634f731cd9,16,M,Q,2012-09-24 00:00:00,2013-04-09 00:00:00,87115
5d66c74a-18f9-4cc5-88ee-f590cf7e5abe,17,M,Q,2012-05-02 00:00:00,2013-07-16 00:00:00,28031
701d4a62-4976-42d1-8b85-52163e3cb6ea,17,M,Q,2012-11-15 00:00:00,2013-08-24 00:00:00,90705
9aef8ecf-ee7b-442f-b72e-d5117cafff2e,17,M,Q,2013-01-02 00:00:00,2013-08-07 00:00:00,14791
9c1d2814-60c9-4d60-bc9a-38003e6062d7,17,C,,2012-12-23 00:00:00,\N,38924
18eef3b9-7e79-4223-abb7-78e24429400b,18,M,Q,2012-09-06 00:00:00,2013-04-19 00:00:00,21036
701d4a62-4976-42d1-8b85-52163e3cb6ea,18,M,,2013-02-26 00:00:00,\N,2144
93a697ee-5836-46fd-9ddf-e89965a69386,18,M,Q,2012-05-29 00:00:00,2013-10-30 00:00:00,59633
20467038-7b80-4c91-b9ae-45f6dbb98934,19,M,Q,2012-11-01 00:00:00,2013-08-09 00:00:00,34107
36865826-576b-4b2c-8a56-18cf4cf17a70,19,M,,2013-01-22 00:00:00,\N,74138
e67ebd81-5950-4505-b304-f53eb34d2533,19,M,Q,2013-02-05 00:00:00,2013-03-31 00:00:00,12754
408b4d8a-9823-44d3-8e9b-9c79c664cc3f,20,M,,2013-03-08 00:00:00,\N,76157
c5277450-3233-41dd-af89-2350051e421a,20,M,Q,2012-08-21 00:00:00,2013-07-24 00:00:00,25861
c566ee13-a101-4643-ad51-1d7cb150666a,20,M,Q,2012-07-07 00:00:00,2013-10-20 00:00:00,84217
f9906be3-a24c-4b78-909d-b145a77fbc4e,20,M,Q,2012-10-22 00:00:00,2013-09-06 00:00:00,11272
129a4ce0-67b1-49e0-b7f5-04b889cfacf6,21,M,Q,2013-01-22 00:00:00,2013-10-08 00:00:00,48722
413b694e-38ed-4689-8d97-b653f4a2fe95,21,M,Q,2012-08-23 00:00:00,2014-03-05 00:00:00,82289
6d81e65f-e15b-46f6-b696-d262e2490c76,21,C,,2013-01-26 00:00:00,\N,82008
738e9240-a822-4b25-8d1e-fd6e47b0007f,21,M,Q,2012-11-20 00:00:00,2013-04-28 00:00:00,95348
cba4b44a-db2a-4fcc-82d3-67634f731cd9,21,M,Q,2012-06-02 00:00:00,2013-11-19 00:00:00,34101
243506ef-56a6-43fb-aa3e-407760e57d9f,22,M,,2013-03-07 00:00:00,\N,79883
2e97a327-169d-4432-a987-c6a62981e965,22,M,Q,2012-08-22 00:00:00,2013-08-12 00:00:00,68098
8795dad9-eb18-435a-95e2-b568bbbf6b6b,22,C,Q,2012-09-11 00:00:00,2014-03-16 00:00:00,16678
e0f87ec8-22de-4d9a-b9a5-f0b4e24bbd58,22,M,Q,2012-12-16 00:00:00,2014-01-27 00:00:00,76508
e93daeda-a180-4798-b7f5-ec6a996b8458,22,M,Q,2012-07-10 00:00:00,2014-02-02 00:00:00,70592
3880f270-0339-45d9-bc5d-03400f70b8d8,23,M,,2013-01-25 00:00:00,\N,53771
96c44ef4-0fb4-4ad2-abc2-c65231477481,23,M,Q,2012-08-19 00:00:00,2013-08-18 00:00:00,16737
c8046dec-d9bd-495a-9060-88f9cd7b3ba3,23,M,Q,2012-11-11 00:00:00,2013-03-26 00:00:00,37384
d907ce55-aa28-4256-ac4e-73866acab241,23,M,Q,2012-04-10 00:00:00,2013-04-22 00:00:00,90508
e67ebd81-5950-4505-b304-f53eb34d2533,23,M,Q,2012-06-18 00:00:00,2014-02-25 00:00:00,90209
7473a93b-e660-43e1-b3e1-948ec2fa2dd9,24,M,,2013-02-15 00:00:00,\N,24220
344b3b45-e710-4bde-94e9-dd305f546099,25,M,Q,2012-04-19 00:00:00,2014-01-30 00:00:00,10765
44b907e8-a1ff-4126-9dae-c33259a85d9c,25,M,Q,2012-11-17 00:00:00,2013-06-03 00:00:00,63809
53101dd0-ddcc-4864-bdfc-58e3b5322abe,25,C,,2013-02-19 00:00:00,\N,57672
2d7f2333-b582-4e85-8b9a-62c2084de499,26,M,Q,2012-09-04 00:00:00,2013-03-28 00:00:00,44836
681dac88-62aa-4418-86fa-8f436a3f8670,26,M,Q,2013-02-01 00:00:00,2013-07-01 00:00:00,12181
989e4207-6e9d-40c4-be2c-ba9e6a646e59,26,M,Q,2012-07-22 00:00:00,2013-11-06 00:00:00,7681
c5277450-3233-41dd-af89-2350051e421a,26,M,Q,2012-09-25 00:00:00,2013-04-16 00:00:00,61057
c72f4420-f180-4709-adf5-3ea36a85df8f,26,M,,2013-01-12 00:00:00,\N,1822
07edd73a-8e6b-41ba-a87d-6fac5e414475,27,M,Q,2012-09-12 00:00:00,2013-05-08 00:00:00,56089
257e6888-fd65-466c-801a-6ae6794b62e8,27,M,Q,2013-01-08 00:00:00,2014-01-24 00:00:00,37423
2be665f5-47e1-426b-9065-55ff7d6101f4,27,M,Q,2012-06-13 00:00:00,2014-01-30 00:00:00,99482
96c44ef4-0fb4-4ad2-abc2-c65231477481,27,M,,2013-01-18 00:00:00,\N,41433
333be541-ebb2-4fc4-806d-f9d1f29a3814,28,M,Q,2013-03-01 00:00:00,2014-01-29 00:00:00,15216
65492193-aa47-4767-9e15-6da1d24aef0a,28,M,,2012-11-23 00:00:00,\N,67419
ce026a6b-e871-42f5-a8bf-cf2b6d222887,28,M,Q,2012-10-01 00:00:00,2013-08-07 00:00:00,30683
d5927a0a-57ae-49dc-bb6b-ae0c91af1a1d,29,M,,2012-05-02 00:00:00,\N,68205
580755bf-2ae4-4aa2-811e-4432d1d3baea,30,M,E,2012-12-17 00:00:00,\N,66618
6368c5b3-0fe6-4259-adb7-c47b6d92f5ea,30,M,Q,2013-03-01 00:00:00,2013-12-11 00:00:00,1946
a87c4695-8658-4518-9f81-24426261ac54,30,M,Q,2013-01-16 00:00:00,2013-11-02 00:00:00,45788
b025eb9e-6194-4536-9611-9e4a5e8a6e50,30,M,Q,2012-11-06 00:00:00,2013-09-01 00:00:00,43517
836479d2-4c40-43d2-96df-d21f2f07b3dc,31,M,Q,2012-10-19 00:00:00,2014-02-05 00:00:00,90228
d335f884-c782-45ef-99df-c15d377482ce,31,M,Q,2012-12-18 00:00:00,2013-07-08 00:00:00,48443
f1aa3425-3d76-4248-84d2-5c7402e2a5a2,31,M,,2013-02-21 00:00:00,\N,77173
10484a0a-b1ab-4e89-a13e-239237f808a5,32,M,Q,2012-06-10 00:00:00,2013-07-12 00:00:00,8396
865f6b9d-f7b4-4968-821b-9c43f7015dae,32,M,,2013-02-09 00:00:00,\N,14194
b67f4373-a7f4-439c-910b-4dcfebcd1acd,32,M,Q,2013-02-04 00:00:00,2013-05-03 00:00:00,65665
b7dd761e-bb47-4d66-81f7-578096bea9e7,32,M,Q,2012-07-18 00:00:00,2013-05-27 00:00:00,20040
dc8098a9-3389-48a5-b211-ec2f66e8d388,32,M,Q,2012-03-24 00:00:00,2013-10-01 00:00:00,15338
358d7efd-964c-4ea3-8629-f79a03d366f8,33,M,Q,2012-06-26 00:00:00,2013-11-09 00:00:00,71708
40ec0832-9cb9-4474-b0a9-0299e2e4f4aa,33,M,Q,2012-04-20 00:00:00,2013-05-24 00:00:00,76988
7701e868-0a56-43e2-93b0-fbba56ff5b27,33,M,Q,2012-04-06 00:00:00,2013-07-21 00:00:00,73231
b813ef5d-1f80-47f9-912f-05a68ca176d5,33,M,Q,2013-02-01 00:00:00,2013-06-12 00:00:00,61788
ef8f2092-044f-4440-b01e-f573f68506fa,33,M,Q,2012-12-13 00:00:00,2013-05-09 00:00:00,66376
fa4df915-2a38-4581-803a-3078bf839a4e,33,C,,2013-02-28 00:00:00,\N,1035
482d1a5c-372b-4468-88f1-e23c3f88fc34,34,M,Q,2012-07-15 00:00:00,2013-04-23 00:00:00,39235
9b75a2e7-05d2-4f2a-8146-e5023687ea00,34,M,,2013-03-09 00:00:00,\N,91686
bd09382b-520f-4f7e-a1e6-58f4582c0c20,34,C,Q,2012-09-28 00:00:00,2013-10-23 00:00:00,5890
da4107e6-e4bd-4660-ad02-f050f7028cde,34,M,Q,2012-12-28 00:00:00,2014-02-24 00:00:00,84159
aee410c7-215f-4834-841c-928141183d5d,35,M,,2013-02-27 00:00:00,\N,53512
f2bd0090-83d3-4e60-a221-fef4fb2941a9,35,M,Q,2013-03-20 00:00:00,2013-10-19 00:00:00,56383
257e6888-fd65-466c-801a-6ae6794b62e8,36,M,,2013-03-18 00:00:00,\N,53693
7473a93b-e660-43e1-b3e1-948ec2fa2dd9,36,M,Q,2012-10-12 00:00:00,2014-01-27 00:00:00,41367
8e9a1719-d38a-42c6-a07f-6a6677e0160a,36,M,Q,2013-01-29 00:00:00,2013-08-13 00:00:00,18729
ccf80daf-df43-481b-8d96-10cf27a87a8c,36,M,Q,2012-06-04 00:00:00,2014-03-14 00:00:00,62768
ce81ec60-72af-457b-b8af-6d060722e0a1,36,M,Q,2012-06-03 00:00:00,2013-06-02 00:00:00,34805
727547a5-01f1-4a50-85a7-4930f755ddae,37,M,Q,2012-05-25 00:00:00,2013-11-16 00:00:00,82457
74570bf2-5a46-4f54-9965-d07d8c7fdb33,37,M,Q,2012-10-04 00:00:00,2013-09-16 00:00:00,82011
b770cb1d-a950-42b4-b422-b21b52bd79c3,37,M,Q,2012-11-15 00:00:00,2013-07-07 00:00:00,38857
daff3a1e-96c6-4765-9e1c-02d82e3a674e,37,M,Q,2012-08-20 00:00:00,2013-06-11 00:00:00,30070
de61b6f5-deb2-4fdf-b4bb-04f1cc773c16,37,M,Q,2012-09-20 00:00:00,2014-03-01 00:00:00,58764
f1b47de1-5849-41c6-b2a3-35d32920487f,37,C,,2012-11-14 00:00:00,\N,86240
47bd871d-d3b1-404e-b0e7-155da8fcb503,38,M,Q,2012-05-13 00:00:00,2013-04-06 00:00:00,27276
b1be2bfe-860b-4f7a-bc60-924b8a4ed311,38,M,Q,2012-09-15 00:00:00,2013-10-26 00:00:00,29223
bb316c65-8142-4458-a980-7d6505ac524c,38,M,,2013-02-24 00:00:00,\N,30578
6af2bb7b-951f-4da7-921c-d24beceaa21c,39,M,Q,2012-07-17 00:00:00,2013-10-30 00:00:00,92339
71ecb047-a1b6-430e-991f-ea3d25228b9a,39,M,,2012-12-30 00:00:00,\N,18854
bd2ab033-9cfd-4345-a37a-e071f476561d,39,M,Q,2012-10-12 00:00:00,2013-07-12 00:00:00,48648
0058f644-1225-4391-8c2e-5d352ccb921e,40,M,,2012-09-23 00:00:00,\N,80424
1c7ca1fa-d9bc-48aa-8151-28f75d3ebc86,40,M,Q,2012-08-06 00:00:00,2013-07-15 00:00:00,76051
88fb22ad-005b-4076-9fbd-0c1b6cb0fdab,40,M,Q,2013-03-07 00:00:00,2014-03-13 00:00:00,30781
2690c317-bdfa-4a0f-93bd-36255539d679,41,C,,2013-03-20 00:00:00,\N,15142
3778af88-b8ee-4e87-953f-0cad9f893217,41,M,Q,2013-02-14 00:00:00,2013-09-05 00:00:00,41235
6c603401-a9ae-4d5f-b83e-19bda7f9756a,41,M,Q,2012-06-27 00:00:00,2013-11-30 00:00:00,96751
e0155e7b-db35-4f46-bd36-b77c9fe3c15b,41,M,Q,2012-06-05 00:00:00,2013-06-07 00:00:00,60508
e075a292-1ec8-4668-afa5-900200ce0f87,41,C,Q,2013-01-14 00:00:00,2014-01-26 00:00:00,47926
377b6a9b-672a-42e5-8fba-f84be0cb51f4,42,M,,2013-03-19 00:00:00,\N,36240
1e7f5fd3-6ae0-4c85-91ea-18f8a916f84b,43,M,Q,2012-05-26 00:00:00,2013-03-25 00:00:00,24695
8518f638-28dc-410e-b436-04fc15d6c6cd,43,M,Q,2012-11-25 00:00:00,2013-08-08 00:00:00,66774
e8b12de6-9751-48e2-ae19-22db9b315f71,43,M,Q,2012-08-02 00:00:00,2013-06-05 00:00:00,16091
f9212d42-02f7-4e64-9110-58b9dbba5e03,43,M,,2013-02-24 00:00:00,\N,57486
ee5fdb91-b97d-4646-ad92-70ba6c48c903,44,M,,2013-03-22 00:00:00,\N,88421
163a9130-320c-4026-9881-aa3a02f8382e,45,M,Q,2012-03-27 00:00:00,2013-08-20 00:00:00,81440
96c44ef4-0fb4-4ad2-abc2-c65231477481,45,C,E,2013-03-05 00:00:00,\N,85464
ac439e93-4391-4ea9-9c12-981230cb661c,45,M,Q,2012-06-24 00:00:00,2013-05-24 00:00:00,87863
cb7e7675-e2e8-4480-b6e0-09438a35fb7e,45,M,Q,2012-05-31 00:00:00,2013-11-17 00:00:00,27244
de75421e-0ec6-4047-bd0d-e986555dc559,45,M,Q,2013-02-03 00:00:00,2013-07-26 00:00:00,45942
2579fcb0-1912-44f0-9fb4-a85b9953606e,46,M,,2013-03-01 00:00:00,\N,50578
8c205e58-1345-44f3-831b-0e52930eefbd,46,M,Q,2012-05-03 00:00:00,2013-07-06 00:00:00,27269
9ba6e7be-eed3-4468-85ae-7f0a3d078abf,46,M,Q,2012-12-24 00:00:00,2014-03-20 00:00:00,17142
a8b49b20-aecb-4d88-be33-2c5ed116b8a1,46,M,Q,2012-12-14 00:00:00,2013-06-27 00:00:00,86995
dfd5a67f-f78b-4792-ac47-d5ab281fdcb9,46,M,Q,2013-01-26 00:00:00,2013-04-17 00:00:00,77351
1644a916-0d7b-4e41-b687-0f8d1f4b26b2,47,M,Q,2013-02-22 00:00:00,2013-10-04 00:00:00,35030
e3ea365a-2ecb-4dc2-82ac-13a34fe92692,47,M,Q,2013-02-20 00:00:00,2013-05-21 00:00:00,96898
eddf3376-d35d-425d-8010-82b54d44225b,47,M,,2013-02-10 00:00:00,\N,20839
358d7efd-964c-4ea3-8629-f79a03d366f8,48,M,Q,2013-02-10 00:00:00,2013-07-22 00:00:00,63640
72b2b646-0d81-424b-bae0-93ec6e8ae5ab,48,M,,2013-02-18 00:00:00,\N,96636
2690c317-bdfa-4a0f-93bd-36255539d679,49,M,Q,2012-07-29 00:00:00,2013-07-12 00:00:00,8480
aa4c3498-e1e7-4927-980c-0c2c01345540,49,M,Q,2013-03-12 00:00:00,2014-02-06 00:00:00,76284
e3ea365a-2ecb-4dc2-82ac-13a34fe92692,49,C,,2013-02-24 00:00:00,\N,86002
7102fc42-5cdc-40d4-88e3-0bfa8ae8f62b,50,M,,2013-02-16 00:00:00,\N,27462
8d75129c-0d41-402a-a3c3-37b67bfbf209,50,M,Q,2012-06-24 00:00:00,2013-08-11 00:00:00,23666
9d3fe293-7c50-445d-9e2e-42e407320e0f,50,M,Q,2012-06-13 00:00:00,2013-09-12 00:00:00,38524
e6f10557-2d78-4cee-9461-498a87d9aa1a,50,M,Q,2012-12-23 00:00:00,2013-06-17 00:00:00,24840
ffbcb133-a213-4682-927f-766377231848,50,M,Q,2012-10-15 00:00:00,2014-02-24 00:00:00,85359
21ea30e4-17f0-4da8-95b7-8bbd51bab569,51,M,,2013-03-11 00:00:00,\N,78355
950a59bc-ecde-4bcf-b252-0bf77ceefcfa,51,M,Q,2012-08-25 00:00:00,2013-11-23 00:00:00,89111
c20239e1-f427-4eea-905d-80680112432f,51,M,Q,2012-08-27 00:00:00,2013-10-24 00:00:00,98607
c4b7e552-1926-491a-9916-34a24afe3e82,51,M,Q,2012-06-19 00:00:00,2014-02-22 00:00:00,45946
e05bc2aa-faf0-437f-82d5-c070739e095d,51,M,Q,2012-04-07 00:00:00,2014-02-16 00:00:00,49075
32ff2ce1-70b6-4863-98f8-72efbc98d343,52,M,Q,2012-03-25 00:00:00,2013-08-15 00:00:00,96048
343af22a-a13c-4839-bdbc-dc3a0b5e8158,52,M,Q,2013-02-02 00:00:00,2013-05-31 00:00:00,92996
3ee5a31e-5a5c-4036-9e58-f77ec347ab75,52,M,Q,2012-10-30 00:00:00,2014-01-29 00:00:00,79957
50611bd0-540c-49c5-ba24-b5de3e3883f4,52,M,Q,2013-01-27 00:00:00,2013-12-27 00:00:00,6888
a040a0c0-c487-4012-bed3-473941f8b2fb,52,M,Q,2012-06-28 00:00:00,2013-05-09 00:00:00,9376
f3206043-13e9-4370-a48f-b4063cab8f6a,52,M,,2013-02-16 00:00:00,\N,55421
4ba5e77b-be73-4a13-832f-f6d14b7d3ef8,53,M,Q,2012-04-19 00:00:00,2013-06-21 00:00:00,47103
580755bf-2ae4-4aa2-811e-4432d1d3baea,53,M,Q,2012-10-29 00:00:00,2013-12-29 00:00:00,22223
865f6b9d-f7b4-4968-821b-9c43f7015dae,53,C,,2013-03-22 00:00:00,\N,17783
8a9d4cc9-920f-4ae8-b2cf-1f1fbc150c65,53,M,Q,2013-02-28 00:00:00,2013-08-31 00:00:00,9795
9754dccf-daa2-45b0-ba29-b26ecae3498d,53,M,Q,2012-10-16 00:00:00,2013-12-01 00:00:00,89195
cd5d45a6-9e03-44b7-9604-e73bf5e91a7d,53,C,Q,2013-03-03 00:00:00,2013-08-21 00:00:00,35271
973fedb9-5b21-4efd-8e1d-8a78e1815c5a,54,M,Q,2013-02-11 00:00:00,2013-07-09 00:00:00,18403
f2bd0090-83d3-4e60-a221-fef4fb2941a9,54,M,,2013-03-04 00:00:00,\N,98765
70f1149d-328a-4735-9b17-11a7e9e16086,55,M,,2012-11-26 00:00:00,\N,40712
8c7f73fe-a12c-413b-a021-87c0e931b715,55,M,Q,2012-08-14 00:00:00,2014-03-06 00:00:00,27991
a9dcca02-217a-44b3-be9e-e382005a4f7c,55,M,Q,2013-01-04 00:00:00,2013-08-08 00:00:00,84890
b2987b6e-9729-4d23-a15b-4f249673fadf,55,M,Q,2012-05-08 00:00:00,2013-09-18 00:00:00,73983
b4a2ab62-8a80-4d6c-8d0d-bf9eb3e34a52,55,M,Q,2013-01-25 00:00:00,2013-05-18 00:00:00,78902
8c1923a7-cefb-41f5-bfa1-6511e0aacfec,56,M,,2013-03-18 00:00:00,\N,58368
96c44ef4-0fb4-4ad2-abc2-c65231477481,56,M,Q,2012-04-10 00:00:00,2013-11-06 00:00:00,30038
d17c4e9b-5da5-4cfb-ad87-62153bea4493,56,M,Q,2012-07-12 00:00:00,2013-09-17 00:00:00,30814
e5024fb3-eca2-4a2f-84a7-ef2afb408507,56,M,Q,2013-03-12 00:00:00,2013-07-18 00:00:00,72959
e551700a-5f2f-44da-a901-fe493cf28f2b,56,M,Q,2012-10-24 00:00:00,2013-12-14 00:00:00,15518
950a59bc-ecde-4bcf-b252-0bf77ceefcfa,57,M,Q,2013-02-07 00:00:00,2013-12-18 00:00:00,40724
bd2ab033-9cfd-4345-a37a-e071f476561d,57,C,,2013-03-17 00:00:00,\N,37406
f4c1417b-bccf-45bf-ab26-7d78c9733b65,58,M,Q,2012-10-05 00:00:00,2013-06-09 00:00:00,86458
f8c18bf8-7b30-413f-a8e7-3f6612b8589e,58,M,,2013-03-17 00:00:00,\N,59070
e6f10557-2d78-4cee-9461-498a87d9aa1a,59,M,,2013-02-28 00:00:00,\N,62414
12705c55-9185-41d1-a639-ed1abc8eecdd,60,M,Q,2012-05-21 00:00:00,2013-09-03 00:00:00,58625
3d8153e8-bbf6-454d-970e-222db0a3175b,60,M,E,2013-02-10 00:00:00,\N,52167
c1ca4217-05bb-40ef-b2af-62ec768cdc2f,60,M,Q,2012-05-15 00:00:00,2014-01-16 00:00:00,33723
c38f730a-ef8c-426b-baf4-b52eaaf95d22,60,M,Q,2012-11-10 00:00:00,2013-06-20 00:00:00,73732
1d953c9f-7c32-48be-9563-528995f30276,61,M,Q,2012-09-20 00:00:00,2013-12-01 00:00:00,3157
4ea9fef3-4a91-4514-9943-893c88759877,61,M,Q,2012-04-21 00:00:00,2013-11-07 00:00:00,11269
6103a8ce-9b9a-4c26-897d-f10b0bc71fdf,61,M,Q,2012-06-24 00:00:00,2013-09-29 00:00:00,8679
c43bb1a3-ac2f-4f37-a1ea-d1a488343525,61,C,,2012-12-04 00:00:00,\N,63003
1e9cba7b-0123-4d9e-ae31-ca22703b9ed6,62,M,Q,2012-04-30 00:00:00,2013-04-16 00:00:00,26373
61007807-d2f3-4034-a11a-69070698113b,62,M,Q,2012-08-14 00:00:00,2013-06-28 00:00:00,22671
9114e4e6-a5c4-4602-9f4f-db744a9415eb,62,M,Q,2012-05-29 00:00:00,2014-03-08 00:00:00,91947
9c1d2814-60c9-4d60-bc9a-38003e6062d7,62,M,Q,2012-12-12 00:00:00,2013-08-08 00:00:00,18632
d60076db-8eaf-4115-b53f-b83582e88a62,62,M,,2013-01-11 00:00:00,\N,65308
1c7ca1fa-d9bc-48aa-8151-28f75d3ebc86,63,C,Q,2012-06-25 00:00:00,2014-03-06 00:00:00,3249
1e7f5fd3-6ae0-4c85-91ea-18f8a916f84b,63,M,Q,2012-09-23 00:00:00,2013-07-25 00:00:00,62610
35dc66d4-b22a-4409-8434-5e9e73e1b0c0,63,M,Q,2012-08-28 00:00:00,2014-01-14 00:00:00,74907
96c44ef4-0fb4-4ad2-abc2-c65231477481,63,M,,2013-03-10 00:00:00,\N,82595
7715dd58-2819-4d91-ae47-9fcb7d315a22,64,M,,2013-01-24 00:00:00,\N,90170
70f1149d-328a-4735-9b17-11a7e9e16086,65,M,Q,2013-03-13 00:00:00,2014-01-27 00:00:00,92272
c4a38ead-1458-49e6-9508-8928e18cc2e6,65,M,Q,2013-02-20 00:00:00,2013-09-14 00:00:00,60222
f4ac1b48-a7ba-4445-a41d-bd41595e7c9c,65,C,,2013-02-26 00:00:00,\N,73332
