42,806468443.3,585,66,2010-07-17 00:00:00,2010-10-04 00:00:00
43,999310341,54,64,2010-02-02 00:00:00,2010-12-21 00:00:00
44,91359986.51,689,28,2010-03-17 00:00:00,2010-07-01 00:00:00
45,317707382.1,817,13,2010-06-16 00:00:00,2010-10-22 00:00:00
46,220825725.7,903,92,2010-12-15 00:00:00,2010-02-01 00:00:00
47,756216237.7,710,40,2010-11-07 00:00:00,2010-09-18 00:00:00
48,567572253.2,305,54,2010-02-04 00:00:00,2010-03-18 00:00:00
49,851288882.8,386,58,2010-10-10 00:00:00,2010-09-21 00:00:00
50,961862162.3,166,28,2010-09-17 00:00:00,2010-04-01 00:00:00
51,302361253.8,924,4,2010-05-03 00:00:00,2010-12-28 00:00:00
52,408441765.3,331,65,2010-01-20 00:00:00,2010-03-28 00:00:00
53,879196646.6,651,49,2010-12-11 00:00:00,2010-04-10 00:00:00
54,477655858,664,34,2010-02-18 00:00:00,2010-04-18 00:00:00
55,813207601.6,185,7,2010-02-04 00:00:00,2010-12-13 00:00:00
56,173173682.4,577,89,2010-02-10 00:00:00,2010-02-23 00:00:00
57,902925142.1,553,42,2010-09-20 00:00:00,2010-09-03 00:00:00
58,304742537.5,708,24,2010-03-19 00:00:00,2010-12-09 00:00:00
59,155495616.2,465,38,2010-11-03 00:00:00,2010-10-14 00:00:00
60,456422698.8,27,22,2010-03-06 00:00:00,2010-10-16 00:00:00
61,652976426.2,923,99,2010-09-15 00:00:00,2010-02-02 00:00:00
62,630238966.8,70,71,2010-02-04 00:00:00,2010-09-28 00:00:00
63,647059654.9,981,10,2010-10-11 00:00:00,2010-12-25 00:00:00
64,195134274.6,168,97,2010-08-16 00:00:00,2010-04-25 00:00:00
65,391647177.1,195,35,2010-06-07 00:00:00,2010-06-05 00:00:00
66,444923075.1,608,58,2010-02-27 00:00:00,2010-12-06 00:00:00
67,809371054.7,524,37,2010-01-10 00:00:00,2010-09-04 00:00:00
68,783846071.9,79,48,2010-03-11 00:00:00,2010-04-15 00:00:00
69,742517169.9,548,76,2010-11-25 00:00:00,2010-09-07 00:00:00
70,633116200.5,626,53,2010-02-27 00:00:00,2010-09-14 00:00:00
71,491911134.3,958,53,2010-01-26 00:00:00,2010-08-22 00:00:00
72,364542804.6,139,22,2010-11-23 00:00:00,2010-03-11 00:00:00
73,540480120.8,232,29,2010-02-25 00:00:00,2010-01-16 00:00:00
74,168682359.2,655,26,2010-06-27 00:00:00,2010-12-16 00:00:00
75,150878617.6,367,37,2010-09-01 00:00:00,2010-05-04 00:00:00
76,964312458.9,261,26,2010-09-17 00:00:00,2010-06-08 00:00:00
77,565764248.8,821,60,2010-04-25 00:00:00,2010-06-18 00:00:00
78,620993185.1,330,7,2010-08-19 00:00:00,2010-12-19 00:00:00
79,353034547.3,741,2,2010-03-28 00:00:00,2010-07-23 00:00:00
80,711643979.4,306,35,2010-06-13 00:00:00,2010-02-10 00:00:00
81,885121128.8,243,9,2010-04-10 00:00:00,2010-11-14 00:00:00
82,76478092.02,856,23,2010-01-26 00:00:00,2010-04-17 00:00:00
83,918529955.2,888,51,2010-05-17 00:00:00,2010-01-07 00:00:00
84,676204966.4,524,100,2010-02-07 00:00:00,2010-01-09 00:00:00
85,905053453.7,98,72,2010-02-23 00:00:00,2010-05-22 00:00:00
86,773420367.3,134,16,2010-03-21 00:00:00,2010-10-20 00:00:00
87,138730153.3,241,46,2010-11-20 00:00:00,2010-04-02 00:00:00
88,246956040.3,871,50,2010-02-27 00:00:00,2010-06-28 00:00:00
89,971465695.4,699,47,2010-02-17 00:00:00,2010-01-05 00:00:00
90,95904712.72,839,74,2010-05-28 00:00:00,2010-06-10 00:00:00
91,21063431.4,6,18,2010-04-09 00:00:00,2010-01-22 00:00:00
92,640909798.7,385,21,2010-06-06 00:00:00,2010-11-15 00:00:00
93,285539959,739,34,2010-08-04 00:00:00,2010-04-02 00:00:00
94,569842908.5,563,80,2010-06-26 00:00:00,2010-11-03 00:00:00
95,839355306.1,871,26,2010-10-18 00:00:00,2010-04-22 00:00:00
96,95213137.65,556,35,2010-01-03 00:00:00,2010-11-24 00:00:00
97,271921837.7,124,70,2010-01-02 00:00:00,2010-01-24 00:00:00
98,555018679.1,394,66,2010-11-04 00:00:00,2010-08-04 00:00:00
99,71302508.25,96,42,2010-06-22 00:00:00,2010-12-04 00:00:00
100,976169927,186,3,2010-10-17 00:00:00,2010-07-14 00:00:00
101,770818673,375,17,2010-09-14 00:00:00,2010-07-26 00:00:00
102,370995101.7,809,32,2010-11-05 00:00:00,2010-10-01 00:00:00
103,539230026,780,73,2010-01-14 00:00:00,2010-07-21 00:00:00
104,918133450.9,850,90,2010-09-05 00:00:00,2010-03-25 00:00:00
105,560116122.4,307,68,2010-05-08 00:00:00,2010-10-09 00:00:00
106,710600611.9,648,21,2010-01-20 00:00:00,2010-08-09 00:00:00
107,334798397.6,886,54,2010-08-18 00:00:00,2010-01-28 00:00:00
108,337211174.4,754,75,2010-03-21 00:00:00,2010-03-03 00:00:00
109,144796764,504,57,2010-09-24 00:00:00,2010-02-23 00:00:00
110,585762208.7,988,8,2010-02-14 00:00:00,2010-09-24 00:00:00
111,606760788.3,684,58,2010-11-01 00:00:00,2010-06-18 00:00:00
112,752847435.7,453,73,2010-06-17 00:00:00,2010-02-08 00:00:00
113,298482233.3,133,34,2010-08-01 00:00:00,2010-01-15 00:00:00
114,539761889.8,620,32,2010-09-08 00:00:00,2010-04-08 00:00:00
115,840915103.7,505,47,2010-12-12 00:00:00,2010-02-05 00:00:00
116,29836934.06,204,20,2010-09-18 00:00:00,2010-07-13 00:00:00
117,568057791.7,667,62,2010-05-02 00:00:00,2010-04-21 00:00:00
118,951508759,274,44,2010-09-09 00:00:00,2010-02-27 00:00:00
119,47669199.54,474,40,2010-10-13 00:00:00,2010-06-09 00:00:00
120,846632985.9,489,93,2010-12-02 00:00:00,2010-06-14 00:00:00
121,242854499.4,683,85,2010-05-22 00:00:00,2010-03-13 00:00:00
122,194673692.7,848,97,2010-05-03 00:00:00,2010-03-28 00:00:00
123,740776142.1,355,34,2010-10-05 00:00:00,2010-02-09 00:00:00
124,219342601,795,54,2010-07-25 00:00:00,2010-12-19 00:00:00
125,903973671.6,857,87,2010-12-04 00:00:00,2010-07-24 00:00:00
126,760961867.6,571,14,2010-08-09 00:00:00,2010-01-08 00:00:00
127,641328678,477,51,2010-03-28 00:00:00,2010-06-05 00:00:00
128,893488761.2,411,92,2010-12-20 00:00:00,2010-06-26 00:00:00
129,995216091.3,877,58,2010-01-13 00:00:00,2010-03-12 00:00:00
130,496991089,823,15,2010-11-10 00:00:00,2010-01-11 00:00:00
131,183473549.5,892,42,2010-11-14 00:00:00,2010-03-21 00:00:00
132,902662603.8,575,95,2010-11-20 00:00:00,2010-10-01 00:00:00
133,174905573.8,153,92,2010-07-21 00:00:00,2010-04-01 00:00:00
134,786903340.6,808,24,2010-03-16 00:00:00,2010-12-06 00:00:00
135,730687567.6,580,41,2010-08-19 00:00:00,2010-11-27 00:00:00
136,701137728.8,993,4,2010-05-10 00:00:00,2010-12-27 00:00:00
137,797718534.3,689,98,2010-04-02 00:00:00,2010-05-14 00:00:00
138,582482543.4,162,16,2010-02-17 00:00:00,2010-04-06 00:00:00
139,559390556.7,832,60,2010-04-11 00:00:00,2010-04-13 00:00:00
140,616314168.5,864,40,2010-01-06 00:00:00,2010-08-27 00:00:00
141,495012114.7,850,67,2010-12-14 00:00:00,2010-12-02 00:00:00
142,400799467.7,397,6,2010-02-10 00:00:00,2010-01-24 00:00:00
143,779212882.8,977,93,2010-11-07 00:00:00,2010-06-08 00:00:00
144,206125117.1,550,64,2010-11-04 00:00:00,2010-10-04 00:00:00
145,607976595.8,837,56,2010-05-14 00:00:00,2010-12-15 00:00:00
146,672604937.5,868,94,2010-07-22 00:00:00,2010-11-11 00:00:00
147,804894867.6,216,23,2010-03-09 00:00:00,2010-12-16 00:00:00
148,202215455.5,279,3,2010-10-06 00:00:00,2010-06-12 00:00:00
149,694329195.6,583,54,2010-05-25 00:00:00,2010-03-14 00:00:00
150,995805005.2,370,46,2010-02-20 00:00:00,2010-08-14 00:00:00
151,264304119.1,578,89,2010-06-20 00:00:00,2010-04-07 00:00:00
152,520566753.9,150,43,2010-01-16 00:00:00,2010-12-16 00:00:00
153,324611179,684,59,2010-12-16 00:00:00,2010-11-02 00:00:00
154,283670075.2,655,34,2010-11-26 00:00:00,2010-09-12 00:00:00
155,663405312.5,517,30,2010-06-20 00:00:00,2010-11-28 00:00:00
156,230092340.3,975,67,2010-08-21 00:00:00,2010-01-24 00:00:00
157,174920007.6,940,80,2010-02-09 00:00:00,2010-04-21 00:00:00
158,334220266.1,77,29,2010-12-04 00:00:00,2010-09-19 00:00:00
159,309926610,598,100,2010-07-16 00:00:00,2010-12-07 00:00:00
160,816060933.1,469,82,2010-07-11 00:00:00,2010-11-08 00:00:00
161,347117549.2,935,9,2010-08-25 00:00:00,2010-01-13 00:00:00
162,996003660.1,749,85,2010-10-28 00:00:00,2010-01-02 00:00:00
163,518411847.1,508,21,2010-05-05 00:00:00,2010-09-28 00:00:00
164,966897520,419,65,2010-08-21 00:00:00,2010-01-14 00:00:00
165,327777738.9,213,91,2010-02-18 00:00:00,2010-03-08 00:00:00
166,655257371.7,104,84,2010-11-25 00:00:00,2010-03-11 00:00:00
167,815996883.6,490,88,2010-03-15 00:00:00,2010-10-06 00:00:00
168,894700865.4,380,60,2010-11-11 00:00:00,2010-04-22 00:00:00
169,464427803.3,157,95,2010-05-08 00:00:00,2010-05-15 00:00:00
170,492468017.9,810,16,2010-06-19 00:00:00,2010-05-13 00:00:00
171,348651923.1,378,10,2010-05-02 00:00:00,2010-09-10 00:00:00
172,423964226.9,237,33,2010-01-20 00:00:00,2010-07-04 00:00:00
173,870445943.1,509,2,2010-04-10 00:00:00,2010-05-06 00:00:00
174,619763508.1,71,4,2010-06-08 00:00:00,2010-04-23 00:00:00
175,129913060.3,177,21,2010-10-25 00:00:00,2010-11-05 00:00:00
176,660033453.5,522,33,2010-06-22 00:00:00,2010-08-25 00:00:00
177,768014471.2,165,27,2010-10-05 00:00:00,2010-10-03 00:00:00
178,732861869,784,67,2010-01-08 00:00:00,2010-11-01 00:00:00
179,203413016.8,8,71,2010-06-11 00:00:00,2010-11-08 00:00:00
180,587528824.9,351,42,2010-02-12 00:00:00,2010-09-20 00:00:00
181,143367937.8,591,69,2010-06-23 00:00:00,2010-10-09 00:00:00
182,319527256.1,515,35,2010-12-16 00:00:00,2010-05-07 00:00:00
183,733656955.2,886,69,2010-05-12 00:00:00,2010-09-10 00:00:00
184,941297284.3,906,37,2010-08-07 00:00:00,2010-09-04 00:00:00
185,573831894.6,283,22,2010-10-18 00:00:00,2010-05-25 00:00:00
186,179797402.4,975,19,2010-03-09 00:00:00,2010-10-22 00:00:00
187,645272171.7,641,62,2010-10-16 00:00:00,2010-12-13 00:00:00
188,232144896.3,528,60,2010-01-18 00:00:00,2010-10-08 00:00:00
189,783194438.9,395,13,2010-02-10 00:00:00,2010-10-27 00:00:00
190,511366746.4,934,61,2010-09-04 00:00:00,2010-08-08 00:00:00
191,748882075.4,164,13,2010-11-18 00:00:00,2010-11-27 00:00:00
192,348038849.5,643,39,2010-05-04 00:00:00,2010-10-10 00:00:00
193,321761788.9,387,53,2010-01-23 00:00:00,2010-02-16 00:00:00
194,886895009.4,386,11,2010-09-24 00:00:00,2010-04-14 00:00:00
195,509053503.5,761,45,2010-02-02 00:00:00,2010-06-04 00:00:00
196,188893451.4,290,63,2010-02-09 00:00:00,2010-01-11 00:00:00
197,161238867.1,206,97,2010-07-24 00:00:00,2010-05-06 00:00:00
198,386143172.4,455,79,2010-11-02 00:00:00,2010-01-01 00:00:00
199,755921134.4,674,16,2010-07-23 00:00:00,2010-12-13 00:00:00
200,127065884.6,510,65,2010-04-11 00:00:00,2010-01-01 00:00:00
201,290360486.4,368,70,2010-10-11 00:00:00,2010-03-21 00:00:00
202,124918670.8,877,55,2010-06-21 00:00:00,2010-01-20 00:00:00
203,976820456.7,464,83,2010-08-17 00:00:00,2010-01-21 00:00:00
204,823862506.7,742,98,2010-03-05 00:00:00,2010-12-01 00:00:00
205,556787503,349,38,2010-11-27 00:00:00,2010-07-07 00:00:00
206,394866999.3,300,16,2010-12-02 00:00:00,2010-02-04 00:00:00
207,890785745.6,273,82,2010-02-11 00:00:00,2010-04-16 00:00:00
208,228280031.6,871,52,2010-04-16 00:00:00,2010-07-26 00:00:00
209,498073996.1,439,55,2010-02-16 00:00:00,2010-11-27 00:00:00
210,343074041.3,714,32,2010-06-04 00:00:00,2010-10-20 00:00:00
211,742297053.4,921,18,2010-05-24 00:00:00,2010-02-26 00:00:00
212,142521946.5,98,91,2010-01-18 00:00:00,2010-04-26 00:00:00
213,525113121.6,505,99,2010-05-10 00:00:00,2010-04-19 00:00:00
214,880077939.1,698,26,2010-03-22 00:00:00,2010-01-15 00:00:00
215,290661238.7,70,28,2010-10-16 00:00:00,2010-06-11 00:00:00
216,161905376.5,567,91,2010-09-13 00:00:00,2010-03-18 00:00:00
217,55111872.65,897,37,2010-01-07 00:00:00,2010-11-05 00:00:00
218,166729716.6,962,80,2010-01-20 00:00:00,2010-09-04 00:00:00
219,210515012.8,441,98,2010-06-23 00:00:00,2010-04-25 00:00:00
220,107464319.9,611,12,2010-07-27 00:00:00,2010-09-25 00:00:00
221,892123215.1,138,92,2010-05-18 00:00:00,2010-02-09 00:00:00
222,231928409,160,65,2010-03-23 00:00:00,2010-06-21 00:00:00
223,965030782.7,59,74,2010-05-12 00:00:00,2010-04-18 00:00:00
224,667279570.8,111,82,2010-09-07 00:00:00,2010-06-10 00:00:00
225,757406792.1,736,22,2010-03-27 00:00:00,2010-02-26 00:00:00
226,834453993.8,643,47,2010-10-05 00:00:00,2010-10-21 00:00:00
227,562824833,985,58,2010-02-09 00:00:00,2010-02-21 00:00:00
228,768413927.8,456,60,2010-03-08 00:00:00,2010-10-28 00:00:00
229,690499880.1,662,93,2010-03-28 00:00:00,2010-12-26 00:00:00
230,56204047.05,608,57,2010-04-20 00:00:00,2010-08-18 00:00:00
231,422951782.9,557,96,2010-02-07 00:00:00,2010-09-02 00:00:00
232,574378431.2,755,92,2010-03-19 00:00:00,2010-05-05 00:00:00
233,780663900.6,270,5,2010-04-18 00:00:00,2010-11-10 00:00:00
234,182903411.8,134,44,2010-11-19 00:00:00,2010-02-17 00:00:00
235,799791563.2,764,54,2010-10-01 00:00:00,2010-12-23 00:00:00
236,736625155.9,889,17,2010-10-16 00:00:00,2010-04-28 00:00:00
237,667247639,966,26,2010-03-07 00:00:00,2010-02-10 00:00:00
238,422094355.7,75,35,2010-07-23 00:00:00,2010-03-12 00:00:00
239,948831076.7,899,67,2010-12-02 00:00:00,2010-05-25 00:00:00
240,484255576.5,299,35,2010-10-19 00:00:00,2010-06-17 00:00:00
241,329961569.2,153,83,2010-06-18 00:00:00,2010-08-26 00:00:00
242,601384740.1,812,83,2010-04-27 00:00:00,2010-11-28 00:00:00
243,266657822.5,897,5,2010-04-03 00:00:00,2010-05-04 00:00:00
244,332498417.8,631,26,2010-07-10 00:00:00,2010-08-24 00:00:00
245,101595579.4,408,71,2010-04-13 00:00:00,2010-05-11 00:00:00
246,392111686.3,191,25,2010-04-01 00:00:00,2010-12-15 00:00:00
247,820702715.5,925,85,2010-03-09 00:00:00,2010-06-17 00:00:00
248,203370929.1,971,20,2010-11-08 00:00:00,2010-03-09 00:00:00
249,64937400.69,893,69,2010-05-08 00:00:00,2010-01-13 00:00:00
250,137549030.3,807,55,2010-12-11 00:00:00,2010-04-15 00:00:00
251,102907005.2,122,81,2010-07-27 00:00:00,2010-12-09 00:00:00
252,782834969.3,496,44,2010-05-26 00:00:00,2010-11-25 00:00:00
253,178895101.3,549,7,2010-01-18 00:00:00,2010-11-24 00:00:00
254,500541378.6,266,26,2010-12-18 00:00:00,2010-06-03 00:00:00
255,216256344.9,822,54,2010-09-03 00:00:00,2010-12-28 00:00:00
256,246739784.8,31,69,2010-03-06 00:00:00,2010-08-12 00:00:00
257,239339897.5,653,65,2010-03-20 00:00:00,2010-05-15 00:00:00
258,461435504.2,602,32,2010-01-07 00:00:00,2010-09-12 00:00:00
259,698904058.6,142,27,2010-05-01 00:00:00,2010-09-27 00:00:00
260,195800823.8,583,48,2010-07-06 00:00:00,2010-04-09 00:00:00
261,678039290.9,990,77,2010-03-12 00:00:00,2010-07-14 00:00:00
262,767752318.1,330,9,2010-12-24 00:00:00,2010-09-01 00:00:00
263,45517881.6,20,11,2010-05-14 00:00:00,2010-06-21 00:00:00
264,805549583.1,295,91,2010-11-21 00:00:00,2010-05-24 00:00:00
265,278609046.7,228,20,2010-01-01 00:00:00,2010-06-23 00:00:00
266,703089349.8,666,17,2010-07-28 00:00:00,2010-02-20 00:00:00
267,186362480.4,518,55,2010-11-04 00:00:00,2010-03-13 00:00:00
268,758126798.4,560,70,2010-11-18 00:00:00,2010-03-10 00:00:00
269,363424593.4,576,71,2010-12-16 00:00:00,2010-01-11 00:00:00
270,877827692,97,82,2010-03-12 00:00:00,2010-02-09 00:00:00
271,198575905.8,904,78,2010-09-28 00:00:00,2010-08-26 00:00:00
272,253090200.1,968,36,2010-11-06 00:00:00,2010-06-13 00:00:00
273,358736887.6,527,51,2010-11-05 00:00:00,2010-02-01 00:00:00
274,414438891.5,805,6,2010-01-15 00:00:00,2010-01-19 00:00:00
275,690603826.6,954,35,2010-07-20 00:00:00,2010-03-26 00:00:00
276,346006606.5,988,24,2010-04-22 00:00:00,2010-05-18 00:00:00
277,191658333.8,63,10,2010-02-03 00:00:00,2010-10-15 00:00:00
278,547167930,433,69,2010-09-06 00:00:00,2010-05-06 00:00:00
279,943143514.4,22,20,2010-05-28 00:00:00,2010-09-19 00:00:00
280,432842151.1,618,25,2010-01-16 00:00:00,2010-11-27 00:00:00
281,929647804.6,428,77,2010-12-27 00:00:00,2010-12-19 00:00:00
282,726285732.3,90,52,2010-07-01 00:00:00,2010-03-20 00:00:00
283,377688248,243,42,2010-11-19 00:00:00,2010-03-20 00:00:00
284,66719856.13,266,55,2010-05-05 00:00:00,2010-08-12 00:00:00
285,305696286.7,634,32,2010-08-11 00:00:00,2010-09-06 00:00:00
286,79493223.8,564,37,2010-11-18 00:00:00,2010-09-01 00:00:00
287,560652214.6,417,72,2010-03-03 00:00:00,2010-10-09 00:00:00
288,733137590.8,819,35,2010-10-11 00:00:00,2010-05-15 00:00:00
289,549785729.6,525,94,2010-07-02 00:00:00,2010-01-13 00:00:00
290,196197590.6,517,4,2010-11-24 00:00:00,2010-07-21 00:00:00
291,155782190.2,107,98,2010-03-18 00:00:00,2010-06-24 00:00:00
292,317118694.8,169,4,2010-11-27 00:00:00,2010-06-18 00:00:00
293,483796397.3,450,98,2010-09-06 00:00:00,2010-10-22 00:00:00
294,416239653.4,616,58,2010-08-13 00:00:00,2010-11-28 00:00:00
295,858287480.2,834,99,2010-05-09 00:00:00,2010-08-01 00:00:00
296,555469602,569,80,2010-01-02 00:00:00,2010-05-17 00:00:00
297,511215018.4,611,76,2010-06-02 00:00:00,2010-01-10 00:00:00
298,758352464.8,828,17,2010-10-27 00:00:00,2010-10-19 00:00:00
299,695775950.5,226,23,2010-11-12 00:00:00,2010-05-20 00:00:00
300,628261838.1,604,45,2010-06-18 00:00:00,2010-03-21 00:00:00
301,91697038.72,200,4,2010-06-03 00:00:00,2010-11-04 00:00:00
302,371912896.3,283,2,2010-10-27 00:00:00,2010-06-19 00:00:00
303,528987436.4,925,67,2010-07-07 00:00:00,2010-06-04 00:00:00
304,590924106.8,213,66,2010-11-09 00:00:00,2010-05-16 00:00:00
305,875125709.7,819,36,2010-08-11 00:00:00,2010-01-01 00:00:00
306,556942769.3,195,79,2010-07-06 00:00:00,2010-03-22 00:00:00
307,167797163.9,496,54,2010-05-25 00:00:00,2010-06-17 00:00:00
308,71202209.08,238,6,2010-04-28 00:00:00,2010-06-20 00:00:00
309,593633531.2,832,37,2010-08-12 00:00:00,2010-08-14 00:00:00
310,293108726.3,939,65,2010-07-09 00:00:00,2010-07-14 00:00:00
311,387240356,188,42,2010-02-05 00:00:00,2010-12-16 00:00:00
312,224107784,356,43,2010-07-13 00:00:00,2010-09-27 00:00:00
313,588410702.7,680,13,2010-08-10 00:00:00,2010-08-15 00:00:00
314,463653216.9,24,19,2010-09-25 00:00:00,2010-11-22 00:00:00
315,216446983.1,758,99,2010-10-06 00:00:00,2010-04-10 00:00:00
316,185756135.3,945,63,2010-03-24 00:00:00,2010-05-14 00:00:00
317,984582719.8,712,81,2010-01-09 00:00:00,2010-10-01 00:00:00
318,362850274.8,368,27,2010-06-27 00:00:00,2010-08-14 00:00:00
319,889071160.2,180,42,2010-09-16 00:00:00,2010-12-27 00:00:00
320,956656963.6,563,41,2010-07-22 00:00:00,2010-05-19 00:00:00
321,781718603.4,567,42,2010-10-02 00:00:00,2010-02-03 00:00:00
322,913192931.5,46,1,2010-12-01 00:00:00,2010-12-28 00:00:00
323,873037104.5,653,6,2010-02-17 00:00:00,2010-03-27 00:00:00
324,611980827,499,19,2010-08-26 00:00:00,2010-12-16 00:00:00
325,156927669.8,450,15,2010-04-20 00:00:00,2010-06-15 00:00:00
326,689161758.2,518,48,2010-07-10 00:00:00,2010-04-12 00:00:00
327,888184517.3,870,7,2010-09-12 00:00:00,2010-09-06 00:00:00
328,311868164.3,57,95,2010-12-11 00:00:00,2010-08-14 00:00:00
329,404209700.6,180,92,2010-09-19 00:00:00,2010-11-27 00:00:00
330,230911863.1,956,99,2010-10-08 00:00:00,2010-09-12 00:00:00
331,353917090,249,47,2010-12-27 00:00:00,2010-07-19 00:00:00
332,487271477.7,654,55,2010-10-14 00:00:00,2010-04-26 00:00:00
333,105417462.7,942,99,2010-04-15 00:00:00,2010-09-01 00:00:00
334,525009351.1,912,11,2010-05-22 00:00:00,2010-02-20 00:00:00
335,671269982.2,562,3,2010-09-08 00:00:00,2010-12-06 00:00:00
336,455066983.1,340,57,2010-12-07 00:00:00,2010-07-05 00:00:00
337,134408353.6,780,60,2010-09-01 00:00:00,2010-05-21 00:00:00
338,886204920.4,931,41,2010-09-27 00:00:00,2010-04-25 00:00:00
339,83267320.56,287,63,2010-09-06 00:00:00,2010-08-01 00:00:00
340,360846803.3,996,80,2010-05-02 00:00:00,2010-10-27 00:00:00
341,153937977.4,554,26,2010-04-12 00:00:00,2010-08-01 00:00:00
342,26768359.93,563,93,2010-03-16 00:00:00,2010-10-08 00:00:00
343,383975075.8,825,70,2010-02-14 00:00:00,2010-03-26 00:00:00
344,434265117.8,315,19,2010-03-24 00:00:00,2010-04-21 00:00:00
345,719195078.5,832,14,2010-03-27 00:00:00,2010-07-12 00:00:00
346,536583916.6,338,45,2010-10-16 00:00:00,2010-05-19 00:00:00
347,193978303.2,889,96,2010-01-25 00:00:00,2010-02-24 00:00:00
348,540565763,132,4,2010-12-25 00:00:00,2010-10-03 00:00:00
349,966570883.9,392,33,2010-05-13 00:00:00,2010-07-27 00:00:00
350,804950820.5,142,63,2010-06-24 00:00:00,2010-11-23 00:00:00
351,437516578.4,795,79,2010-05-10 00:00:00,2010-01-15 00:00:00
352,397239808.2,459,73,2010-06-09 00:00:00,2010-06-27 00:00:00
353,809760861.8,356,16,2010-09-03 00:00:00,2010-11-02 00:00:00
354,989327721,147,61,2010-05-03 00:00:00,2010-02-25 00:00:00
355,340527680.6,828,13,2010-10-24 00:00:00,2010-01-01 00:00:00
356,232403493,112,83,2010-03-04 00:00:00,2010-04-04 00:00:00
357,362864803.9,696,34,2010-05-18 00:00:00,2010-08-20 00:00:00
358,787863570,323,89,2010-06-10 00:00:00,2010-01-16 00:00:00
359,985900979.3,153,26,2010-11-05 00:00:00,2010-04-20 00:00:00
360,549477700.5,965,82,2010-11-11 00:00:00,2010-02-03 00:00:00
361,238925591.1,366,53,2010-06-13 00:00:00,2010-10-13 00:00:00
362,292269872,518,26,2010-11-18 00:00:00,2010-11-09 00:00:00
363,197335313.6,104,38,2010-06-04 00:00:00,2010-08-09 00:00:00
364,146847822.2,901,74,2010-01-11 00:00:00,2010-09-10 00:00:00
365,231018312,483,48,2010-09-03 00:00:00,2010-10-21 00:00:00
366,279775207.5,369,90,2010-10-17 00:00:00,2010-12-28 00:00:00
367,210292515.7,271,4,2010-08-09 00:00:00,2010-09-11 00:00:00
368,972616955.6,499,55,2010-10-03 00:00:00,2010-08-23 00:00:00
369,616304543.2,193,69,2010-03-05 00:00:00,2010-05-17 00:00:00
370,125222178.8,221,9,2010-01-05 00:00:00,2010-11-28 00:00:00
