ba142fb7-910b-4e07-9e32-ebde08518182,26,547,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-07-13 04:28:40
0ff90df4-33d7-4aa9-b159-0d90c98f9871,26,690,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-11-10 17:35:59
83673eda-37b8-490e-8fd5-5e5d8dc570fc,26,869,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-12-17 10:09:31
fb0bca4c-1df5-4c0a-8eb9-f45047f70d4f,26,1035,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-05-13 11:22:43
b780d4f5-9014-4e1e-8173-a9c79e6733e0,26,1039,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-11-06 19:03:17
46abcb36-9fdb-4d49-a8db-d9b250f59098,26,1144,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-06-10 12:56:26
fd31dfce-c27c-441b-b230-1f164daf8977,26,1163,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-10-08 11:21:37
3934cf58-409d-4fda-b64e-49e814f16e07,26,1198,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-07-04 05:37:28
c3b11678-35be-46b4-8eec-641d9e174cb6,26,1212,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-05-22 08:06:03
7033affd-77c6-4e29-8147-db371b3f8ff5,26,1222,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-08-06 02:40:33
d7cb9dc0-0237-4080-9a55-7e5fb86a63fa,26,1341,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-06-14 21:11:37
7fe6de96-77f6-4ee2-8430-a5893539a046,26,1517,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-12-13 16:38:00
20fb19d1-5362-4043-a33e-84d055b1f0f3,26,1546,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-04-21 09:27:37
be13af57-51c3-4eec-a49c-deb55d277717,26,1588,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2014-03-03 23:30:44
70bb4cf1-1902-4dfb-b6d0-27873f56301c,26,1714,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2014-02-23 07:27:54
661333ba-3f8f-4860-b189-024eca4fcb9d,26,1761,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-06-11 00:47:24
5abf3e5d-0304-4b99-86b2-74f87c8e0fac,14,1834,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-08-19 19:23:27
c405580f-ef50-4419-98e0-f8fb91db3f04,26,1845,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-11-02 11:50:47
7cdd7ad5-702a-482a-b8e9-7560605105df,16,2061,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-08-12 23:25:21
9d711038-6947-4d41-aa73-3f2f63bfa106,19,2065,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-05-05 11:46:10
2e23558c-921e-49f9-b359-8ec8826823f8,14,2170,7b80127f-8b05-41cc-bd54-9c26baacea2c,se,P,1,A,,2013-11-26 06:31:45
0803e240-f078-4f09-9534-89e58945d666,16,2321,\N,se,I,1,A,,2013-11-13 08:36:05
8322185e-0f3b-4758-87e9-1773df774d23,26,917,\N,se,I,1,A,,2013-08-30 03:47:31
d90edfb3-dc60-4dc8-b19a-10e3b34c4156,26,918,\N,se,I,1,A,,2013-10-22 06:07:21
30999052-b04c-4906-9205-2a2db2d95edd,26,919,\N,se,I,1,P,,2013-06-01 08:33:15
3ef8902f-1b44-46e0-baaa-3c9cc6f32662,26,920,\N,se,I,1,P,,2013-11-20 16:45:19
5fb18356-6bff-44eb-a130-255bcafa5f34,26,921,\N,se,I,1,P,,2014-03-18 11:48:34
12c15332-1fd7-42a3-8087-239e66292f95,26,922,\N,se,I,1,P,,2013-12-15 19:31:27
35a288ed-d258-4bb5-a110-5de518204a79,26,923,\N,se,I,1,P,,2013-06-19 06:39:08
07bdc958-f041-45ad-aff2-60b9c0849c28,26,924,\N,se,I,1,D,,2013-05-01 00:11:46
20e20fbe-425c-4ef7-beca-5a57c4e837ef,26,925,\N,se,I,1,D,,2013-09-11 02:42:36
a105252f-0124-4b9a-8903-88d6423bcf3a,26,926,\N,se,I,1,D,,2013-05-06 10:34:17
ede4565d-8dca-4945-9b1a-4d857df36121,26,927,\N,se,I,1,D,,2013-12-17 06:49:59
0346daab-7260-42eb-9742-a94e0f783e29,26,928,\N,se,I,1,D,,2013-12-05 12:44:48
efa98818-8989-4b18-8a00-b360260da967,26,929,\N,se,I,1,D,,2013-09-03 16:34:29
3c22bfac-1d4d-4f42-8aef-8e8eeb34cb28,26,930,\N,se,I,1,D,,2013-04-08 07:52:29
5d30a1e9-ff32-4454-99aa-c432c9c7963e,26,931,\N,se,I,1,A,,2013-10-18 21:45:22
0ef80c88-9cc7-4dd6-9cab-d429a451ac6c,26,932,\N,se,I,1,A,,2013-12-09 02:42:01
42638fe4-7675-428c-8f46-f1c7eb16e945,26,933,\N,se,I,1,A,,2013-07-19 00:54:01
0d9df466-0bbe-45f2-95bb-0bbc67dd9e8d,26,934,\N,se,I,1,A,,2013-12-25 06:42:24
72ba4f31-2e1f-4d9b-8c53-60f16fcf13b3,26,935,\N,se,I,1,A,,2013-10-13 20:25:07
e562acf9-c8ed-4b62-b1b7-f67c13fc2244,26,936,\N,se,I,1,A,,2013-05-30 12:17:51
8510a00e-5615-44b5-96cd-a4caca2dab3c,26,937,\N,se,I,1,A,,2013-07-28 13:51:21
3ec9f74d-b33c-48b9-b248-02dacd75f230,26,938,\N,se,I,1,A,,2013-06-20 22:23:46
a8b25a5b-071c-4503-9fb5-891c979f773e,26,939,\N,se,I,1,A,,2013-05-26 03:57:54
099cd007-7d53-4a6b-8fad-cf59b9aaf0f1,26,940,\N,se,I,1,A,,2013-07-03 12:42:35
ecf6887c-0845-44e3-a3b9-a222f16f801c,26,941,\N,se,I,1,A,,2014-01-24 09:24:52
ca1d068b-c648-46bb-b6f6-a569976cb664,26,942,\N,se,I,1,A,,2013-09-29 17:59:53
5141bdf2-65b5-415e-ad90-b203b2717f3d,26,943,\N,se,I,1,A,,2013-11-22 08:06:30
b3de1ea6-bfaf-4c87-8a77-8d82240bbad0,26,944,\N,se,I,1,A,,2013-12-11 09:20:52
16b0ff38-08f9-437d-9de3-0a7e4252bcad,26,945,\N,se,I,1,A,,2013-09-06 02:56:08
f642d108-40ef-41f3-9450-e70e650b1ab6,26,946,\N,se,I,1,A,,2013-04-10 16:02:55
a2b96b0c-08b1-4998-afcd-7cbf297f2221,26,947,\N,se,I,1,A,,2013-09-24 14:58:41
2783952b-1440-4d4a-bca0-58b914c84a7c,26,948,\N,se,I,1,A,,2013-10-18 19:57:54
e7fde7c5-23f9-4cbd-b01c-abeac79dcd4b,26,949,\N,se,I,1,A,,2013-10-27 13:56:44
5cf198a9-0b24-4322-95ed-857e6679cac1,26,950,\N,se,I,1,A,,2014-01-09 18:17:57
bb4646f4-4ee4-49b9-845c-28a1f09c8cf7,26,951,\N,se,I,1,A,,2014-03-06 20:16:11
041365a1-0b90-4e8d-a84e-c8cffe0cad6a,26,952,\N,se,I,1,A,,2013-11-02 22:16:51
57815908-8be6-4ceb-aa0c-ba19c8d57053,26,953,\N,se,I,1,A,,2013-07-04 17:10:00
33306a79-9d7a-45c6-ac3e-352233fe9055,26,954,\N,se,I,1,A,,2013-12-28 23:29:47
7861d1e7-ce89-4d3c-9696-3034ec80dbb8,26,955,\N,se,I,1,A,,2013-08-09 11:38:14
a1b3834a-4c75-4677-91d5-380e79e9fc2b,26,956,\N,se,I,1,A,,2013-11-26 18:22:01
d72a8f15-147d-46ef-84ca-276629d90e9c,26,957,\N,se,I,1,A,,2014-01-05 00:17:10
0c6dd3a3-65b8-4b18-9884-ca63f5596b30,26,958,\N,se,I,1,A,,2013-05-12 15:24:54
3c07a2ec-d73a-4bf2-ba0f-e7b2f60a8fbc,26,959,\N,se,I,1,A,,2013-06-08 20:16:49
d14e9294-9f6a-466e-bdd5-23b7f4395e16,26,960,\N,se,I,1,A,,2013-07-02 10:51:10
fed42e51-84e0-4fde-8351-96cf147194d0,26,961,\N,se,I,1,A,,2013-07-22 09:40:50
17f63339-e652-4366-8298-0bdbac8d6c15,26,962,\N,se,I,1,A,,2013-09-05 06:31:52
55cd33b0-eacb-4129-af91-35053c42026b,26,963,\N,se,I,1,A,,2013-11-28 04:34:03
016a9611-26c8-4526-b476-ee3ace3baed8,26,964,\N,se,I,1,A,,2013-09-03 13:04:01
c44ebf46-72e1-4866-90e3-298d0d5cff79,26,965,\N,se,I,1,A,,2014-02-24 04:30:56
4b38c0fd-658e-465b-aac0-be6d0d9fa3b8,26,966,\N,se,I,1,A,,2013-06-03 05:51:34
f36130cf-517c-43af-96fe-1f15ea4a767b,26,967,\N,se,I,1,A,,2013-03-31 12:04:05
8af8fe52-a072-4fbe-828d-0564ba96b9df,26,968,\N,se,I,1,A,,2013-07-03 09:27:56
c1be22bb-db97-41fe-bd51-31ffdd27a64c,26,969,\N,se,I,1,A,,2013-06-28 11:35:06
f7e72448-7387-4233-a928-b05e0228c31a,26,970,\N,se,I,1,A,,2013-11-19 05:01:36
21a9d842-0d0b-4997-bcf7-0b5862d284e9,26,971,\N,se,I,1,A,,2013-09-18 15:16:10
59b8979a-7cba-4ae0-9807-b36d6a601a02,26,972,\N,se,I,1,A,,2014-02-01 01:36:54
b0d7a0b8-2826-4e9b-9a28-39679a1b927b,26,973,\N,se,I,1,A,,2013-06-20 07:24:27
f0d3cc86-2ad3-442a-800a-6697ffc43575,26,974,\N,se,I,1,A,,2013-07-22 18:18:54
a917da6d-268a-49ac-9761-6217408e6464,26,975,\N,se,I,1,A,,2014-01-31 10:18:02
4203ad1b-3f27-466a-9ddb-a3c5619e5afa,26,976,\N,se,I,1,A,,2013-12-08 04:07:30
92baf893-a98c-4b07-b98f-9e09783f6fd1,26,977,\N,se,I,1,A,,2013-10-29 18:28:58
68e7eb4c-ff5e-4f8f-8bde-248adc59d663,26,978,\N,se,I,1,A,,2013-08-18 15:59:12
56007672-50a6-4f7a-b247-9cb6c15cdeae,26,979,\N,se,I,1,A,,2014-02-23 23:41:15
b805584d-96f3-4e0e-9a00-c53b6fc0e896,26,980,\N,se,I,1,A,,2013-04-19 21:21:25
a04ec769-2d75-4dc5-806e-68afba13dbfe,26,981,\N,se,I,1,A,,2013-09-13 06:28:35
9e6fd959-057b-4fe3-a207-5155f1579a87,18,1198,\N,se,I,1,A,,2014-02-26 15:37:54
00049f35-4b43-4afd-9a83-38765f850528,7,1212,\N,se,I,1,A,,2013-10-04 02:16:39
1c60066a-56f9-430d-abb4-a2459366318c,26,1222,\N,se,I,1,A,,2013-12-02 13:43:38
7bd0abbb-0322-4207-aa62-3620207c02ac,5,1341,\N,se,I,1,A,,2013-06-01 18:16:33
8663d067-f61f-4db2-9322-d613b3658148,14,1517,\N,se,I,1,A,,2013-03-23 03:59:16
9b5fac3f-d180-4872-a844-8ad507bf6187,19,1546,\N,se,I,1,A,,2013-12-03 18:22:29
b743ab69-7e16-4ab0-84a5-e36b38c435e0,24,1588,\N,se,I,1,A,,2014-03-21 15:38:06
96a7f76a-25b4-46a7-a17e-71cb22b707ac,13,1714,\N,se,I,1,A,,2013-03-28 23:19:03
56338db6-a226-4f44-b7d7-6839dd7ce254,26,1761,\N,se,I,1,A,,2013-11-02 21:39:10
ff320c03-85ca-4b26-8e76-f1368008d268,22,1834,\N,se,I,1,A,,2013-04-21 22:49:50
9288092f-593d-4a0b-905b-65507552d148,2,1845,\N,se,I,1,A,,2013-10-04 02:14:06
3d3a5c3a-71f5-43c7-a79c-499474b297de,3,2061,\N,se,I,1,A,,2013-07-11 16:42:19
9d413611-533e-4b66-95e0-f63251193863,18,2065,\N,se,I,1,A,,2013-04-06 08:58:45
81b00323-b5cf-468a-a1e8-50866b5047a4,7,2170,\N,se,I,1,A,,2013-11-26 01:54:45
e2db1825-d8fe-4d33-a9ca-a3a6e7f7ca30,14,2321,\N,se,I,1,A,,2013-07-24 12:45:23
0268f85f-1560-4ac9-8aa5-6b44c6eb9fb7,11,2435,\N,se,I,1,A,,2013-05-19 00:09:16
79d54101-99b4-4bc5-9100-987dceb7f68c,9,2720,\N,se,I,1,A,,2013-05-10 20:57:25
1469db98-4458-4ded-82c6-3d4a9fa74671,17,2744,\N,se,I,1,A,,2013-06-27 08:00:09
bd6e6c47-f6a5-4723-82a2-4b0a8105a087,23,2768,\N,se,I,1,A,,2013-11-05 05:11:18
da14533b-2368-4db2-a2f2-b7a9b60ba06a,26,2771,\N,se,I,1,A,,2013-08-15 00:38:17
873caf41-17ca-4257-a74a-99f76d3fb302,26,2879,\N,se,I,1,A,,2013-12-01 07:00:21
fcd6267d-eb88-4caf-9f24-f3578ca6df5f,3,2966,\N,se,I,1,A,,2013-04-24 14:31:07
991f5ccc-6820-472f-a155-c1ffa9ffb82e,3,3076,\N,se,I,1,A,,2014-02-12 04:07:54
8fd0ef36-0197-43bf-9635-67b888aa4618,20,3255,\N,se,I,1,A,,2014-01-15 17:16:05
1330f7f1-adc9-468e-b32f-b2bdd82a837f,23,3314,\N,se,I,1,A,,2013-08-15 00:25:58
90c9c59b-5b10-4600-b2ba-98646e5d2578,20,3346,\N,se,I,1,A,,2014-02-11 16:57:26
3c7de211-3da6-4a17-aba0-a6c93d3f5179,21,3382,\N,se,I,1,A,,2013-07-15 15:13:29
4febdf9e-53e6-4000-81a5-41f2d3df0046,11,3409,\N,se,I,1,A,,2013-08-25 22:42:06
6131979f-9913-42a6-9277-b4136cec06fe,16,3518,\N,se,I,1,A,,2013-05-12 01:17:12
feac8860-e192-49c7-9991-0a34d31f09df,19,3598,\N,se,I,1,A,,2014-01-28 07:11:16
0f079947-c2f9-4070-9d03-b3b838b1ecca,6,3599,\N,se,I,1,A,,2014-03-20 23:52:55
3bc5206b-a355-47c4-8152-259fc277a8a8,6,3601,\N,se,I,1,A,,2013-05-31 00:05:59
72d1bfb5-990e-4875-90bd-044111abc1f1,10,3656,\N,se,I,1,A,,2013-09-21 08:46:26
4040f974-e282-48d4-920f-fa3fa86ee9c7,12,3708,\N,se,I,1,A,,2013-04-13 21:51:12
97d3d961-fb43-4170-afaa-e588923b1586,16,3717,\N,se,I,1,A,,2013-07-07 15:43:30
58b0f477-df1c-4ea8-a474-42b40851f389,23,3732,\N,se,I,1,A,,2013-04-22 21:39:12
f7d5b839-411d-43c9-99c0-4fe9f5f8a786,8,3806,\N,se,I,1,A,,2013-09-26 15:39:56
85e6f42c-aec8-40dc-a3d5-e7936189c148,11,3950,\N,se,I,1,A,,2013-11-20 12:45:35
89a5b703-d9aa-4906-9355-35b4b04fcfc4,8,3971,\N,se,I,1,A,,2013-05-08 07:19:29
3a86ea92-7b2a-446b-99d6-64b03c708921,1,4307,\N,se,I,1,A,,2014-03-06 02:47:51
3a65c315-878d-40a0-ad90-fc684ef2f56f,18,4362,\N,se,I,1,A,,2013-11-08 21:50:59
fcb47d0f-25ac-4624-98b4-f2535901c29f,5,4481,\N,se,I,1,A,,2013-04-04 13:48:35
8d2ef0be-b5c9-4a5a-9e0d-45274efd238a,22,4611,\N,se,I,1,A,,2013-07-12 21:26:04
6ae34dd9-a720-448b-abc4-9e9654294265,4,4699,\N,se,I,1,A,,2013-12-07 00:49:14
f1a8a281-c0e4-41f0-a63d-b0c4c0934492,2,4778,\N,se,I,1,A,,2014-03-11 02:10:52
bfd8b6de-2df9-4f42-bf22-d6063e899565,12,4844,\N,se,I,1,A,,2013-09-19 21:36:55
b3900508-f123-4862-a388-e095c897ca7a,4,4911,\N,se,I,1,A,,2013-06-14 11:48:30
3999ffbf-d9d4-4dd7-b751-d6e0828ab2ba,8,4987,\N,se,I,1,A,,2014-02-05 02:31:49
832aa94d-fc7b-4378-9cbe-b07379fa1762,11,5094,\N,se,I,1,A,,2013-08-21 02:51:29
f34aa957-a254-4f89-aa7e-8d045c6aedf4,10,5357,\N,se,I,1,A,,2013-04-21 19:51:19
b50924b5-052f-4421-8cce-03805ccd71ea,10,5360,\N,se,I,1,A,,2013-11-14 14:47:25
4c3a98d0-c4d4-43d6-9057-b19bace77c61,23,5408,\N,se,I,1,A,,2013-08-06 17:19:45
9bb61d8d-37ae-4d8d-b232-368dc8bf1800,7,5416,\N,se,I,1,A,,2013-06-23 06:13:26
40bad7f2-3991-4ba4-8e04-8b37a13d8df9,10,5445,\N,se,I,1,A,,2014-01-29 03:38:04
9962b30c-ac49-457d-a75b-7f5c8a566e33,2,5585,\N,se,I,1,A,,2013-04-07 13:41:02
911edc9a-d920-4ced-942a-24fb89bbe64b,9,5608,\N,se,I,1,A,,2013-09-07 16:15:09
2922560f-d03e-43ea-892c-954c627a8358,22,5619,\N,se,I,1,A,,2013-10-22 12:10:26
6a9e4305-2ce5-4c21-b091-4c5f0c9fcc7c,10,5688,\N,se,I,1,A,,2013-12-09 06:28:43
f57ff68b-b1d9-4b57-b000-7a5b17466dc6,23,5883,\N,se,I,1,A,,2013-08-07 15:35:35
fa098051-c1e9-4352-9dcb-605df40ea794,26,1,\N,se,I,1,A,,2013-12-19 18:11:31
3e5886b5-79c3-4b71-bba6-43103c3d6391,7,8,\N,se,I,1,A,,2014-03-04 12:45:37
ea44f83c-6882-41a8-8ae5-18e4657ec1cf,8,9,\N,se,I,1,A,,2013-11-11 20:37:59
acc0a814-516b-4636-84cc-e704c66aa6d3,18,10,\N,se,I,1,A,,2013-10-08 03:44:52
5b1a2d34-7997-4972-9fa4-e2fb2b9f8e80,11,11,\N,se,I,1,A,,2013-08-09 19:48:03
b71904c9-d007-4e34-bfd6-a3b170f72983,10,12,\N,se,I,1,A,,2013-03-25 06:36:00
2709c5b5-e049-42f3-a594-2590203b8af0,23,13,\N,se,I,1,A,,2013-08-19 23:33:16
fa33880e-745d-456b-bf41-e55667dc957f,7,14,\N,se,I,1,A,,2013-06-13 07:46:35
c2efc66f-e341-4022-9452-5ff1de5f7ff5,25,15,\N,se,I,1,A,,2013-10-23 22:43:14
80a3919c-13e2-4ad9-ab12-2a781467c25e,14,16,\N,se,I,1,A,,2014-01-17 14:00:26
11493828-d2bc-4a4b-b5c0-64fcabf3dad8,14,17,\N,se,I,1,A,,2013-05-13 07:42:03
cd183e01-f9cd-40ae-b4a0-52fd1eb6905d,6,246,\N,se,I,1,A,,2013-06-26 10:39:08
7688f5f6-5da8-404d-a19f-a7533ada749b,17,319,\N,se,I,1,A,,2014-02-18 13:03:42
e7820e0c-c235-4454-a455-19709b631436,23,351,\N,se,I,1,A,,2013-06-19 01:58:11
995c0d08-f28c-4c8b-be9a-8502f3ce2160,5,547,\N,se,I,1,A,,2014-03-04 01:59:41
d186bd5d-0b5c-4bad-9be5-c17d407a9153,5,690,\N,se,I,1,A,,2013-05-11 06:40:30
0062ec85-3016-4d1f-b833-91c1ebe1144a,20,869,\N,se,I,1,A,,2013-09-26 16:29:37
395c1236-f6a7-4c64-b3e1-8c7bb6a00592,23,1035,\N,se,I,1,A,,2013-09-12 01:35:20
aa1e51fa-7d7c-430e-80f5-89ae8fe6de64,10,1039,\N,se,I,1,A,,2013-07-07 05:59:12
394e0a68-db88-4f9d-bbb5-c49c27ca284e,25,1144,\N,se,I,1,A,,2013-07-25 12:04:59
fe5d8bcd-4eec-45e1-a3ee-4d0d533fa9dc,5,1163,\N,se,I,1,A,,2013-12-02 06:15:17
584e3d55-3eff-433b-95c8-964553d66d24,22,1198,\N,se,I,1,A,,2013-04-12 22:18:08
7e3cac13-c671-44ca-a313-5792af2cd892,26,1212,\N,se,I,1,A,,2014-02-02 05:25:28
dbe31dad-738b-4d79-ab0c-d8938b6a68e8,18,1222,\N,se,I,1,A,,2013-06-18 10:59:47
5facee95-c7e9-4aef-b40c-5ee15fe3f71f,26,1341,\N,se,I,1,A,,2013-09-16 20:55:14
d458d547-38e4-4fbf-9299-57860aac72ff,3,1517,\N,se,I,1,A,,2014-01-04 18:07:33
4a54cd97-ce63-4a4c-9684-b2caf0102420,16,1546,\N,se,I,1,A,,2013-08-29 19:53:14
3d6baf06-f2a3-42f0-93ed-82d085235d64,6,1588,\N,se,I,1,A,,2013-08-01 19:27:42
295d0244-7308-4bbb-b0b6-4f619bb3f8b1,1,1714,\N,se,I,1,A,,2013-11-29 20:15:06
be21b311-b628-4446-af46-08247054da97,4,1761,\N,se,I,1,A,,2014-02-11 18:14:49
923e6102-3b66-48ed-82a0-1a6e1d49aa40,26,1834,\N,se,I,1,A,,2013-08-05 10:06:04
8dc1e913-436b-43b7-8613-a47ea6b2a094,25,1845,\N,se,I,1,A,,2013-07-21 17:51:54
d0d70525-3e27-4f31-b222-bc9c45632fc9,5,2061,\N,se,I,1,A,,2014-02-11 14:37:16
60c93a94-1404-4ffd-846d-c3071e976f73,22,2065,\N,se,I,1,A,,2013-12-07 19:22:47
bab428e4-7401-4a69-91ba-7f3807486dff,1,2170,\N,se,I,1,A,,2013-03-31 13:38:47
a03e76ca-645c-47bf-b82e-fdd78a3c700d,23,2321,\N,se,I,1,A,,2014-03-18 07:50:42
6d040463-2164-434c-b309-e41eb9885eff,9,2435,\N,se,I,1,A,,2013-12-05 11:38:35
124ed4f6-9efe-4203-9332-19efc6756b65,1,2720,\N,se,I,1,A,,2013-07-01 23:23:51
3f8695f4-7b6d-482f-b89f-1faa222f6b31,8,2744,\N,se,I,1,A,,2013-07-17 04:48:20
829d8225-4b73-419f-8dcd-9427eb535b77,14,2768,\N,se,I,1,A,,2013-08-24 12:40:23
b1cfb653-ca17-4c59-bd0f-f2244fa31e23,1,2771,\N,se,I,1,A,,2013-12-15 08:39:25
c47ad62b-921e-4d69-96ab-dcc93c50f1ac,8,2879,\N,se,I,1,A,,2013-06-29 15:18:59
01c2ed7f-ac5e-43e6-a933-ae974975fd35,23,2966,\N,se,I,1,A,,2013-06-21 05:18:11
9d30d8f9-e396-4cc2-9314-aa2a1d6f60b9,18,3076,\N,se,I,1,A,,2013-12-20 20:20:14
e34d17a1-0b7a-4e73-ab57-59662fcda145,5,3255,\N,se,I,1,A,,2014-02-19 06:47:12
efbd58e9-9e21-4d43-b459-83f5b798492a,2,3314,\N,se,I,1,A,,2013-12-25 03:12:56
bae59ded-9e00-46a8-add8-1fa4bfb08d1e,23,3346,\N,se,I,1,A,,2013-07-02 17:23:32
65c78c5a-5e6a-4f44-97ed-e9918f3603ba,19,3382,\N,se,I,1,A,,2013-07-26 04:27:46
ee3a0244-a608-4f2e-b26e-204a9a6c8434,16,3409,\N,se,I,1,A,,2014-02-02 02:23:29
40246c39-919c-4698-b061-79c10439d184,26,3518,\N,se,I,1,A,,2013-05-29 23:19:35
e47c6835-00d4-45f5-986f-d238d16611fa,16,3598,\N,se,I,1,A,,2013-12-14 15:37:29
0690ab5a-d449-41a7-9492-d1a717c2bd3e,16,3599,\N,se,I,1,A,,2013-06-29 07:42:52
e44a0b7a-00c4-4070-b2c3-6b6dbc480153,22,3601,\N,se,I,1,A,,2013-08-03 05:08:05
59a6f22b-1743-4588-9eaf-7530d48598a3,8,3656,\N,se,I,1,A,,2013-04-25 06:23:28
e7fedfed-387b-41a0-b972-73b488fba0c8,17,3708,\N,se,I,1,A,,2013-07-03 08:19:32
c08efe49-d8b6-47f8-9591-1fca1863c799,24,3717,\N,se,I,1,A,,2014-01-20 12:30:59
bd273614-6980-4f4c-ab72-9bafa70f01d6,12,3732,\N,se,I,1,A,,2014-01-19 15:36:01
75611de7-8d0e-4d95-ab6b-5e3f37d052d5,9,3806,\N,se,I,1,A,,2013-05-31 16:35:01
ae307e4d-44cc-4b13-9e4f-0ecacdc151c1,14,3950,\N,se,I,1,A,,2014-03-13 21:59:26
c545358b-264b-4af5-a586-30df4ec24386,21,3971,\N,se,I,1,A,,2013-04-14 23:15:41
7f8d4536-f114-44a5-917d-0e979c4ae3bf,12,4307,\N,se,I,1,A,,2014-03-15 10:25:25
a241587d-ab10-461e-8654-fd2eccd60624,16,4362,\N,se,I,1,A,,2013-09-22 12:39:04
0d0610b4-9071-456a-ab40-e090e3331e62,11,4481,\N,se,I,1,A,,2013-07-05 10:00:53
20236a8a-0aef-4c25-9dfc-904349213b9f,10,4611,\N,se,I,1,A,,2014-02-04 18:46:50
1ebaa281-a10b-45f1-b0ae-0c7aa0b37af6,21,4699,\N,se,I,1,A,,2014-03-04 06:25:41
3ec2c4f6-4593-4f08-80fb-347b2b09fce7,12,4778,\N,se,I,1,A,,2013-05-21 00:26:32
c60c3bb2-079c-4cee-a22c-6d5b06f012a3,13,4844,\N,se,I,1,A,,2013-09-01 03:56:17
